id,sec,type,startPos,finishPos,status,sync,groupId,visible,size,distance
55,4.518072,1,4,5,0,1,0,56,,4.518072
56,4.533133,9,2,1,27,0,253,56,200,4.533133
57,4.533133,9,4,5,27,0,254,56,200,4.533133
58,4.540663,9,2,1,27,0,253,56,200,4.540663
59,4.540663,9,4,5,27,0,254,56,200,4.540663
60,4.691265,1,3,2,0,1,0,-50,,4.691265
61,4.691265,1,3,4,0,1,0,-50,,4.691265
62,4.698795,1,1,2,0,1,0,48,,4.698795
63,4.698795,1,5,4,0,1,0,48,,4.698795
64,4.713855,9,1,2,27,0,255,48,200,4.713855
65,4.713855,9,5,4,27,0,256,48,200,4.713855
66,4.721386,9,1,2,27,0,255,48,200,4.721386
67,4.721386,9,5,4,27,0,256,48,200,4.721386
68,4.871988,1,3,1,0,1,0,-35,,4.871988
69,4.871988,1,3,5,0,1,0,-35,,4.871988
70,4.879518,1,2,1,0,1,0,40,,4.879518
71,4.879518,1,4,5,0,1,0,40,,4.879518
72,4.894578,9,2,1,27,0,257,40,200,4.894578
73,4.894578,9,4,5,27,0,258,40,200,4.894578
74,4.902108,9,2,1,27,0,257,40,200,4.902108
75,4.902108,9,4,5,27,0,258,40,200,4.902108
76,5.240964,8,1,1,0,0,0,80,80,5.240964
77,5.240964,8,3,3,0,0,0,80,80,5.240964
78,5.240964,8,5,5,0,0,0,80,80,5.240964
79,5.421687,8,4,4,0,0,0,80,80,5.421687
80,5.421687,8,2,2,0,0,0,80,80,5.421687
81,5.60241,8,1,1,0,0,0,80,80,5.60241
82,5.60241,8,3,3,0,0,0,80,80,5.60241
83,5.60241,8,5,5,0,0,0,80,80,5.60241
84,5.783133,1,5,5,0,0,0,,,5.783133
85,5.783133,8,4,4,0,0,0,80,80,5.783133
86,5.783133,8,2,2,0,0,0,80,80,5.783133
87,6.144578,8,1,1,0,0,0,80,80,6.144578
88,6.144578,8,3,3,0,0,0,80,80,6.144578
89,6.144578,8,5,5,0,0,0,80,80,6.144578
90,6.325301,8,2,2,0,0,0,80,80,6.325301
91,6.325301,8,4,4,0,0,0,80,80,6.325301
92,6.506024,1,5,4,0,0,0,,,6.506024
93,6.506024,8,5,5,0,0,0,80,80,6.506024
94,6.506024,8,1,1,0,0,0,80,80,6.506024
95,6.506024,8,3,3,0,0,0,80,80,6.506024
96,6.86747,1,4,3,0,0,0,,,6.86747
97,7.228916,1,3,2,0,0,0,,,7.228916
98,7.590361,1,4,5,0,0,0,,,7.590361
99,7.590361,8,4,4,0,0,0,80,80,7.590361
100,7.590361,8,2,2,0,0,0,80,80,7.590361
101,7.680723,8,3,3,0,0,0,80,80,7.680723
102,7.771084,1,2,1,0,0,0,,,7.771084
103,7.771084,8,4,4,0,0,0,80,80,7.771084
104,7.771084,8,2,2,0,0,0,80,80,7.771084
105,7.861446,8,3,3,0,0,0,80,80,7.861446
106,7.951807,1,3,4,0,0,0,,,7.951807
107,7.951807,8,2,2,0,0,0,80,80,7.951807
108,8.042169,8,3,3,0,0,0,80,80,8.042169
109,8.042169,8,1,1,0,0,0,80,80,8.042169
110,8.042169,8,5,5,0,0,0,80,80,8.042169
111,8.13253,1,3,2,0,0,0,,,8.13253
112,8.222892,8,1,1,0,0,0,80,80,8.222892
113,8.222892,8,5,5,0,0,0,80,80,8.222892
114,8.222892,8,3,3,0,0,0,80,80,8.222892
115,8.313253,1,3,4,0,0,0,,,8.313253
116,8.403614,8,5,5,0,0,0,80,80,8.403614
117,8.403614,8,1,1,0,0,0,80,80,8.403614
118,8.493976,1,3,3,0,0,0,,,8.493976
119,8.674699,3,3,5,0,0,77,,,8.674699
120,9.39759,3,5,3,0,1,77,,,9.39759
121,9.39759,3,3,1,0,1,78,,,9.39759
122,10.120482,2,3,5,0,1,0,,,10.120482
123,10.120482,3,1,3,1,1,78,,,10.120482
124,10.135542,9,3,3,15,0,156,20,90,10.135542
125,10.143072,9,3,3,15,0,156,20,90,10.143072
126,10.165663,1,1,2,1,0,78,,,10.165663
127,10.210843,9,3,3,15,0,155,40,60,10.210843
128,10.218373,9,3,3,15,0,155,40,60,10.218373
129,10.323795,9,3,3,16,0,154,50,40,10.323795
130,10.331325,9,3,3,16,0,154,50,40,10.331325
131,10.481928,2,3,5,0,1,0,,,10.481928
132,10.481928,2,1,2,0,1,0,,,10.481928
133,10.481928,9,3,3,17,0,153,60,25,10.481928
134,10.489458,9,3,3,17,0,153,60,25,10.489458
135,10.662651,2,1,4,0,0,0,,,10.662651
136,11.204819,2,1,2,0,0,0,,,11.204819
137,11.566265,2,1,4,0,1,0,,,11.566265
138,11.566265,2,3,1,0,1,0,,,11.566265
139,11.566265,9,1,5,15,0,180,40,90,11.566265
140,11.573795,9,1,5,15,0,180,40,90,11.573795
141,11.656627,9,2,5,15,0,168,48,60,11.656627
142,11.664157,9,2,5,15,0,168,48,60,11.664157
143,11.746988,9,3,5,15,0,165,56,60,11.746988
144,11.754518,9,3,5,15,0,165,56,60,11.754518
145,11.837349,9,4,5,15,0,169,64,60,11.837349
146,11.84488,9,4,5,15,0,169,64,60,11.84488
147,11.927711,2,3,1,0,1,0,,,11.927711
148,11.927711,2,5,4,0,1,0,,,11.927711
149,11.927711,9,5,5,16,0,166,72,60,11.927711
150,11.935241,9,5,5,16,0,166,72,60,11.935241
151,12.018072,9,5,5,16,0,170,80,60,12.018072
152,12.025602,9,5,5,16,0,170,80,60,12.025602
153,12.108434,2,4,2,0,0,0,,,12.108434
154,12.108434,9,5,5,17,0,167,88,60,12.108434
155,12.115964,9,5,5,17,0,167,88,60,12.115964
156,12.198795,9,5,5,17,0,171,96,60,12.198795
157,12.206325,9,5,5,17,0,171,96,60,12.206325
158,12.289157,9,5,1,15,0,191,40,90,12.289157
159,12.296687,9,5,1,15,0,191,40,90,12.296687
160,12.379518,9,4,1,15,0,192,48,60,12.379518
161,12.387048,9,4,1,15,0,192,48,60,12.387048
162,12.46988,9,3,1,15,0,193,56,60,12.46988
163,12.47741,9,3,1,15,0,193,56,60,12.47741
164,12.560241,9,2,1,15,0,194,64,60,12.560241
165,12.567771,9,2,1,15,0,194,64,60,12.567771
166,12.650602,9,1,1,16,0,195,72,60,12.650602
167,12.658133,9,1,1,16,0,195,72,60,12.658133
168,12.740964,9,1,1,16,0,196,80,60,12.740964
169,12.748494,9,1,1,16,0,196,80,60,12.748494
170,12.831325,9,1,1,17,0,197,88,60,12.831325
171,12.838855,9,1,1,17,0,197,88,60,12.838855
172,12.921687,9,1,1,17,0,198,96,60,12.921687
173,12.929217,9,1,1,17,0,198,96,60,12.929217
174,13.012048,1,4,2,1,1,38,,,13.012048
175,13.012048,1,5,4,2,1,64,,,13.012048
176,13.012048,9,3,3,15,0,157,30,90,13.012048
177,13.019578,9,3,3,15,0,157,30,90,13.019578
178,13.057229,1,4,1,1,1,38,,,13.057229
179,13.057229,1,5,5,2,1,64,,,13.057229
180,13.10241,9,3,3,15,0,158,40,60,13.10241
181,13.10994,9,3,3,15,0,158,40,60,13.10994
182,13.215361,9,3,3,16,0,159,50,40,13.215361
183,13.222892,9,3,3,16,0,159,50,40,13.222892
184,13.373494,9,3,3,17,0,160,60,25,13.373494
185,13.381024,9,3,3,17,0,160,60,25,13.381024
186,13.73494,1,3,4,0,1,0,,,13.73494
187,13.73494,1,1,2,0,1,0,,,13.73494
188,14.457831,2,4,1,0,1,0,,,14.457831
189,14.457831,2,2,5,0,1,0,,,14.457831
190,14.819277,2,4,1,0,1,0,,,14.819277
191,14.819277,2,2,5,0,1,0,,,14.819277
192,15.173193,1,3,2,0,1,0,-80,,15.173193
193,15.173193,1,3,4,0,1,0,-80,,15.173193
194,15.180723,1,1,2,0,1,0,64,,15.180723
195,15.180723,1,5,4,0,1,0,64,,15.180723
196,15.195783,9,1,2,27,0,259,64,200,15.195783
197,15.195783,9,5,4,27,0,260,64,200,15.195783
198,15.203313,9,1,2,27,0,259,64,200,15.203313
199,15.203313,9,5,4,27,0,260,64,200,15.203313
200,15.353916,1,3,1,0,1,0,-65,,15.353916
201,15.353916,1,3,5,0,1,0,-65,,15.353916
202,15.361446,1,2,1,0,1,0,56,,15.361446
203,15.361446,1,4,5,0,1,0,56,,15.361446
204,15.376506,9,2,1,27,0,261,56,200,15.376506
205,15.376506,9,4,5,27,0,262,56,200,15.376506
206,15.384036,9,2,1,27,0,261,56,200,15.384036
207,15.384036,9,4,5,27,0,262,56,200,15.384036
208,15.534639,1,3,2,0,1,0,-50,,15.534639
209,15.534639,1,3,4,0,1,0,-50,,15.534639
210,15.542169,1,1,2,0,1,0,48,,15.542169
211,15.542169,1,5,4,0,1,0,48,,15.542169
212,15.557229,9,1,2,27,0,263,48,200,15.557229
213,15.557229,9,5,4,27,0,264,48,200,15.557229
214,15.564759,9,1,2,27,0,263,48,200,15.564759
215,15.564759,9,5,4,27,0,264,48,200,15.564759
216,15.715361,1,3,1,0,1,0,-35,,15.715361
217,15.715361,1,3,5,0,1,0,-35,,15.715361
218,15.722892,1,2,1,0,1,0,40,,15.722892
219,15.722892,1,4,5,0,1,0,40,,15.722892
220,15.737952,9,2,1,27,0,265,40,200,15.737952
221,15.737952,9,4,5,27,0,266,40,200,15.737952
222,15.745482,9,2,1,27,0,265,40,200,15.745482
223,15.745482,9,4,5,27,0,266,40,200,15.745482
224,15.903614,2,3,5,0,1,0,,,15.903614
225,15.903614,1,1,3,1,1,65,,,15.903614
226,15.918675,9,3,3,15,0,172,30,90,15.918675
227,15.926205,9,3,3,15,0,172,30,90,15.926205
228,15.948795,1,1,2,1,0,65,,,15.948795
229,15.993976,9,3,3,15,0,173,40,60,15.993976
230,16.001506,9,3,3,15,0,173,40,60,16.001506
231,16.106928,9,3,3,16,0,174,50,40,16.106928
232,16.114458,9,3,3,16,0,174,50,40,16.114458
233,16.26506,2,3,5,0,1,0,,,16.26506
234,16.26506,2,1,2,0,1,0,,,16.26506
235,16.26506,9,3,3,17,0,175,60,25,16.26506
236,16.27259,9,3,3,17,0,175,60,25,16.27259
237,16.445783,2,1,4,0,0,0,,,16.445783
238,16.987952,2,1,2,0,0,0,,,16.987952
239,17.349398,2,1,4,0,1,0,,,17.349398
240,17.349398,2,3,1,0,1,0,,,17.349398
241,17.349398,9,1,5,15,0,207,40,90,17.349398
242,17.356928,9,1,5,15,0,207,40,90,17.356928
243,17.439759,9,2,5,15,0,208,48,60,17.439759
244,17.447289,9,2,5,15,0,208,48,60,17.447289
245,17.53012,9,3,5,15,0,209,56,60,17.53012
246,17.537651,9,3,5,15,0,209,56,60,17.537651
247,17.620482,9,4,5,15,0,210,64,60,17.620482
248,17.628012,9,4,5,15,0,210,64,60,17.628012
249,17.710843,2,3,1,0,1,0,,,17.710843
250,17.710843,2,5,4,0,1,0,,,17.710843
251,17.710843,9,5,5,16,0,211,72,60,17.710843
252,17.718373,9,5,5,16,0,211,72,60,17.718373
253,17.801205,9,5,5,16,0,212,80,60,17.801205
254,17.808735,9,5,5,16,0,212,80,60,17.808735
255,17.891566,2,4,2,0,0,0,,,17.891566
256,17.891566,9,5,5,17,0,213,88,60,17.891566
257,17.899096,9,5,5,17,0,213,88,60,17.899096
258,17.981928,9,5,5,17,0,214,96,60,17.981928
259,17.989458,9,5,5,17,0,214,96,60,17.989458
260,18.072289,9,5,1,15,0,199,40,90,18.072289
261,18.079819,9,5,1,15,0,199,40,90,18.079819
262,18.162651,9,4,1,15,0,200,48,60,18.162651
263,18.170181,9,4,1,15,0,200,48,60,18.170181
264,18.253012,9,3,1,15,0,201,56,60,18.253012
265,18.260542,9,3,1,15,0,201,56,60,18.260542
266,18.343373,9,2,1,15,0,202,64,60,18.343373
267,18.350904,9,2,1,15,0,202,64,60,18.350904
268,18.433735,9,1,1,16,0,203,72,60,18.433735
269,18.441265,9,1,1,16,0,203,72,60,18.441265
270,18.524096,9,1,1,16,0,204,80,60,18.524096
271,18.531627,9,1,1,16,0,204,80,60,18.531627
272,18.614458,9,1,1,17,0,205,88,60,18.614458
273,18.621988,9,1,1,17,0,205,88,60,18.621988
274,18.704819,9,1,1,17,0,206,96,60,18.704819
275,18.712349,9,1,1,17,0,206,96,60,18.712349
276,18.795181,1,4,2,1,1,39,,,18.795181
277,18.795181,1,5,4,2,1,66,,,18.795181
278,18.795181,9,3,3,15,0,176,30,90,18.795181
279,18.802711,9,3,3,15,0,176,30,90,18.802711
280,18.840361,1,4,1,1,1,39,,,18.840361
281,18.840361,1,5,5,2,1,66,,,18.840361
282,18.885542,9,3,3,15,0,177,40,60,18.885542
283,18.893072,9,3,3,15,0,177,40,60,18.893072
284,18.998494,9,3,3,16,0,178,50,40,18.998494
285,19.006024,9,3,3,16,0,178,50,40,19.006024
286,19.156627,9,3,3,17,0,179,60,25,19.156627
287,19.164157,9,3,3,17,0,179,60,25,19.164157
288,19.518072,1,3,4,0,1,0,,,19.518072
289,19.518072,1,1,2,0,1,0,,,19.518072
290,20.240964,1,4,5,0,1,0,,,20.240964
291,20.240964,1,4,3,0,1,0,,,20.240964
292,20.60241,1,5,4,0,0,0,,,20.60241
293,20.963855,1,2,1,0,1,0,,,20.963855
294,20.963855,1,2,3,0,1,0,,,20.963855
295,21.325301,1,1,2,0,0,0,,,21.325301
296,21.686747,2,3,4,0,0,0,,,21.686747
297,21.686747,9,2,1,15,0,161,30,90,21.686747
298,21.694277,9,2,1,15,0,161,30,90,21.694277
299,21.777108,9,2,1,15,0,162,40,60,21.777108
300,21.784639,9,2,1,15,0,162,40,60,21.784639
301,21.89006,9,2,1,16,0,163,50,40,21.89006
302,21.89759,9,2,1,16,0,163,50,40,21.89759
303,22.048193,9,2,1,17,0,164,60,25,22.048193
304,22.055723,9,2,1,17,0,164,60,25,22.055723
305,22.409639,2,3,4,0,0,0,,,22.409639
306,22.409639,9,1,2,15,0,215,30,90,22.409639
307,22.417169,9,1,2,15,0,215,30,90,22.417169
308,22.5,9,1,2,15,0,216,40,60,22.5
309,22.50753,9,1,2,15,0,216,40,60,22.50753
310,22.590361,1,3,2,0,0,0,,,22.590361
311,22.612952,9,1,2,16,0,217,50,40,22.612952
312,22.620482,9,1,2,16,0,217,50,40,22.620482
313,22.771084,1,2,3,0,0,0,,,22.771084
314,22.771084,9,1,2,17,0,218,60,25,22.771084
315,22.778614,9,1,2,17,0,218,60,25,22.778614
316,22.951807,1,3,4,0,0,0,,,22.951807
317,23.13253,2,4,5,0,0,0,,,23.13253
318,23.13253,9,4,3,15,0,219,30,90,23.13253
319,23.14006,9,4,3,15,0,219,30,90,23.14006
320,23.222892,9,4,3,15,0,220,40,60,23.222892
321,23.230422,9,4,3,15,0,220,40,60,23.230422
322,23.335843,9,4,3,16,0,221,50,40,23.335843
323,23.343373,9,4,3,16,0,221,50,40,23.343373
324,23.493976,9,4,3,17,0,222,60,25,23.493976
325,23.501506,9,4,3,17,0,222,60,25,23.501506
326,23.855422,2,4,5,0,0,0,,,23.855422
327,23.855422,9,3,4,15,0,223,30,90,23.855422
328,23.862952,9,3,4,15,0,223,30,90,23.862952
329,23.945783,9,3,4,15,0,224,40,60,23.945783
330,23.953313,9,3,4,15,0,224,40,60,23.953313
331,24.036145,1,2,1,0,0,0,,,24.036145
332,24.058735,9,3,4,16,0,225,50,40,24.058735
333,24.066265,9,3,4,16,0,225,50,40,24.066265
334,24.216867,1,1,2,0,0,0,,,24.216867
335,24.216867,9,3,4,17,0,226,60,25,24.216867
336,24.224398,9,3,4,17,0,226,60,25,24.224398
337,24.39759,1,2,3,0,0,0,,,24.39759
338,24.578313,1,2,1,0,0,0,,,24.578313
339,24.578313,9,3,2,15,0,237,30,90,24.578313
340,24.585843,9,3,2,15,0,237,30,90,24.585843
341,24.668675,9,3,2,15,0,238,40,60,24.668675
342,24.676205,9,3,2,15,0,238,40,60,24.676205
343,24.781627,9,3,2,16,0,239,50,40,24.781627
344,24.789157,9,3,2,16,0,239,50,40,24.789157
345,24.939759,1,2,3,0,0,0,,,24.939759
346,24.939759,9,3,2,17,0,240,60,25,24.939759
347,24.947289,9,3,2,17,0,240,60,25,24.947289
348,25.301205,1,2,2,0,0,0,,,25.301205
349,25.301205,9,2,3,15,0,241,30,90,25.301205
350,25.308735,9,2,3,15,0,241,30,90,25.308735
351,25.391566,9,2,3,15,0,242,40,60,25.391566
352,25.399096,9,2,3,15,0,242,40,60,25.399096
353,25.504518,9,2,3,16,0,235,50,40,25.504518
354,25.512048,9,2,3,16,0,235,50,40,25.512048
355,25.662651,9,2,3,17,0,236,60,25,25.662651
356,25.670181,9,2,3,17,0,236,60,25,25.670181
357,26.024096,1,4,3,0,0,0,,,26.024096
358,26.024096,9,5,4,15,0,231,30,90,26.024096
359,26.031627,9,5,4,15,0,231,30,90,26.031627
360,26.114458,9,5,4,15,0,232,40,60,26.114458
361,26.121988,9,5,4,15,0,232,40,60,26.121988
362,26.22741,9,5,4,16,0,233,50,40,26.22741
363,26.23494,9,5,4,16,0,233,50,40,26.23494
364,26.385542,1,4,5,0,0,0,,,26.385542
365,26.385542,9,5,4,17,0,234,60,25,26.385542
366,26.393072,9,5,4,17,0,234,60,25,26.393072
367,26.746988,1,4,4,0,0,0,,,26.746988
368,26.746988,9,4,5,15,0,227,30,90,26.746988
369,26.754518,9,4,5,15,0,227,30,90,26.754518
370,26.837349,9,4,5,15,0,228,40,60,26.837349
371,26.84488,9,4,5,15,0,228,40,60,26.84488
372,26.950301,9,4,5,16,0,229,50,40,26.950301
373,26.957831,9,4,5,16,0,229,50,40,26.957831
374,27.108434,9,4,5,17,0,230,60,25,27.108434
375,27.115964,9,4,5,17,0,230,60,25,27.115964
376,27.447289,9,1,1,1,0,1,,60,27.447289
377,27.447289,9,5,5,1,0,2,,60,27.447289
378,27.447289,9,2,2,1,0,3,,60,27.447289
379,27.447289,9,3,3,1,0,4,,60,27.447289
380,27.447289,93,,,100,0,0,,,
381,27.447289,9,1,1,1,0,32,,60,27.447289
382,27.447289,9,2,2,1,0,33,,60,27.447289
383,27.447289,9,3,3,1,0,34,,60,27.447289
384,27.447289,9,4,4,1,0,35,,60,27.447289
385,27.447289,9,4,4,1,0,36,,60,27.447289
386,27.447289,9,5,5,1,0,37,,60,27.447289
387,27.46988,8,3,3,0,0,0,-1,,27.46988
388,27.46988,2,4,1,0,0,0,,,27.46988
389,27.650602,8,3,3,0,0,0,-1,,27.650602
390,27.831325,8,3,3,0,0,0,-3,,27.831325
391,28.012048,8,3,3,0,0,0,-5,,28.012048
392,28.192771,2,2,4,0,1,0,,,28.192771
393,28.192771,8,3,3,0,0,0,-7,,28.192771
394,28.192771,2,4,1,0,1,0,,,28.192771
395,28.200301,93,,,95,0,0,,,
396,28.373494,8,3,3,0,0,0,-9,,28.364834
397,28.554217,8,3,3,0,0,0,-12,,28.536521
398,28.73494,8,3,3,0,0,0,-14,,28.708208
399,28.915663,2,2,4,0,1,0,,,28.879895
400,28.915663,2,5,2,0,1,0,,,28.879895
401,28.915663,8,3,3,0,0,0,-16,,28.879895
402,28.923193,93,,,90,0,0,,,
403,29.096386,8,3,3,0,0,0,-18,,29.042922
404,29.277108,8,3,3,0,0,0,-20,,29.205572
405,29.457831,8,3,3,0,0,0,-22,,29.368223
406,29.638554,2,5,2,0,1,0,,,29.530873
407,29.638554,8,3,3,0,0,0,-24,,29.530873
408,29.638554,93,,,85,0,0,,,
409,29.638554,3,1,5,0,1,70,,,29.530873
410,29.819277,8,3,3,0,0,0,-26,,29.684488
411,30,8,3,3,0,0,0,-28,,29.838102
412,30.180723,8,3,3,0,0,0,-30,,29.991717
413,30.361446,8,3,3,0,0,0,-32,,30.145331
414,30.361446,93,,,80,0,0,,,
415,30.361446,3,1,1,0,1,69,,,30.145331
416,30.361446,3,5,5,0,1,70,,,30.145331
417,30.542169,8,3,3,0,0,0,-34,,30.28991
418,30.722892,8,3,3,0,0,0,-36,,30.434488
419,30.903614,8,3,3,0,0,0,-38,,30.579066
420,31.084337,8,3,3,0,0,0,-40,,30.723645
421,31.084337,93,,,75,0,0,,,
422,31.26506,8,3,3,0,0,0,-42,,30.859187
423,31.445783,8,3,3,0,0,0,-44,,30.994729
424,31.626506,8,3,3,0,0,0,-46,,31.130271
425,31.807229,93,,,70,0,0,,,
426,31.807229,8,3,3,0,0,0,-48,,31.265813
427,31.987952,8,3,3,0,0,0,-50,,31.392319
428,32.168675,8,3,3,0,0,0,-52,,31.518825
429,32.349398,8,3,3,0,0,0,-54,,31.645331
430,32.53012,8,3,3,0,0,0,-56,,31.771837
431,32.53012,93,,,65,0,0,,,
432,32.53012,3,4,2,0,1,69,,,31.771837
433,32.53012,3,2,4,0,1,70,,,31.771837
434,32.710843,8,3,3,0,0,0,-58,,31.889307
435,32.891566,8,3,3,0,0,0,-60,,32.006777
436,33.072289,8,3,3,0,0,0,-62,,32.124247
437,33.253012,8,3,3,0,0,0,-64,,32.241717
438,33.253012,93,,,60,0,0,,,
439,33.253012,2,4,2,0,1,0,,,32.241717
440,33.253012,2,2,4,0,1,0,,,32.241717
441,33.433735,8,3,3,0,0,0,-66,,32.350151
442,33.614458,8,3,3,0,0,0,-68,,32.458584
443,33.795181,8,3,3,0,0,0,-70,,32.567018
444,33.975904,93,,,55,0,0,,,
445,33.975904,8,3,3,0,0,0,-72,,32.675452
446,33.975904,8,4,5,0,0,0,,,32.675452
447,34.156627,8,3,3,0,0,0,-74,,32.774849
448,34.337349,8,3,3,0,0,0,-76,,32.874247
449,34.518072,8,3,3,0,0,0,-78,,32.973645
450,34.698795,8,3,3,0,0,0,-80,,33.073042
451,34.698795,93,,,50,0,0,,,
452,34.698795,2,4,2,0,1,0,,,33.073042
453,34.698795,2,2,4,0,1,0,,,33.073042
454,34.698795,8,2,1,0,0,0,,,33.073042
455,34.879518,93,,,60,0,0,,,
456,34.879518,8,3,3,0,0,0,-84,,33.163404
457,35.060241,8,3,3,0,0,0,-88,,33.271837
458,35.060241,93,,,70,0,0,,,
459,35.150602,93,,,80,0,0,,,
460,35.240964,8,3,3,0,0,0,-92,80,33.40738
461,35.240964,93,,,90,0,0,,,
462,35.331325,93,,,100,0,0,,,
463,35.429217,93,,,110,0,0,,,
464,35.429217,8,3,3,0,0,0,-96,40,33.586596
465,35.59488,9,3,3,1,0,1,,30,33.768825
466,35.59488,9,3,3,1,0,3,,30,33.768825
467,35.59488,9,3,3,1,0,35,,30,33.768825
468,35.59488,9,3,3,1,0,4,,30,33.768825
469,35.59488,9,3,3,1,0,2,,30,33.768825
470,35.60241,1,3,3,0,0,0,-50,,33.777108
471,35.60994,1,3,3,0,0,0,50,200,33.785392
472,35.61747,9,3,3,9,0,121,99,300,33.793675
473,35.625,9,3,3,9,0,121,99,300,33.801958
474,35.692771,9,3,4,9,0,6,80,160,33.876506
475,35.692771,9,3,2,9,0,5,80,160,33.876506
476,35.700301,9,3,2,9,0,5,80,160,33.884789
477,35.700301,9,3,4,9,0,6,80,160,33.884789
478,35.783133,9,3,5,9,0,7,72,80,33.975904
479,35.783133,9,3,1,9,0,8,72,80,33.975904
480,35.783133,9,3,3,9,0,9,72,80,33.975904
481,35.790663,9,3,1,9,0,8,72,80,33.984187
482,35.790663,9,3,5,9,0,7,72,80,33.984187
483,35.790663,9,3,3,9,0,9,72,80,33.984187
484,35.873494,9,3,4,9,0,71,64,160,34.075301
485,35.873494,9,3,2,9,0,72,64,160,34.075301
486,35.881024,9,3,2,9,0,72,64,160,34.083584
487,35.881024,9,3,4,9,0,71,64,160,34.083584
488,35.963855,93,,,60,0,0,,,
489,35.963855,9,3,3,9,0,73,56,80,34.174699
490,35.963855,9,3,1,9,0,74,56,80,34.174699
491,35.963855,9,3,5,9,0,75,56,80,34.174699
492,35.971386,9,3,1,9,0,74,56,80,34.179217
493,35.971386,9,3,5,9,0,75,56,80,34.179217
494,35.971386,9,3,3,9,0,73,56,80,34.179217
495,36.054217,9,3,4,9,0,118,48,60,34.228916
496,36.054217,9,3,2,9,0,119,48,60,34.228916
497,36.061747,9,3,2,9,0,119,48,60,34.233434
498,36.061747,9,3,4,9,0,118,48,60,34.233434
499,36.144578,93,,,100,0,0,,,
500,36.23494,1,1,2,0,0,0,-55,20,34.373494
501,36.325301,1,1,2,0,0,0,-70,35,34.463855
502,36.415663,1,1,2,0,0,0,-85,60,34.554217
503,36.506024,2,1,2,0,0,0,,,34.644578
504,36.596386,1,1,3,0,0,0,-55,20,34.73494
505,36.686747,1,1,3,0,0,0,-70,35,34.825301
506,36.777108,1,1,3,0,0,0,-85,60,34.915663
507,36.86747,2,1,2,0,1,0,,,35.006024
508,36.86747,2,1,3,0,1,0,,,35.006024
509,36.957831,1,1,1,0,0,0,-55,20,35.096386
510,37.048193,1,1,1,0,0,0,-70,35,35.186747
511,37.138554,1,1,1,0,0,0,-85,60,35.277108
512,37.228916,1,1,1,0,1,0,,,35.36747
