id,sec,type,startPos,finishPos,status,sync,groupId,visible,size,distance
115,10.497512,9,2,3,118,0,43,,10,5.273632
116,10.503731,9,2,3,118,0,41,,200,5.279851
117,10.522388,1,2,4,2,0,57,20,,5.298507
118,10.534826,9,2,4,118,0,42,,150,5.310945
119,10.746269,1,4,1,0,1,0,,120,5.522388
120,10.746269,1,1,4,0,1,0,,120,5.522388
121,10.746269,93,,,-80,0,0,,,
122,10.820896,93,,,-60,0,0,,,
123,10.895522,93,,,-40,0,0,,,
124,10.970149,93,,,-20,0,0,,,
125,11.044776,93,,,0,0,0,,,
126,11.19403,93,,,20,0,0,,,
127,11.268657,93,,,40,0,0,,,
128,11.343284,93,,,60,0,0,,,
129,11.41791,93,,,80,0,0,,,
130,11.492537,93,,,100,0,0,,,
131,11.641791,2,4,5,0,1,0,,,5.671642
132,11.641791,1,1,2,0,1,0,,,5.671642
133,11.940299,1,3,2,2,0,53,,,5.970149
134,11.977612,1,3,3,2,0,53,,,6.007463
135,12.238806,2,4,5,0,1,0,,,6.268657
136,12.238806,1,4,4,1,1,54,20,,6.268657
137,12.251244,9,4,4,119,0,45,,150,6.281095
138,12.276119,1,4,3,1,0,54,20,,6.30597
139,12.282338,9,4,3,119,0,44,,200,6.312189
140,12.288557,9,4,3,119,0,45,,10,6.318408
141,12.288557,9,4,3,119,0,46,,10,6.318408
142,12.294776,9,4,3,119,0,44,,200,6.324627
143,12.313433,1,4,2,1,0,54,20,,6.343284
144,12.33209,9,4,2,119,0,46,,150,6.36194
145,12.537313,1,5,2,0,1,0,,120,6.567164
146,12.537313,1,1,5,0,1,0,,120,6.567164
147,12.537313,93,,,-80,0,0,,,
148,12.61194,93,,,-60,0,0,,,
149,12.686567,93,,,-40,0,0,,,
150,12.761194,93,,,-20,0,0,,,
151,12.835821,93,,,0,0,0,,,
152,12.985075,93,,,20,0,0,,,
153,13.059701,93,,,40,0,0,,,
154,13.134328,93,,,60,0,0,,,
155,13.208955,93,,,80,0,0,,,
156,13.283582,93,,,100,0,0,,,
157,13.432836,2,2,1,0,1,0,,,6.716418
158,13.432836,1,5,4,0,1,0,,,6.716418
159,13.731343,1,4,4,1,0,55,,,7.014925
160,13.768657,1,4,3,1,0,55,,,7.052239
161,14.029851,2,2,1,0,1,0,,,7.313433
162,14.029851,1,2,2,2,1,56,20,,7.313433
163,14.042289,9,2,2,120,0,49,,150,7.325871
164,14.067164,1,2,3,2,0,56,20,,7.350746
165,14.073383,9,2,3,120,0,47,,200,7.356965
166,14.079602,9,2,3,120,0,49,,10,7.363184
167,14.079602,9,2,3,120,0,48,,10,7.363184
168,14.085821,9,2,3,120,0,47,,200,7.369403
169,14.104478,1,2,4,2,0,56,20,,7.38806
170,14.116915,9,2,4,120,0,48,,150,7.400498
171,14.328358,3,2,1,0,1,342,,120,7.61194
172,14.328358,3,4,5,0,1,343,,120,7.61194
173,14.328358,93,,,90,0,0,,,
174,14.427861,93,,,80,0,0,,,
175,14.527363,93,,,70,0,0,,,
176,14.626866,93,,,60,0,0,,,
177,14.726368,93,,,50,0,0,,,
178,14.825871,93,,,40,0,0,,,
179,14.925373,93,,,30,0,0,,,
180,15.223881,3,2,2,0,1,342,,70,8.089552
181,15.223881,3,4,4,0,1,343,,70,8.089552
182,15.223881,93,,,100,0,0,,,
183,15.820896,1,3,2,0,0,0,,,8.686567
184,16.0199,1,3,4,0,0,0,,,8.885572
185,16.119403,1,3,5,0,0,0,,,8.985075
186,16.41791,1,4,2,0,1,0,,,9.283582
187,16.41791,1,3,4,2,1,63,20,,9.283582
188,16.430348,9,3,4,80,0,69,,40,9.29602
189,16.455224,1,3,5,2,0,63,20,,9.320896
190,16.461443,9,3,5,120,0,68,,150,9.327114
191,16.467662,9,3,5,80,0,69,,40,9.333333
192,16.473881,9,3,5,120,0,68,,150,9.339552
193,16.716418,1,3,4,0,1,0,,,9.58209
194,16.716418,1,3,2,1,1,62,20,,9.58209
195,16.728856,9,3,2,80,0,67,,40,9.594527
196,16.753731,1,3,1,1,0,62,20,,9.619403
197,16.75995,9,3,1,119,0,66,,150,9.625622
198,16.766169,9,3,1,80,0,67,,40,9.631841
199,16.772388,9,3,1,119,0,66,,150,9.63806
200,16.915423,1,4,5,0,0,0,,,9.781095
201,17.014925,3,2,3,0,0,80,,,9.880597
202,17.313433,1,3,4,2,1,74,20,,10.179104
203,17.313433,3,2,2,0,1,80,,,10.179104
204,17.325871,9,3,4,80,0,75,,40,10.191542
205,17.350746,1,3,5,2,0,74,20,,10.216418
206,17.356965,9,3,5,120,0,76,,150,10.222637
207,17.363184,9,3,5,80,0,75,,40,10.228856
208,17.369403,9,3,5,120,0,76,,150,10.235075
209,17.61194,1,3,4,0,1,0,,,10.477612
210,17.61194,1,3,2,1,1,77,20,,10.477612
211,17.624378,9,3,2,80,0,78,,40,10.49005
212,17.649254,1,3,1,1,0,77,20,,10.514925
213,17.655473,9,3,1,119,0,79,,150,10.521144
214,17.661692,9,3,1,80,0,78,,40,10.527363
215,17.66791,9,3,1,119,0,79,,150,10.533582
216,17.810945,1,4,3,0,0,0,,,10.676617
217,17.910448,1,4,5,0,0,0,,,10.776119
218,18.208955,1,3,2,0,1,0,,,11.074627
219,18.208955,1,3,4,2,1,65,20,,11.074627
220,18.221393,9,3,4,80,0,72,,40,11.087065
221,18.246269,1,3,5,2,0,65,20,,11.11194
222,18.252488,9,3,5,119,0,73,,150,11.118159
223,18.258706,9,3,5,80,0,72,,40,11.124378
224,18.264925,9,3,5,119,0,73,,150,11.130597
225,18.507463,1,3,4,0,1,0,,,11.373134
226,18.507463,1,3,2,1,1,64,20,,11.373134
227,18.5199,9,3,2,80,0,71,,40,11.385572
228,18.544776,1,3,1,1,0,64,20,,11.410448
229,18.550995,9,3,1,118,0,70,,150,11.416667
230,18.557214,9,3,1,80,0,71,,40,11.422886
231,18.563433,9,3,1,118,0,70,,150,11.429104
232,18.706468,1,4,3,0,0,0,,120,11.572139
233,18.80597,3,1,2,0,0,81,,,11.671642
234,19.104478,3,1,1,0,1,81,,,11.970149
235,19.104478,1,3,4,2,1,82,20,,11.970149
236,19.116915,9,3,4,80,0,83,,40,11.982587
237,19.141791,1,3,5,2,0,82,20,,12.007463
238,19.14801,9,3,5,119,0,84,,150,12.013682
239,19.154229,9,3,5,80,0,83,,40,12.0199
240,19.160448,9,3,5,119,0,84,,150,12.026119
241,19.402985,1,3,4,0,1,0,,,12.268657
242,19.402985,1,3,2,1,1,85,20,,12.268657
243,19.415423,9,3,2,80,0,86,,40,12.281095
244,19.440299,1,3,1,1,0,85,20,,12.30597
245,19.446517,9,3,1,118,0,87,,150,12.312189
246,19.452736,9,3,1,80,0,86,,40,12.318408
247,19.458955,9,3,1,118,0,87,,150,12.324627
248,19.60199,1,4,3,0,0,0,,,12.467662
249,19.701493,1,4,5,0,0,0,,,12.567164
250,20,1,3,4,2,1,88,20,,12.865672
251,20,1,1,2,0,1,0,,,12.865672
252,20.012438,9,3,4,80,0,89,,40,12.878109
253,20.037313,1,3,5,2,0,88,20,,12.902985
254,20.043532,9,3,5,119,0,90,,150,12.909204
255,20.049751,9,3,5,80,0,89,,40,12.915423
256,20.05597,9,3,5,119,0,90,,150,12.921642
257,20.199005,1,2,3,0,0,0,,,13.064677
258,20.298507,1,3,2,1,1,91,20,,13.164179
259,20.298507,1,4,5,0,1,0,,,13.164179
260,20.310945,9,3,2,80,0,92,,40,13.176617
261,20.335821,1,3,1,1,0,91,20,,13.201493
262,20.34204,9,3,1,118,0,93,,150,13.207711
263,20.348259,9,3,1,80,0,92,,40,13.21393
264,20.354478,9,3,1,118,0,93,,150,13.220149
265,20.497512,1,3,2,0,0,0,,,13.363184
266,20.597015,1,3,4,0,0,0,,,13.462687
267,20.895522,1,3,4,2,1,94,20,,13.761194
268,20.895522,1,4,3,0,1,0,,,13.761194
269,20.90796,9,3,4,80,0,95,,40,13.773632
270,20.932836,1,3,5,2,0,94,20,,13.798507
271,20.939055,9,3,5,119,0,96,,150,13.804726
272,20.945274,9,3,5,80,0,95,,40,13.810945
273,20.951493,9,3,5,119,0,96,,150,13.817164
274,21.19403,1,3,2,1,1,97,20,,14.059701
275,21.19403,1,3,4,0,1,0,,,14.059701
276,21.206468,9,3,2,80,0,98,,40,14.072139
277,21.231343,1,3,1,1,0,97,20,,14.097015
278,21.237562,9,3,1,118,0,99,,150,14.103234
279,21.243781,9,3,1,80,0,98,,40,14.109453
280,21.25,9,3,1,118,0,99,,150,14.115672
281,21.492537,3,3,5,0,0,316,,,14.358209
282,21.791045,2,1,2,0,0,0,,,14.656716
283,21.99005,2,1,2,0,0,0,,,14.855721
284,22.089552,2,1,2,0,0,0,,,14.955224
285,22.288557,2,1,2,0,0,0,,,15.154229
286,22.38806,3,3,3,2,1,316,,,15.253731
287,22.38806,1,1,2,0,1,0,,,15.253731
288,22.400498,9,3,3,118,0,317,,150,15.266169
289,22.425373,1,3,4,2,0,316,,,15.291045
290,22.431592,9,3,4,118,0,318,,200,15.297264
291,22.437811,9,3,4,118,0,319,,10,15.303483
292,22.437811,9,3,4,118,0,317,,10,15.303483
293,22.44403,9,3,4,118,0,318,,200,15.309701
294,22.462687,1,3,5,2,0,316,,,15.328358
295,22.475124,9,3,5,118,0,319,,150,15.340796
296,22.686567,1,3,3,1,1,320,,,15.552239
297,22.686567,1,5,4,0,1,0,,,15.552239
298,22.699005,9,3,3,120,0,321,,150,15.564677
299,22.723881,1,3,2,1,0,320,,,15.589552
300,22.7301,9,3,2,120,0,322,,200,15.595771
301,22.736318,9,3,2,120,0,321,,10,15.60199
302,22.736318,9,3,2,120,0,323,,10,15.60199
303,22.742537,9,3,2,120,0,322,,200,15.608209
304,22.761194,1,3,1,1,0,320,,,15.626866
305,22.773632,9,3,1,120,0,323,,150,15.639303
306,22.985075,1,3,3,2,1,324,,,15.850746
307,22.985075,1,1,2,0,1,0,,,15.850746
308,22.997512,9,3,3,119,0,325,,150,15.863184
309,23.022388,1,3,4,2,0,324,,,15.88806
310,23.028607,9,3,4,119,0,326,,200,15.894279
311,23.034826,9,3,4,119,0,325,,10,15.900498
312,23.034826,9,3,4,119,0,327,,10,15.900498
313,23.041045,9,3,4,119,0,326,,200,15.906716
314,23.059701,1,3,5,2,0,324,,,15.925373
315,23.072139,9,3,5,119,0,327,,150,15.937811
316,23.283582,3,3,5,0,0,328,,,16.149254
317,23.58209,1,2,2,1,0,329,,,16.447761
318,23.631841,1,3,1,1,0,329,,,16.497512
319,23.880597,1,2,2,1,0,330,,,16.746269
320,23.930348,1,3,1,1,0,330,,,16.79602
321,24.179104,3,3,3,2,1,328,,,17.044776
322,24.179104,1,1,2,0,1,0,,,17.044776
323,24.191542,9,3,3,118,0,331,,150,17.057214
324,24.216418,1,3,4,2,0,328,,,17.08209
325,24.222637,9,3,4,118,0,332,,200,17.088308
326,24.228856,9,3,4,118,0,333,,10,17.094527
327,24.228856,9,3,4,118,0,331,,10,17.094527
328,24.235075,9,3,4,118,0,332,,200,17.100746
329,24.253731,1,3,5,2,0,328,,,17.119403
330,24.266169,9,3,5,118,0,333,,150,17.131841
331,24.477612,1,3,3,1,1,334,,,17.343284
332,24.477612,1,5,4,0,1,0,,,17.343284
333,24.49005,9,3,3,120,0,335,,150,17.355721
334,24.514925,1,3,2,1,0,334,,,17.380597
335,24.521144,9,3,2,120,0,336,,200,17.386816
336,24.527363,9,3,2,120,0,335,,10,17.393035
337,24.527363,9,3,2,120,0,337,,10,17.393035
338,24.533582,9,3,2,120,0,336,,200,17.399254
339,24.552239,1,3,1,1,0,334,,,17.41791
340,24.564677,9,3,1,120,0,337,,150,17.430348
341,24.776119,1,3,3,2,1,338,,,17.641791
342,24.776119,1,1,2,0,1,0,,,17.641791
343,24.788557,9,3,3,119,0,339,,150,17.654229
344,24.813433,1,3,4,2,0,338,,,17.679104
345,24.819652,9,3,4,119,0,340,,200,17.685323
346,24.825871,9,3,4,119,0,339,,10,17.691542
347,24.825871,9,3,4,119,0,341,,10,17.691542
348,24.83209,9,3,4,119,0,340,,200,17.697761
349,24.850746,1,3,5,2,0,338,,,17.716418
350,24.863184,9,3,5,119,0,341,,150,17.728856
351,25.074627,1,4,5,0,0,0,,,17.940299
352,25.373134,1,4,3,0,0,0,,,18.238806
353,25.572139,1,5,4,0,0,0,,,18.437811
354,25.671642,1,3,2,0,0,0,,,18.537313
355,25.870647,1,5,4,0,0,0,,,18.736318
356,25.970149,2,2,1,0,0,0,,,18.835821
357,26.169154,1,4,3,0,0,0,,,19.034826
358,26.268657,1,3,4,0,1,0,,,19.134328
359,26.268657,2,2,1,0,1,0,,,19.134328
360,26.467662,1,3,5,0,0,0,,,19.333333
361,26.567164,1,3,2,0,0,0,,,19.432836
362,26.865672,1,4,1,0,1,0,,120,19.731343
363,26.865672,1,2,5,0,1,0,,120,19.731343
364,26.865672,93,,,-80,0,0,,,
365,26.940299,93,,,-60,0,0,,,
366,27.014925,93,,,-40,0,0,,,
367,27.089552,93,,,-20,0,0,,,
368,27.164179,93,,,0,0,0,,,
369,27.313433,93,,,20,0,0,,,
370,27.38806,93,,,40,0,0,,,
371,27.462687,93,,,60,0,0,,,
372,27.537313,93,,,80,0,0,,,
373,27.61194,93,,,100,0,0,,,
374,27.761194,1,1,4,0,1,0,,110,19.880597
375,27.761194,1,5,2,0,1,0,,110,19.880597
376,27.761194,93,,,-80,0,0,,,
377,27.835821,93,,,-60,0,0,,,
378,27.910448,93,,,-40,0,0,,,
379,27.985075,93,,,-20,0,0,,,
380,28.059701,93,,,0,0,0,,,
381,28.208955,93,,,20,0,0,,,
382,28.283582,93,,,40,0,0,,,
383,28.358209,93,,,60,0,0,,,
384,28.432836,93,,,80,0,0,,,
385,28.507463,93,,,100,0,0,,,
386,28.656716,1,2,1,0,1,0,,,20.029851
387,28.656716,1,3,4,2,1,100,,,20.029851
388,28.69403,1,3,5,2,0,100,,,20.067164
389,28.955224,1,1,2,0,0,0,,,20.328358
390,29.154229,1,5,4,0,0,0,,,20.527363
391,29.253731,1,4,3,0,0,0,,,20.626866
392,29.452736,1,5,4,0,0,0,,,20.825871
393,29.552239,1,3,2,0,0,0,,,20.925373
394,29.751244,1,5,4,0,0,0,,,21.124378
395,29.850746,1,3,1,0,0,0,,,21.223881
396,30.149254,1,1,2,0,1,0,,,21.522388
397,30.149254,1,5,4,0,1,0,,,21.522388
398,30.348259,1,3,3,0,0,0,,,21.721393
399,30.447761,3,2,1,0,1,344,,120,21.820896
400,30.447761,3,4,5,0,1,345,,120,21.820896
401,30.447761,93,,,90,0,0,,,
402,30.547264,93,,,80,0,0,,,
403,30.646766,93,,,70,0,0,,,
404,30.746269,93,,,60,0,0,,,
405,30.845771,93,,,50,0,0,,,
406,30.945274,93,,,40,0,0,,,
407,31.044776,93,,,30,0,0,,,
408,31.343284,3,2,2,0,1,344,,70,22.298507
409,31.343284,3,4,4,0,1,345,,70,22.298507
410,31.343284,93,,,100,0,0,,,
411,32.238806,2,2,1,0,1,0,,,23.19403
412,32.238806,1,5,4,0,1,0,,,23.19403
413,32.835821,2,2,1,0,1,0,,,23.791045
414,32.835821,1,2,3,0,1,0,,,23.791045
415,33.034826,1,2,4,0,0,0,,,23.99005
416,33.134328,1,3,2,0,0,0,,,24.089552
417,33.432836,1,3,4,0,0,0,,,24.38806
418,33.731343,1,3,5,0,0,0,,,24.686567
419,34.029851,8,3,2,0,0,0,40,140,24.985075
420,34.029851,8,3,4,0,0,0,40,140,24.985075
421,34.03607,1,3,2,0,1,0,-40,140,24.991294
422,34.03607,1,3,4,0,1,0,-40,140,24.991294
423,34.328358,8,3,4,0,0,0,40,140,25.283582
424,34.328358,8,3,2,0,0,0,40,140,25.283582
425,34.334577,1,3,2,0,1,0,-40,140,25.289801
426,34.334577,1,3,4,0,1,0,-40,140,25.289801
427,35.522388,3,2,3,0,0,101,,,26.477612
428,35.820896,3,4,2,0,0,101,,,26.776119
429,36.41791,3,3,4,0,0,101,,,27.373134
430,36.41791,8,4,3,0,0,0,,,27.373134
431,36.41791,8,4,5,0,0,0,,,27.373134
432,36.716418,3,3,2,0,0,101,,,27.671642
433,36.716418,8,2,1,0,0,0,,,27.671642
434,36.716418,8,2,3,0,0,0,,,27.671642
435,37.014925,3,3,4,0,0,101,,,27.970149
436,37.014925,8,4,3,0,0,0,,,27.970149
437,37.014925,8,4,5,0,0,0,,,27.970149
438,37.313433,3,3,2,0,0,101,,,28.268657
439,37.313433,8,2,3,0,0,0,,,28.268657
440,37.313433,8,2,1,0,0,0,,,28.268657
441,37.61194,1,4,1,0,1,0,,120,28.567164
442,37.61194,1,2,5,0,1,0,,120,28.567164
443,37.61194,93,,,-80,0,0,,,
444,37.686567,93,,,-60,0,0,,,
445,37.761194,93,,,-40,0,0,,,
446,37.835821,93,,,-20,0,0,,,
447,37.910448,93,,,0,0,0,,,
448,38.059701,93,,,20,0,0,,,
449,38.134328,93,,,40,0,0,,,
450,38.208955,93,,,60,0,0,,,
451,38.283582,93,,,80,0,0,,,
452,38.358209,93,,,100,0,0,,,
453,38.507463,1,5,2,0,1,0,,110,28.716418
454,38.507463,1,1,4,0,1,0,,110,28.716418
455,38.507463,93,,,-80,0,0,,,
456,38.58209,93,,,-60,0,0,,,
457,38.656716,93,,,-40,0,0,,,
458,38.731343,93,,,-20,0,0,,,
459,38.80597,93,,,0,0,0,,,
460,38.955224,93,,,20,0,0,,,
461,39.029851,93,,,40,0,0,,,
462,39.104478,93,,,60,0,0,,,
463,39.179104,93,,,80,0,0,,,
464,39.253731,93,,,100,0,0,,,
465,39.402985,9,3,3,15,0,103,,15,28.865672
466,39.402985,9,3,3,15,0,107,,15,28.865672
467,39.421642,9,2,2,15,0,102,,15,28.884328
468,39.421642,9,2,2,15,0,107,,15,28.884328
469,39.477612,9,5,5,15,0,103,,15,28.940299
470,39.477612,9,5,5,15,0,109,,15,28.940299
471,39.496269,9,1,1,15,0,102,,15,28.958955
472,39.496269,9,1,1,15,0,108,,15,28.958955
473,39.514925,9,4,4,15,0,106,,15,28.977612
474,39.514925,9,4,4,15,0,109,,15,28.977612
475,39.533582,9,2,2,15,0,104,,15,28.996269
476,39.533582,9,2,2,15,0,108,,15,28.996269
477,39.608209,9,5,5,15,0,105,,15,29.070896
478,39.608209,9,5,5,15,0,110,,15,29.070896
479,39.626866,9,4,4,15,0,106,,15,29.089552
480,39.626866,9,4,4,15,0,110,,15,29.089552
481,39.682836,9,3,3,15,0,104,,15,29.145522
482,39.682836,9,3,3,15,0,111,,15,29.145522
483,39.738806,9,4,4,15,0,105,,15,29.201493
484,39.738806,9,4,4,15,0,111,,15,29.201493
485,40.28607,9,2,2,5,0,114,,15,29.748756
486,40.28607,9,4,4,5,0,115,,15,29.748756
487,40.335821,9,3,3,5,0,113,,15,29.798507
488,40.335821,9,3,3,5,0,114,,15,29.798507
489,40.335821,9,3,3,5,0,115,,15,29.798507
490,40.335821,9,1,1,5,0,117,,15,29.798507
491,40.335821,9,5,5,5,0,119,,15,29.798507
492,40.354478,9,2,2,5,0,117,,15,29.817164
493,40.354478,9,4,4,5,0,119,,15,29.817164
494,40.373134,9,5,5,5,0,348,,15,29.835821
495,40.373134,9,4,4,5,0,348,,15,29.835821
496,40.373134,9,2,2,5,0,349,,15,29.835821
497,40.373134,9,1,1,5,0,349,,15,29.835821
498,40.379353,9,3,3,5,0,113,,15,29.84204
499,40.385572,9,3,3,5,0,112,,50,29.848259
500,40.391791,9,3,3,5,0,112,,50,29.854478
501,40.391791,9,2,2,5,0,116,,15,29.854478
502,40.391791,9,4,4,5,0,118,,15,29.854478
503,40.410448,9,1,1,5,0,116,,15,29.873134
504,40.410448,9,5,5,5,0,118,,15,29.873134
505,40.45398,9,2,2,5,0,120,,50,29.916667
506,40.45398,9,4,4,5,0,121,,50,29.916667
507,40.460199,9,2,2,5,0,120,,50,29.922886
508,40.460199,9,4,4,5,0,121,,50,29.922886
509,41.492537,9,2,2,1,0,125,,15,30.955224
510,41.492537,9,2,2,1,0,130,,15,30.955224
511,41.548507,9,5,5,1,0,126,,15,31.011194
512,41.548507,9,5,5,1,0,125,,15,31.011194
513,41.548507,9,5,5,1,0,131,,15,31.011194
514,41.567164,9,1,1,1,0,122,,15,31.029851
515,41.567164,9,1,1,1,0,126,,15,31.029851
516,41.567164,9,1,1,1,0,130,,15,31.029851
517,41.567164,9,1,1,1,0,134,,15,31.029851
518,41.64801,9,1,1,1,0,127,,15,31.110697
519,41.666667,9,5,5,1,0,122,,15,31.129353
520,41.666667,9,5,5,1,0,127,,15,31.129353
521,41.697761,9,2,2,20,0,123,,120,31.160448
522,41.697761,9,4,4,20,0,124,,120,31.160448
523,41.70398,9,2,2,20,0,123,,120,31.166667
524,41.70398,9,4,4,20,0,124,,120,31.166667
525,41.728856,9,1,1,1,0,128,,15,31.191542
526,41.803483,9,5,5,1,0,128,,15,31.266169
527,41.803483,9,5,5,1,0,129,,15,31.266169
528,41.803483,9,5,5,1,0,131,,15,31.266169
529,41.803483,9,5,5,1,0,132,,15,31.266169
530,41.847015,9,1,1,1,0,129,,15,31.309701
531,41.847015,9,1,1,1,0,133,,15,31.309701
532,41.847015,9,1,1,1,0,134,,15,31.309701
533,41.909204,9,4,4,1,0,132,,15,31.371891
534,41.909204,9,4,4,1,0,133,,15,31.371891
535,42.686567,1,3,2,0,0,0,,,32.149254
536,42.885572,1,3,4,0,0,0,,,32.348259
537,42.985075,1,3,5,0,1,0,,,32.447761
538,42.985075,2,2,1,0,1,0,,,32.447761
539,43.283582,1,4,3,0,1,0,,,32.746269
540,43.283582,2,2,1,0,1,0,,,32.746269
541,43.58209,1,3,2,0,0,0,,,33.044776
542,43.781095,1,3,4,0,0,0,,,33.243781
543,43.880597,1,3,5,0,1,0,,,33.343284
544,43.880597,2,2,1,0,1,0,,,33.343284
545,44.179104,1,4,3,0,1,0,,80,33.641791
546,44.179104,2,2,1,0,1,0,,,33.641791
547,44.477612,1,3,4,0,0,0,,80,33.940299
548,44.676617,1,3,3,0,0,0,,,34.139303
549,44.776119,3,1,2,0,1,135,,,34.238806
550,44.776119,3,5,4,0,1,136,,,34.238806
551,44.776119,93,,,90,0,0,,,
552,44.875622,9,2,2,118,0,4,,30,34.328358
553,44.875622,9,2,2,118,0,9,,30,34.328358
554,44.875622,93,,,80,0,0,,,
555,44.894279,9,4,4,118,0,6,,30,34.343284
556,44.894279,9,4,4,118,0,9,,30,34.343284
557,44.968905,9,3,3,118,0,5,,30,34.402985
558,44.968905,9,3,3,118,0,11,,30,34.402985
