0.03333,MOT_mc_bg_black_00,seat100-0,,
1.9998,MOT_mc_stage_color_00,r,,
1.9998,MOT_mc_bg_black_00,b80-65,,
10.93224,2,lp4,,,
10.93224,3,lp4,,,
10.93224,1,,,b0,
10.93224,4,lp4,,,
10.93224,5,lp4,,,
11.298869999999999,1,w4,,,
11.832149999999999,1,4-1,,,
12.6654,2,4-1,,,
12.6654,3,4-1,,,
12.6654,1,1-2,,,
12.6654,4,4-1,,,
12.6654,5,4-1,,,
13.59864,5,w1,,,
13.59864,4,w1,,,
13.59864,3,w1,,,
13.59864,2,w1,,,
13.59864,1,w2,,,
13.89861,1,2-3,,,
14.665199999999999,2,1-2,,,
14.665199999999999,3,1-2,,,
14.665199999999999,1,3-4,,,
14.665199999999999,4,1-2,,,
14.665199999999999,5,1-2,,,
15.59844,5,w2,,,
15.59844,4,w2,,,
15.59844,3,w2,,,
15.59844,2,w2,,,
15.59844,1,w4,,,
15.83175,1,j4-1,,,
16.76499,2,sp2-3,,,
16.76499,3,sp2-3,,,
16.76499,1,sp1-2,,,
16.76499,4,sp2-3,,,
16.76499,5,sp2-3,,,
17.9982,2,j3-4,,,
17.9982,3,j3-4,,,
17.9982,1,j2-3,,,
17.9982,4,j3-4,,,
17.9982,5,j3-4,,,
18.6648,MOT_mc_stage_color_00,b-flash,,
18.6648,2,,l1,,
18.6648,3,,r1,,
18.6648,1,,,f1,
18.6648,4,,l1,,
18.6648,5,,r1,,
19.06476,5,w4,,,
19.06476,4,w4,,,
19.06476,3,w4,,,
19.06476,2,w4,,,
19.06476,1,w3,,,
19.6647,2,lp4,,,
19.6647,3,lp4,,,
19.6647,1,3-4,,,
19.6647,4,lp4,,,
19.6647,5,lp4,,,
20.597939999999998,1,w4,,,
21.16455,1,,l1,,
22.06446,1,4-1,,,
22.831049999999998,2,4-1,,,
22.831049999999998,3,4-1,,,
22.831049999999998,1,1-2,,,
22.831049999999998,4,4-1,,,
22.831049999999998,5,4-1,,,
23.76429,5,w1,,,
23.76429,4,w1,,,
23.76429,3,w1,,,
23.76429,2,w1,,,
23.76429,1,w2,,,
23.830949999999998,2,lp1,,,
23.830949999999998,3,lp1,,,
23.830949999999998,1,sj2,,,
23.830949999999998,4,lp1,,,
23.830949999999998,5,lp1,,,
24.3309,1,w2,,,
24.49755,1,2-3,,,
24.96417,1,j3-4,,,
25.464119999999998,2,1-2,,,
25.464119999999998,3,1-2,,,
25.464119999999998,1,4-1,,,
25.464119999999998,4,1-2,,,
25.464119999999998,5,1-2,,,
25.96407,1,,lb0,,
26.39736,5,w2,,,
26.39736,4,w2,,,
26.39736,3,w2,,,
26.39736,2,w2,,,
26.39736,1,w1,,,
26.663999999999998,MOT_mc_stage_color_00,r-flash,,
26.663999999999998,2,2-3,,,
26.663999999999998,3,2-3,,,
26.663999999999998,1,1-2,,,
26.663999999999998,4,2-3,,,
26.663999999999998,5,2-3,,,
27.59724,5,w3,,,
27.59724,4,w3,,,
27.59724,3,w3,,,
27.59724,2,w3,,,
27.59724,1,w2,,,
27.663899999999998,2,lp3,,,
27.663899999999998,3,lp3,,,
27.663899999999998,1,,r1,,
27.663899999999998,4,lp3,,,
27.663899999999998,5,lp3,,,
28.6638,1,2-3,,,
29.59704,1,w3,,,
29.83035,1,j3-4,,,
30.89691,1,w4,,,
30.9969,2,3-4,,,
30.9969,3,3-4,,,
30.9969,1,,rb0,,
30.9969,4,3-4,,,
30.9969,5,3-4,,,
31.83015,2,lp4,,,
31.83015,3,lp4,,,
31.83015,1,4-1,,,
31.83015,4,lp4,,,
31.83015,5,lp4,,,
32.76339,1,w1,,,
32.83005,1,sj1,,,
33.33,1,w1,,,
33.496649999999995,1,1-2,,,
33.863279999999996,2,4-1,,,
33.863279999999996,3,4-1,,,
33.863279999999996,1,hj2,,,
33.863279999999996,4,4-1,,,
33.863279999999996,5,4-1,,,
33.92994,MOT_mc_stage_color_00,b-flash,,
34.79652,5,w1,,,
34.79652,4,w1,,,
34.79652,3,w1,,,
34.79652,2,w1,,,
34.82985,MOT_mc_stage_color_00,r-flash,,
34.82985,2,,l2,,
34.82985,3,,r2,,
34.82985,1,,l1,,
34.82985,4,,l2,,
34.82985,5,,r2,,
35.096489999999996,1,w2,,,
35.79642,1,2-3,,,
36.329699999999995,2,lp1,,,
36.329699999999995,3,lp1,,,
36.329699999999995,1,sj3,,,
36.329699999999995,4,lp1,,,
36.329699999999995,5,lp1,,,
36.82965,1,w3,,,
37.3296,1,,lb0,,
37.82955,2,1-2,,,
37.82955,3,1-2,,,
37.82955,1,3-4,,,
37.82955,4,1-2,,,
37.82955,5,1-2,,,
38.762789999999995,5,w2,,,
38.762789999999995,4,w2,,,
38.762789999999995,3,w2,,,
38.762789999999995,2,w2,,,
38.762789999999995,1,w4,,,
38.82945,2,,lb1,,
38.82945,3,,rb1,,
38.82945,1,,r1,,
38.82945,4,,lb1,,
38.82945,5,,rb1,,
39.82935,2,lp2,,,
39.82935,3,lp2,,,
39.82935,1,4-1,,,
39.82935,4,lp2,,,
39.82935,5,lp2,,,
40.762589999999996,1,w1,,,
40.829249999999995,1,sp1-2,,,
41.562509999999996,1,hj2,,,
42.795719999999996,1,w2,,,
42.92904,2,,lb0,,
42.92904,3,,rb0,,
42.92904,1,2-3,,,
42.92904,4,,lb0,,
42.92904,5,,rb0,,
42.96237,MOT_mc_stage_color_00,r-flash,,
43.82895,1,,rb0,,
43.86228,1,w3,,,
44.3289,1,3-4,,,
45.262139999999995,1,j4-1,,,
45.82875,2,2-3,,,
45.82875,3,2-3,,,
45.82875,1,1-2,,,
45.82875,4,2-3,,,
45.82875,5,2-3,,,
46.76199,5,w3,,,
46.76199,4,w3,,,
46.76199,3,w3,,,
46.76199,2,w3,,,
46.76199,1,w2,,,
46.828649999999996,2,3-4,,,
46.828649999999996,3,3-4,,,
46.828649999999996,1,2-3,,,
46.828649999999996,4,3-4,,,
46.828649999999996,5,3-4,,,
47.76189,5,w4,,,
47.76189,4,w4,,,
47.76189,3,w4,,,
47.76189,2,w4,,,
47.76189,1,w3,,,
47.82855,2,lp4,,,
47.82855,3,lp4,,,
47.82855,1,sj3,,,
47.82855,4,lp4,,,
47.82855,5,lp4,,,
48.3285,1,w3,,,
48.9951,2,sp4-1,,,
48.9951,3,sp4-1,,,
48.9951,1,sp3-4,,,
48.9951,4,sp4-1,,,
48.9951,5,sp4-1,,,
49.62837,2,hj1,,,
49.62837,3,hj1,,,
49.62837,1,hj4,,,
49.62837,4,hj1,,,
49.62837,5,hj1,,,
50.86158,5,w1,,,
50.86158,4,w1,,,
50.86158,3,w1,,,
50.86158,2,w1,,,
50.86158,1,w4,,,
50.928239999999995,4,j1-2,,,
50.928239999999995,5,j1-2,,,
50.9949,MOT_mc_stage_color_00,b-flash,,
50.9949,MOT_mc_bg_black_00,b65-20,,
50.9949,MOT_mc_light_up_00,l3,,
50.9949,MOT_mc_light_center_00,l2,,
50.9949,MOT_mc_light_under_00,l2,,
50.9949,MOT_mc_speaker_00,temp1,,
50.9949,2,,,,L20
50.9949,3,,,,L20
50.9949,1,,,,L0
50.9949,4,,,,L20
50.9949,5,,,,L20
51.328199999999995,2,j1-2,,,
51.328199999999995,3,j1-2,,,
51.794819999999994,1,j4-1,,,
51.9948,5,w2,,,
51.9948,4,w2,,,
52.39476,3,w2,,,
52.39476,2,w2,,,
52.6614,2,2-3,,,
52.6614,3,2-3,,,
52.6614,1,1-2,,,
52.6614,4,2-3,,,
52.6614,5,2-3,,,
53.59464,5,w3,,,
53.59464,4,w3,,,
53.59464,3,w3,,,
53.59464,2,w3,,,
53.59464,1,w2,,,
54.6612,2,lp3,,,
54.6612,3,lp3,,,
54.6612,1,2-3,,,
54.6612,4,lp3,,,
54.6612,5,lp3,,,
55.59444,1,w3,,,
55.6611,1,,l1,,
56.3277,1,3-4,,,
57.26094,1,w4,,,
57.427589999999995,2,3-4,,,
57.427589999999995,3,3-4,,,
57.427589999999995,1,,lb0,,
57.427589999999995,4,3-4,,,
57.427589999999995,5,3-4,,,
57.9942,MOT_mc_stage_color_00,r-flash,,
58.3275,MOT_mc_stage_color_00,b-flash,,
58.36083,5,w4,,,
58.36083,4,w4,,,
58.36083,3,w4,,,
58.36083,2,w4,,,
58.82745,1,4-1,,,
59.3274,2,4-1,,,
59.3274,3,4-1,,,
59.76069,1,w1,,,
59.827349999999996,4,4-1,,,
59.827349999999996,5,4-1,,,
60.260639999999995,3,w1,,,
60.260639999999995,2,w1,,,
60.327299999999994,2,lp1,,,
60.327299999999994,3,lp1,,,
60.327299999999994,1,j1-2,,,
60.327299999999994,4,lp1,,,
60.327299999999994,5,lp1,,,
61.39386,1,w2,,,
61.493849999999995,1,2-3,,,
62.42709,1,w3,,,
62.660399999999996,2,1-2,,,
62.660399999999996,3,1-2,,,
62.660399999999996,1,,r1,,
62.660399999999996,4,1-2,,,
62.660399999999996,5,1-2,,,
63.59364,5,w2,,,
63.59364,4,w2,,,
63.59364,3,w2,,,
63.59364,2,w2,,,
63.82695,1,3-4,,,
64.76019,1,w4,,,
64.82685,2,sp2-3,,,
64.82685,3,sp2-3,,,
64.82685,1,,rb0,,
64.82685,4,sp2-3,,,
64.82685,5,sp2-3,,,
65.79342,2,j3-4,,,
65.79342,3,j3-4,,,
65.79342,1,j4-1,,,
65.79342,4,j3-4,,,
65.79342,5,j3-4,,,
66.82665,MOT_mc_stage_color_00,r-flash,,
66.82665,MOT_mc_bg_black_00,b20-65,,
66.82665,MOT_mc_speaker_00,temp4,,
66.82665,2,,l1,,L40
66.82665,3,,l1,,L40
66.82665,1,,l1,,L20
66.82665,4,,l1,,L40
66.82665,5,,l1,,L40
66.85998,5,w4,,,
66.85998,4,w4,,,
66.85998,3,w4,,,
66.85998,2,w4,,,
66.85998,1,w1,,,
67.3266,2,,l2,,
67.3266,3,,l2,,
67.3266,1,,l2,,
67.3266,4,,l2,,
67.3266,5,,l2,,
67.75989,2,4-1,,,
67.75989,3,4-1,,,
67.75989,1,1-2,,,
67.75989,4,4-1,,,
67.75989,5,4-1,,,
68.69313,5,w1,,,
68.69313,4,w1,,,
68.69313,3,w1,,,
68.69313,2,w1,,,
68.69313,1,w2,,,
68.82645,2,,lb1,,
68.82645,3,,lb1,,
68.82645,1,,lb1,,
68.82645,4,,lb1,,
68.82645,5,,lb1,,
69.32639999999999,2,,lb0,,
69.32639999999999,3,,lb0,,
69.32639999999999,1,,lb0,,
69.32639999999999,4,,lb0,,
69.32639999999999,5,,lb0,,
69.82634999999999,2,1-2,,,
69.82634999999999,3,1-2,,,
69.82634999999999,1,2-3,,,
69.82634999999999,4,1-2,,,
69.82634999999999,5,1-2,,,
70.75959,5,w2,,,
70.75959,4,w2,,,
70.75959,3,w2,,,
70.75959,2,w2,,,
70.75959,1,w3,,,
70.99289999999999,4,j2-3,,,
70.99289999999999,5,j2-3,,,
71.42618999999999,2,j2-3,,,
71.42618999999999,3,j2-3,,,
71.82615,1,j3-4,,,
72.05946,5,w3,,,
72.05946,4,w3,,,
72.49275,3,w3,,,
72.49275,2,w3,,,
72.82605,MOT_mc_stage_color_00,b-flash,,
72.82605,2,sp3-4,,,
72.82605,3,sp3-4,,,
72.82605,1,sp4-1,,,
72.82605,4,sp3-4,,,
72.82605,5,sp3-4,,,
73.35933,MOT_mc_stage_color_00,r-flash,,
73.79262,2,sj4,,,
73.79262,3,sj4,,,
73.79262,1,sj1,,,
73.89260999999999,MOT_mc_stage_color_00,b-flash,,
74.29257,3,w4,,,
74.29257,2,w4,,,
74.29257,1,w1,,,
74.29257,4,sj4,,,
74.29257,5,sj4,,,
74.42589,MOT_mc_stage_color_00,r-flash,,
74.79252,5,w4,,,
74.79252,4,w4,,,
74.82585,2,,r1,,
74.82585,3,,r1,,
74.82585,1,,r1,,
74.82585,4,,r1,,
74.82585,5,,r1,,
75.3258,2,,r2,,
75.3258,3,,r2,,
75.3258,1,,r2,,
75.3258,4,,r2,,
75.3258,5,,r2,,
75.82575,2,4-1,,,
75.82575,3,4-1,,,
75.82575,1,1-2,,,
75.82575,4,4-1,,,
75.82575,5,4-1,,,
76.75899,5,w1,,,
76.75899,4,w1,,,
76.75899,3,w1,,,
76.75899,2,w1,,,
76.75899,1,w2,,,
76.82565,2,,rb1,,
76.82565,3,,rb1,,
76.82565,1,,rb1,,
76.82565,4,,rb1,,
76.82565,5,,rb1,,
77.3256,2,,rb0,,
77.3256,3,,rb0,,
77.3256,1,,rb0,,
77.3256,4,,rb0,,
77.3256,5,,rb0,,
77.82554999999999,2,1-2,,,
77.82554999999999,3,1-2,,,
77.82554999999999,1,2-3,,,
77.82554999999999,4,1-2,,,
77.82554999999999,5,1-2,,,
78.75878999999999,5,w2,,,
78.75878999999999,4,w2,,,
78.75878999999999,3,w2,,,
78.75878999999999,2,w2,,,
78.75878999999999,1,w3,,,
78.82545,1,j3-4,,,
79.3254,2,j2-3,,,
79.3254,3,j2-3,,,
79.82535,4,j2-3,,,
79.82535,5,j2-3,,,
79.89201,1,w4,,,
80.39196,3,w3,,,
80.39196,2,w3,,,
80.82525,MOT_mc_stage_color_00,b-flash,,
80.82525,2,sp3-4,,,
80.82525,3,sp3-4,,,
80.82525,1,sp4-1,,,
80.82525,4,sp3-4,,,
80.82525,5,sp3-4,,,
81.3252,MOT_mc_stage_color_00,r-flash,,
81.79182,2,sj4,,,
81.79182,3,sj4,,,
81.79182,1,sj1,,,
81.79182,4,sj4,,,
81.79182,5,sj4,,,
81.82515,MOT_mc_stage_color_00,b-flash,,
82.29177,5,w4,,,
82.29177,4,w4,,,
82.29177,3,w4,,,
82.29177,2,w4,,,
82.29177,1,w1,,,
82.32509999999999,2,4-1,,,
82.32509999999999,3,4-1,,,
82.32509999999999,1,1-2,,,
82.32509999999999,4,4-1,,,
82.32509999999999,5,4-1,,,
82.35843,MOT_mc_stage_color_00,r-flash,,
82.9917,2,sp1-2,,,
82.9917,3,sp1-2,,,
82.9917,1,sp2-3,,,
82.9917,4,sp1-2,,,
82.9917,5,sp1-2,,,
84.15825,2,j2-3,,,
84.15825,3,j2-3,,,
84.15825,1,j3-4,,,
84.15825,4,j2-3,,,
84.15825,5,j2-3,,,
84.6582,MOT_mc_bg_black_00,b65-80,,
84.82485,2,lp3,,,
84.82485,3,lp3,,,
84.82485,1,4-1,,,
84.82485,4,lp3,,,
84.82485,5,lp3,,,
85.75809,1,w1,,,
85.82475,1,,l1,,
86.32469999999999,1,j1-2,,,
87.22461,1,2-3,,,
87.82455,2,3-4,,,
87.82455,3,3-4,,,
87.82455,1,3-4,,,
87.82455,4,3-4,,,
87.82455,5,3-4,,,
88.75779,5,w4,,,
88.75779,4,w4,,,
88.75779,3,w4,,,
88.75779,2,w4,,,
88.75779,1,w4,,,
88.82445,1,sj4,,,
89.3244,1,w4,,,
89.65769999999999,2,4-1,,,
89.65769999999999,3,4-1,,,
89.65769999999999,1,4-1,,,
89.65769999999999,4,4-1,,,
89.65769999999999,5,4-1,,,
90.59093999999999,5,w1,,,
90.59093999999999,4,w1,,,
90.59093999999999,3,w1,,,
90.59093999999999,2,w1,,,
90.59093999999999,1,w1,,,
90.82424999999999,1,,lb0,,
91.49085,2,j1-2,,,
91.49085,3,j1-2,,,
91.49085,1,j1-2,,,
91.49085,4,j1-2,,,
91.49085,5,j1-2,,,
92.55740999999999,5,w2,,,
92.55740999999999,4,w2,,,
92.55740999999999,3,w2,,,
92.55740999999999,2,w2,,,
92.55740999999999,1,w2,,,
92.82405,2,lp2,,,
92.82405,3,lp2,,,
92.82405,1,2-3,,,
92.82405,4,lp2,,,
92.82405,5,lp2,,,
93.75729,1,w3,,,
93.82395,1,,r1,,
94.3239,1,j3-4,,,
95.15715,1,4-1,,,
95.82374999999999,2,2-3,,,
95.82374999999999,3,2-3,,,
95.82374999999999,1,1-2,,,
95.82374999999999,4,2-3,,,
95.82374999999999,5,2-3,,,
96.75699,5,w3,,,
96.75699,4,w3,,,
96.75699,3,w3,,,
96.75699,2,w3,,,
96.75699,1,w2,,,
96.82365,1,sj2,,,
97.3236,1,w2,,,
97.82355,2,3-4,,,
97.82355,3,3-4,,,
97.82355,1,,rb0,,
97.82355,4,3-4,,,
97.82355,5,3-4,,,
98.75679,5,w4,,,
98.75679,4,w4,,,
98.75679,3,w4,,,
98.75679,2,w4,,,
98.82345,2,4-1,,,
98.82345,3,4-1,,,
98.82345,1,2-3,,,
98.82345,4,4-1,,,
98.82345,5,4-1,,,
99.49005,2,hj1,,,
99.49005,3,hj1,,,
99.49005,1,hj3,,,
99.49005,4,hj1,,,
99.49005,5,hj1,,,
100.28997,MOT_mc_stage_color_00,r-flash,,
100.28997,MOT_mc_bg_black_00,b80-65,,
100.28997,2,1-2,,,
100.28997,3,1-2,,,
100.28997,1,3-4,,,
100.28997,4,1-2,,,
100.28997,5,1-2,,,
100.82325,MOT_mc_stage_color_00,b-flash,,
100.82325,MOT_mc_bg_black_00,b65-20,,
100.82325,MOT_mc_light_up_00,l4,,
100.82325,MOT_mc_light_center_00,l3,,
100.82325,MOT_mc_light_under_00,l1,,
100.82325,MOT_mc_speaker_00,temp3,,
100.82325,2,lp2,,,L20
100.82325,3,lp2,,,L20
100.82325,1,4-1,,,L0
100.82325,4,lp2,,,L20
100.82325,5,lp2,,,L20
101.3232,1,,l1,,
101.75649,1,w1,,,
101.82315,1,1-2,,,
102.45642,2,2-3,,,
102.45642,3,2-3,,,
102.45642,1,2-3,,,
102.45642,4,2-3,,,
102.45642,5,2-3,,,
103.323,1,,lb0,,
103.38965999999999,5,w3,,,
103.38965999999999,4,w3,,,
103.38965999999999,3,w3,,,
103.38965999999999,2,w3,,,
103.38965999999999,1,w3,,,
104.48955,2,,l1,,
104.48955,3,,r1,,
104.48955,1,3-4,,,
104.48955,4,,l1,,
104.48955,5,,r1,,
105.15615,1,,r1,,
105.42278999999999,1,w4,,,
105.6561,2,3-4,,,
105.6561,3,3-4,,,
105.6561,1,sj4,,,
105.6561,4,3-4,,,
105.6561,5,3-4,,,
106.15605,1,w4,,,
106.3227,2,,lb0,,
106.3227,3,,rb0,,
106.3227,1,,rb0,,
106.3227,4,,lb0,,
106.3227,5,,rb0,,
106.58933999999999,5,w4,,,
106.58933999999999,4,w4,,,
106.58933999999999,3,w4,,,
106.58933999999999,2,w4,,,
107.3226,1,4-1,,,
107.9892,MOT_mc_stage_color_00,r-flash,,
107.9892,1,j1-2,,,
107.9892,4,j4-1,,,
107.9892,5,j4-1,,,
108.25583999999999,MOT_mc_stage_color_00,b-flash,,
108.25583999999999,2,j4-1,,,
108.25583999999999,3,j4-1,,,
108.82244999999999,2,lp1,,,
108.82244999999999,3,lp1,,,
108.82244999999999,1,,l1,,
108.82244999999999,4,lp1,,,
108.82244999999999,5,lp1,,,
109.05575999999999,1,w2,,,
109.25573999999999,1,2-3,,,
109.78902,1,sj3,,,
110.28896999999999,1,w3,,,
110.3223,2,1-2,,,
110.3223,3,1-2,,,
110.3223,1,3-4,,,
110.3223,4,1-2,,,
110.3223,5,1-2,,,
111.25554,5,w2,,,
111.25554,4,w2,,,
111.25554,3,w2,,,
111.25554,2,w2,,,
111.25554,1,w4,,,
111.52217999999999,1,,lb0,,
112.48875,2,sp2-3,,,
112.48875,3,sp2-3,,,
112.48875,1,sp4-1,,,
112.48875,4,sp2-3,,,
112.48875,5,sp2-3,,,
114.15525,2,j3-4,,,
114.15525,3,j3-4,,,
114.15525,1,j1-2,,,
114.15525,4,j3-4,,,
114.15525,5,j3-4,,,
114.75519,2,4-1,,,
114.75519,3,4-1,,,
114.75519,1,2-3,,,
114.75519,4,4-1,,,
114.75519,5,4-1,,,
115.68843,5,w1,,,
115.68843,4,w1,,,
115.68843,3,w1,,,
115.68843,2,w1,,,
115.68843,1,w3,,,
116.48835,MOT_mc_stage_color_00,r-flash,,
116.48835,1,3-4,,,
116.82164999999999,2,1-2,,,
116.82164999999999,3,1-2,,,
116.82164999999999,1,4-1,,,
116.82164999999999,4,1-2,,,
116.82164999999999,5,1-2,,,
117.6549,2,2-3,,,
117.6549,3,2-3,,,
117.6549,1,j1-2,,,
117.6549,4,2-3,,,
117.6549,5,2-3,,,
118.48814999999999,1,2-3,,,
118.58814,5,w3,,,
118.58814,4,w3,,,
118.58814,3,w3,,,
118.58814,2,w3,,,
118.82145,2,3-4,,,
118.82145,3,3-4,,,
118.82145,1,3-4,,,
118.82145,4,3-4,,,
118.82145,5,3-4,,,
119.65469999999999,2,4-1,,,
119.65469999999999,3,4-1,,,
119.65469999999999,1,j4-1,,,
119.65469999999999,4,4-1,,,
119.65469999999999,5,4-1,,,
120.48795,2,lp1,,,
120.48795,3,lp1,,,
120.48795,1,,l1,,
120.48795,4,lp1,,,
120.48795,5,lp1,,,
120.72126,1,w1,,,
121.32119999999999,1,1-2,,,
122.02113,1,,lb0,,
122.25443999999999,1,w2,,,
122.78772,2,1-2,,,
122.78772,3,1-2,,,
122.78772,1,j2-3,,,
122.78772,4,1-2,,,
122.78772,5,1-2,,,
123.48764999999999,2,2-3,,,
123.48764999999999,3,2-3,,,
123.48764999999999,1,hj3,,,
123.48764999999999,4,2-3,,,
123.48764999999999,5,2-3,,,
124.42089,5,w3,,,
124.42089,4,w3,,,
124.42089,3,w3,,,
124.42089,2,w3,,,
124.48755,MOT_mc_stage_color_00,b-flash,,
124.48755,2,3-4,,,
124.48755,3,3-4,,,
124.48755,1,3-4,,,
124.48755,4,3-4,,,
124.48755,5,3-4,,,
124.82085,1,4-1,,,
125.42079,5,w4,,,
125.42079,4,w4,,,
125.42079,3,w4,,,
125.42079,2,w4,,,
125.6541,2,4-1,,,
125.6541,3,4-1,,,
125.6541,1,hj1,,,
125.6541,4,4-1,,,
125.6541,5,4-1,,,
126.48734999999999,2,1-2,,,
126.48734999999999,3,1-2,,,
126.48734999999999,1,1-2,,,
126.48734999999999,4,1-2,,,
126.48734999999999,5,1-2,,,
126.82065,1,2-3,,,
127.42058999999999,5,w2,,,
127.42058999999999,4,w2,,,
127.42058999999999,3,w2,,,
127.42058999999999,2,w2,,,
127.6539,1,3-4,,,
127.6539,4,2-3,,,
127.6539,5,2-3,,,
128.12052,2,2-3,,,
128.12052,3,2-3,,,
128.12052,1,4-1,,,
128.12052,4,3-4,,,
128.12052,5,3-4,,,
128.48714999999999,2,3-4,,,
128.48714999999999,3,3-4,,,
128.48714999999999,1,j1-2,,,
128.48714999999999,4,4-1,,,
128.48714999999999,5,4-1,,,
129.42039,5,w1,,,
129.42039,4,w1,,,
129.42039,3,w4,,,
129.42039,2,w4,,,
129.55371,1,w2,,,
129.6537,2,sp4-1,,,
129.6537,3,sp4-1,,,
129.6537,1,2-3,,,
129.6537,4,sp1-2,,,
129.6537,5,sp1-2,,,
130.58694,1,w3,,,
130.65359999999998,MOT_mc_stage_color_00,b-flash,,
130.65359999999998,2,1-2,,,
130.65359999999998,3,1-2,,,
130.65359999999998,1,j3-4,,,
130.65359999999998,4,2-3,,,
130.65359999999998,5,2-3,,,
131.48685,MOT_mc_stage_color_00,r-flash,,
131.48685,MOT_mc_bg_black_00,b45-80,,
131.48685,MOT_mc_light_up_00,l1,,
131.48685,MOT_mc_light_center_00,l1,,
131.48685,MOT_mc_light_under_00,l3,,
131.48685,MOT_mc_speaker_00,temp4,,
131.48685,2,2-3,,,D60
131.48685,3,2-3,,,D60
131.48685,1,hj4,,,D20
131.48685,4,3-4,,,D60
131.48685,5,3-4,,,D60
132.42009,5,w4,,,
132.42009,4,w4,,,
132.42009,3,w3,,,
132.42009,2,w3,,,
132.6534,1,,,b0,
132.72006,1,w4,,,
