0.03333,MOT_all,cut1,,
11.49885,3,lp4,,,
11.49885,1,lp1,,,
12.06546,MOT_control_all,na_zoom3,,
12.16545,MOT_mc_stage_color_00,y-flash,,
12.16545,MOT_all,cut2,,
12.16545,3,4-1,,f1,Lbl
12.532079999999999,3,hj1,,,
13.132019999999999,3,1-2,r1,,
13.49865,3,2-3,rb0,,
13.865279999999998,MOT_mc_stage_color_00,b-flash,,
13.865279999999998,3,j3-4,,,
13.865279999999998,1,j1-2,,,
14.065259999999999,2,j4-1,,,
14.265239999999999,1,lp2,,,
14.39856,3,4-1,,b0,
14.43189,MOT_control_all,na_zoom4,,
14.565209999999999,MOT_mc_stage_color_00,r-flash,,
14.565209999999999,2,1-2,,f1,Lbl
14.765189999999999,3,lp1,,,D20
14.89851,2,j2-3,,,
15.39846,2,3-4,,,
15.79842,2,j4-1,,,
16.29837,MOT_mc_stage_color_00,y-flash,,
16.29837,2,1-2,l1,,
16.29837,1,j2-3,,,
16.665,2,2-3,lb0,,
16.665,3,j1-2,,,
16.931639999999998,MOT_control_all,na_zoom5,,
17.03163,MOT_mc_stage_color_00,y-flash,,
17.06496,2,3-4,,b0,
17.06496,1,3-4,,f1,Lbl
17.46492,2,lp4,,,D20
17.46492,3,lp2,,,
17.46492,1,hj4,,,
18.09819,MOT_mc_stage_color_00,r-flash,,
18.09819,1,4-1,l1,,
18.53148,1,1-2,lb0,,
18.93144,1,j2-3,,,
19.46472,MOT_mc_stage_color_00,r-flash,,
19.46472,2,4-1,,,
19.46472,3,2-3,,,
19.46472,1,j3-4,,,
20.13132,MOT_mc_stage_color_00,y-flash,,
20.13132,2,1-2,,,
20.13132,3,3-4,,,
20.13132,1,4-1,,,
20.56461,MOT_mc_stage_color_00,b-flash,,
20.56461,1,1-2,l1,,
20.69793,2,2-3,,,
20.93124,1,2-3,lb0,,
21.06456,3,w4,,,
21.09789,3,4-1,,,
21.29787,1,sp3-4,,,
21.46452,2,lp3,,,
21.597839999999998,MOT_control_all,na_zoom6,,
21.6645,MOT_mc_stage_color_00,b-flash,,
21.73116,3,1-2,,f1,Lbl
21.73116,1,4-1,,b0,
22.13112,3,2-3,,,
22.13112,1,lp1,,,D20
22.53108,3,j3-4,,,
23.06436,MOT_mc_stage_color_00,r-flash,,
23.06436,3,4-1,r1,,
23.46432,3,1-2,rb0,,
23.864279999999997,MOT_mc_stage_color_00,y-flash,,
23.864279999999997,2,3-4,,,
23.864279999999997,3,2-3,,,
23.864279999999997,1,1-2,,,
24.230909999999998,MOT_control_all,na_zoom7,,
24.264239999999997,MOT_mc_stage_color_00,y-flash,,
24.264239999999997,2,4-1,,f1,Lbl
24.264239999999997,3,3-4,,b0,
24.264239999999997,1,lp2,,,
24.630869999999998,2,1-2,,,
24.630869999999998,3,lp4,,,D20
24.9975,2,hj2,,,
25.56411,2,2-3,l1,,
25.96407,2,3-4,lb0,,
26.064059999999998,MOT_mc_stage_color_00,b-flash,,
26.23071,1,2-3,,,
26.39736,3,4-1,,,
26.83065,MOT_control_all,na_zoom8,,
26.863979999999998,2,4-1,,b0,
26.93064,MOT_mc_stage_color_00,b-flash,,
26.93064,1,3-4,,f1,Lbl
27.297269999999997,2,lp1,,,D20
27.297269999999997,1,hj4,,,
27.3306,3,w1,,,
27.863879999999998,MOT_mc_stage_color_00,y-flash,,
27.863879999999998,1,j4-1,,,
28.39716,1,1-2,l1,,
28.79712,1,2-3,lb0,,
29.130419999999997,MOT_mc_stage_color_00,r-flash,,
29.130419999999997,2,1-2,,,
29.130419999999997,3,1-2,,,
29.730359999999997,1,w3,,,
29.79702,MOT_mc_stage_color_00,b-flash,,
29.79702,2,2-3,,,
29.79702,3,2-3,,,
29.79702,1,j3-4,,,
30.43029,MOT_mc_stage_color_00,y-flash,,
30.43029,1,j4-1,,,
30.63027,2,3-4,,,
30.730259999999998,3,w3,,,
30.79692,3,3-4,,,
31.19688,2,sp4-1,,,
31.19688,3,sp4-1,,,
31.19688,1,sp1-2,,,
31.763489999999997,2,1-2,,,
31.763489999999997,3,1-2,,,
31.763489999999997,1,2-3,,b0,
32.03013,MOT_control_all,na_zoom9,,
32.13012,MOT_mc_stage_color_00,r-flash,,
32.13012,2,lp2,,,
32.13012,3,2-3,,f1,Lbl
32.230109999999996,1,lp3,,,D20
32.49675,3,3-4,r1,,
32.86338,3,4-1,rb0,,
33.16335,MOT_mc_stage_color_00,y-flash,,
33.23001,3,1-2,,,
33.59664,3,j2-3,,,
34.12992,3,3-4,,b0,
34.16325,MOT_control_all,na_zoom10,,
34.22991,MOT_mc_stage_color_00,r-flash,,
34.22991,2,2-3,,f1,Lbl
34.22991,1,3-4,,f1,Lbl
34.42989,3,lp4,,,D20
34.59654,1,4-1,,,
34.79652,2,3-4,,,
35.129819999999995,MOT_mc_stage_color_00,y-flash,,
35.129819999999995,2,4-1,,,
35.129819999999995,1,1-2,,,
35.496449999999996,1,j2-3,,,
35.6631,2,j1-2,,,
36.02973,MOT_mc_stage_color_00,b-flash,,
36.02973,1,j3-4,,,
36.19638,2,j2-3,,,
36.59634,2,lp3,,,
36.59634,1,4-1,,b0,
37.02963,MOT_mc_stage_color_00,b-flash,,
37.02963,2,3-4,l1,,
37.02963,1,lp1,,,D20
37.39626,2,4-1,lb0,,
37.76289,2,1-2,,,
38.16285,MOT_mc_stage_color_00,r-flash,,
38.16285,2,j2-3,,,
38.69613,2,3-4,,b0,
39.09609,MOT_control_all,na_zoom11,,
39.162749999999996,MOT_mc_stage_color_00,y-flash,,
39.162749999999996,2,lp4,,,D20
39.162749999999996,3,4-1,,,Lbl
39.162749999999996,1,1-2,,,Lbl
39.529379999999996,3,1-2,,,
39.529379999999996,1,2-3,,,
39.89601,1,3-4,,,
39.995999999999995,3,2-3,,,
40.26264,MOT_mc_stage_color_00,r-flash,,
40.26264,1,hj4,,,
40.49595,3,j3-4,,,
40.89591,MOT_mc_stage_color_00,y-flash,,
40.89591,1,j4-1,,,
41.06256,3,j4-1,,,
41.72916,3,lp1,,,D20
41.76249,MOT_control_all,na_zoom12,,
41.82915,MOT_mc_stage_color_00,y-flash,,
41.82915,1,1-2,r1,f1,
42.19578,1,2-3,rb0,,
42.59574,1,j3-4,,,
43.162349999999996,1,4-1,,,
43.262339999999995,MOT_mc_stage_color_00,r-flash,,
43.56231,1,j1-2,,,
44.062259999999995,1,2-3,,,
44.462219999999995,1,hj3,,,
45.09549,1,sp3-4,,,
45.628769999999996,1,4-1,,b0,
45.82875,MOT_control_all,na_zoom13,,
45.89541,MOT_mc_stage_color_00,y-flash,,
45.89541,2,4-1,,f1,Lbl
46.028729999999996,1,lp1,,,D20
46.26204,2,1-2,,,
46.62867,2,hj2,,,
47.261939999999996,2,2-3,,,
47.661899999999996,MOT_mc_stage_color_00,b-flash,,
47.661899999999996,2,j3-4,,,
48.19518,2,4-1,l1,,
48.56181,2,1-2,lb0,,
48.895109999999995,MOT_control_all,na_zoom14,,
48.928439999999995,MOT_mc_stage_color_00,b-flash,,
48.928439999999995,3,1-2,,f1,Lbl
48.9951,2,lp2,,,D20
49.361729999999994,3,2-3,r1,,
49.82835,3,3-4,rb0,,
50.29497,MOT_mc_stage_color_00,y-flash,,
50.29497,3,hj4,,,
50.9949,3,4-1,,,
51.361529999999995,MOT_mc_stage_color_00,b-flash,,
51.361529999999995,3,1-2,,,
51.728159999999995,3,2-3,l1,,
52.094789999999996,3,3-4,lb0,,
52.46142,3,j4-1,,,
52.494749999999996,MOT_control_all,na_zoom15,,
53.12802,MOT_control_all,na_zoom16,,
53.16135,MOT_mc_stage_color_00,r-flash,,
53.16135,MOT_all,cut3,,
53.16135,2,2-3,,,Lbl
53.16135,3,1-2,,,
53.16135,1,1-2,,f1,Lbl
53.52798,2,3-4,l1,,
53.727959999999996,1,2-3,l1,,
53.92794,3,2-3,l1,,
54.194579999999995,1,3-4,lb0,,
54.39456,2,4-1,lb0,,
54.6612,1,4-1,,,
54.86118,3,w3,,,
54.89451,3,3-4,lb0,,
55.12782,1,1-2,,,
55.327799999999996,2,w1,,,
55.361129999999996,2,1-2,,,
55.361129999999996,3,4-1,,,
55.727759999999996,2,2-3,,,
55.727759999999996,3,1-2,,,
55.727759999999996,1,j2-3,,,
56.29437,MOT_mc_stage_color_00,r-flash,,
56.29437,3,2-3,,,
56.561009999999996,2,3-4,,,
56.79432,1,j3-4,,,
56.960969999999996,2,j4-1,,,
56.960969999999996,3,j3-4,,,
57.3276,1,4-1,,,
57.49425,2,1-2,,,
57.69423,3,4-1,,,
58.12752,2,sp2-3,,,
58.12752,3,sp1-2,,,
58.12752,1,sp1-2,,,
58.694129999999994,MOT_control_all,na_zoom17,,
58.694129999999994,MOT_mc_stage_color_00,y-flash,,
58.694129999999994,2,3-4,,,
58.694129999999994,3,2-3,,,
58.694129999999994,1,2-3,,,
59.060759999999995,2,4-1,l1,,
59.16075,3,lp3,,,
59.16075,1,lp3,,,
59.427389999999995,2,1-2,lb0,,
59.794019999999996,MOT_mc_stage_color_00,b-flash,,
59.794019999999996,2,hj2,,,
60.46062,2,2-3,l1,,
60.82725,2,3-4,lb0,,
61.22721,MOT_mc_stage_color_00,b-flash,,
61.22721,2,hj4,,,
61.860479999999995,2,4-1,l1,,
62.227109999999996,2,1-2,lb0,,
62.59374,2,sp2-3,,,
63.027029999999996,MOT_control_all,na_zoom18,,
63.093689999999995,MOT_mc_stage_color_00,b-flash,,
63.093689999999995,1,3-4,l1,,
63.26034,2,3-4,l1,,
63.460319999999996,3,3-4,l1,,
63.62697,1,j4-1,,,
63.82695,2,4-1,,,
63.9936,3,4-1,,,
64.16024999999999,1,1-2,lb0,,
64.29357,2,1-2,lb0,,
64.46021999999999,3,1-2,lb0,,
64.62687,1,2-3,,,
64.82685,2,2-3,,,
64.82685,3,2-3,,,
65.06016,1,3-4,,,
65.22681,2,3-4,,,
65.59344,2,4-1,,,
65.59344,3,3-4,,,
65.59344,1,j4-1,,,
66.22671,1,hj1,,,
66.26004,MOT_mc_stage_color_00,b-flash,,
66.46002,2,1-2,,,
66.52668,3,w4,,,
66.56000999999999,3,4-1,,,
66.89331,2,2-3,,,
66.89331,3,1-2,,,
66.89331,1,1-2,,,
67.29326999999999,2,sp3-4,,,
67.29326999999999,3,sp2-3,,,
67.29326999999999,1,sp2-3,,,
67.89321,2,4-1,,,
67.89321,3,3-4,,,
68.02653,MOT_mc_stage_color_00,b-flash,,
68.02653,1,3-4,,,
68.29317,2,lp1,,,
68.29317,3,lp4,,,
68.42649,1,hj4,,,
69.05976,1,4-1,,,
69.49305,MOT_mc_stage_color_00,y-flash,,
69.49305,1,sp1-2,,,
70.49295,MOT_control_all,na_zoom19,,
70.52628,MOT_mc_stage_color_00,r-flash,,
70.52628,3,4-1,,,
70.52628,1,2-3,,,
70.89291,1,lp3,,,
70.95957,3,hj1,,,
71.59284,3,1-2,,,
71.9928,MOT_mc_stage_color_00,b-flash,,
71.9928,3,sp2-3,,,
72.55941,3,3-4,,,
72.82605,MOT_control_all,na_zoom20,,
72.85938,MOT_mc_stage_color_00,y-flash,,
72.85938,1,3-4,,,
73.05936,2,1-2,,,
73.05936,3,4-1,,,
73.42599,MOT_mc_stage_color_00,b-flash,,
73.42599,3,1-2,,,
73.59264,1,4-1,,,
73.75929,2,2-3,,,
74.02593,1,1-2,,,
74.35923,3,w2,,,
74.6592,MOT_mc_stage_color_00,r-flash,,
74.6592,2,3-4,l1,,
74.6592,3,2-3,l1,,
74.6592,1,2-3,l1,,
75.05915999999999,MOT_mc_stage_color_00,y-flash,,
75.05915999999999,2,4-1,lb0,,
75.05915999999999,3,3-4,lb0,,
75.05915999999999,1,3-4,lb0,,
75.45912,MOT_mc_stage_color_00,b-flash,,
75.45912,1,4-1,,,
75.62577,2,1-2,,,
75.62577,3,4-1,,,
75.95907,MOT_control_all,na_zoom21,,
76.02573,2,sp2-3,,,
76.02573,3,sp1-2,,,
76.02573,1,sp1-2,,,
76.69233,1,2-3,,,
76.72565999999999,2,3-4,,,
76.75899,3,2-3,,,
77.05896,1,3-4,,,
77.22561,3,hj3,,,
77.6589,2,w4,,,
77.82554999999999,MOT_mc_stage_color_00,r-flash,,
77.82554999999999,3,sp3-4,,,
77.85888,1,sp4-1,,,
77.89220999999999,2,sp4-1,,,
78.55881,2,1-2,,,
78.59214,1,1-2,,,
78.62546999999999,3,4-1,,,
79.12541999999999,2,lp2,,,
79.15875,1,lp2,,,
79.19207999999999,3,lp1,,,
80.25864,MOT_control_all,na_zoom22,,
80.25864,MOT_mc_stage_color_00,r-flash,,
80.25864,2,2-3,,,
80.25864,3,1-2,,,
80.49195,1,2-3,,,
80.52528,MOT_mc_stage_color_00,b-flash,,
80.92524,3,sp2-3,,,
80.95857,1,sp3-4,,,
80.9919,2,sp3-4,,,
82.12512,MOT_mc_stage_color_00,r-flash,,
82.12512,1,4-1,,,
82.32509999999999,2,4-1,,,
82.32509999999999,3,3-4,,,
82.69172999999999,MOT_mc_stage_color_00,b-flash,,
82.69172999999999,1,sp1-2,,,
82.72506,2,sp1-2,,,
82.75838999999999,3,sp4-1,,,
83.39166,2,2-3,,,
83.42499,1,2-3,,,
83.45832,3,1-2,,,
83.89161,1,3-4,,,
84.02493,2,3-4,,,
84.19158,3,2-3,,,
84.25824,1,4-1,,,
84.39156,2,4-1,,,
84.55821,3,3-4,,,
84.72485999999999,1,1-2,,,
84.82485,2,1-2,,,
84.9915,3,4-1,,,
85.29146999999999,MOT_mc_stage_color_00,b-flash,,
85.29146999999999,1,j2-3,,,
85.45812,2,hj2,,,
85.45812,3,hj1,,,
85.85808,1,j3-4,,,
86.15805,2,j2-3,,,
86.49135,3,j1-2,,,
86.92464,1,w4,,,
87.05796,MOT_mc_stage_color_00,r-flash,,
87.05796,1,j4-1,,,
87.22461,2,w3,,,
87.29127,MOT_mc_stage_color_00,y-flash,,
87.29127,2,j3-4,,,
87.52458,MOT_mc_stage_color_00,b-flash,,
87.52458,3,j2-3,,,
87.75788999999999,MOT_mc_stage_color_00,r-flash,,
87.75788999999999,1,j1-2,,,
88.25784,2,lp4,,,
88.25784,1,lp2,,,
88.49114999999999,MOT_control_all,na_zoom23,,
88.55780999999999,MOT_mc_stage_color_00,y-flash,,
88.55780999999999,3,3-4,r1,,
88.95777,3,4-1,rb0,,
89.35772999999999,3,1-2,,,
89.79101999999999,MOT_mc_stage_color_00,r-flash,,
89.79101999999999,3,2-3,,,
90.19098,3,j3-4,,,
90.29097,MOT_control_all,na_zoom24,,
90.39095999999999,MOT_mc_stage_color_00,b-flash,,
90.39095999999999,1,2-3,,,
90.59093999999999,2,4-1,,,
90.9909,2,lp1,,,
90.9909,3,lp4,,,
91.12422,MOT_mc_stage_color_00,b-flash,,
91.12422,1,3-4,r1,,
91.49085,1,4-1,rb0,,
91.95747,MOT_mc_stage_color_00,y-flash,,
91.95747,1,j1-2,,,
92.25744,MOT_mc_stage_color_00,b-flash,,
92.52408,MOT_mc_stage_color_00,r-flash,,
92.52408,1,2-3,,,
92.89071,MOT_mc_stage_color_00,b-flash,,
92.89071,1,3-4,,,
93.25734,MOT_mc_stage_color_00,y-flash,,
93.25734,1,sp4-1,,,
93.72395999999999,1,1-2,,,
93.82395,MOT_control_all,na_zoom25,,
93.85728,MOT_mc_stage_color_00,r-flash,,
93.85728,2,1-2,,,
94.12392,1,lp2,,,
94.35723,MOT_mc_stage_color_00,y-flash,,
94.35723,2,j2-3,,,
94.92384,MOT_mc_stage_color_00,b-flash,,
94.92384,2,hj3,,,
95.59044,MOT_mc_stage_color_00,b-flash,,
95.59044,2,j3-4,,,
96.15705,2,4-1,l1,,
96.52368,2,1-2,lb0,,
96.89031,2,2-3,,,
97.25694,2,3-4,r1,,
97.62357,2,4-1,rb0,,
98.09018999999999,MOT_mc_stage_color_00,b-flash,,
98.09018999999999,2,j1-2,,,
98.39016,MOT_mc_stage_color_00,r-flash,,
98.69013,MOT_mc_stage_color_00,y-flash,,
98.69013,2,2-3,r1,,
98.95676999999999,MOT_mc_stage_color_00,b-flash,,
99.05676,2,3-4,rb0,,
99.39005999999999,MOT_mc_stage_color_00,y-flash,,
99.39005999999999,2,sp4-1,,,
100.25663999999999,2,1-2,,,
100.55660999999999,MOT_mc_stage_color_00,r-flash,,
100.55660999999999,1,2-3,,,
100.62326999999999,MOT_control_all,na_zoom26,,
100.6566,2,lp2,,,
100.75658999999999,3,4-1,,,
101.05655999999999,MOT_mc_stage_color_00,y-flash,,
101.05655999999999,1,j3-4,,,
101.22321,3,1-2,,,
101.55650999999999,1,sp4-1,,,
101.58984,3,sp2-3,,,
102.42309,MOT_control_all,na_zoom27,,
102.42309,MOT_mc_stage_color_00,b-flash,,
102.42309,MOT_all,cut4,,
102.42309,1,1-2,,,
102.58973999999999,2,2-3,,,
102.78971999999999,3,3-4,,,
102.92304,MOT_mc_stage_color_00,y-flash,,
102.92304,1,2-3,,,
103.28967,2,3-4,l1,,
103.28967,3,4-1,l1,,
103.28967,1,3-4,l1,,
103.6563,2,4-1,lb0,,
103.6563,3,1-2,lb0,,
103.6563,1,4-1,lb0,,
104.15625,MOT_mc_stage_color_00,y-flash,,
104.15625,2,1-2,,,
104.15625,3,2-3,,,
104.38955999999999,1,j1-2,,,
104.6562,2,j2-3,,,
104.6562,3,j3-4,,,
105.42278999999999,MOT_mc_stage_color_00,b-flash,,
105.42278999999999,1,j2-3,,,
105.72276,2,w3,,,
105.72276,3,j4-1,,,
106.02273,2,j3-4,,,
106.48935,1,w3,,,
106.62267,MOT_mc_stage_color_00,b-flash,,
106.62267,1,j3-4,,,
106.78931999999999,3,w1,,,
106.92264,2,4-1,l1,,
106.92264,3,1-2,r1,,
107.28927,2,1-2,lb0,,
107.28927,3,2-3,rb0,,
107.28927,1,4-1,,,
107.82254999999999,2,lp2,,,
107.82254999999999,3,lp3,,,
107.95586999999999,MOT_mc_stage_color_00,y-flash,,
107.95586999999999,1,1-2,,,
108.32249999999999,1,j2-3,,,
108.95577,MOT_mc_stage_color_00,r-flash,,
108.95577,1,3-4,l1,,
109.35573,1,4-1,lb0,,
109.75569,1,j1-2,,,
110.38896,MOT_mc_stage_color_00,y-flash,,
110.38896,1,2-3,r1,,
110.75559,1,3-4,rb0,,
111.12222,1,4-1,,,
111.48885,1,sp1-2,,,
112.32209999999999,MOT_mc_stage_color_00,b-flash,,
112.35543,1,2-3,,,
112.52207999999999,2,2-3,,,
112.52207999999999,3,3-4,,,
112.75538999999999,1,j3-4,,,
113.12201999999999,2,j3-4,,,
113.45532,3,w4,,,
113.52198,3,j4-1,,,
113.82195,1,w4,,,
113.98859999999999,MOT_mc_stage_color_00,r-flash,,
113.98859999999999,1,j4-1,,,
114.18858,2,w4,,,
114.22191,2,4-1,,,
114.22191,3,1-2,,,
114.52188,1,j1-2,,,
115.15514999999999,3,w2,,,
115.15514999999999,2,w1,,,
115.22180999999999,MOT_mc_stage_color_00,r-flash,,
115.22180999999999,2,1-2,l1,,
115.22180999999999,3,2-3,r1,,
115.22180999999999,1,2-3,,,
115.58843999999999,1,3-4,,,
115.68843,2,2-3,lb0,,
115.68843,3,3-4,rb0,,
116.05506,2,3-4,,,
116.05506,3,4-1,,,
116.05506,1,4-1,,,
116.58833999999999,1,sp1-2,,,
116.62167,2,sp4-1,,,
116.62167,3,sp1-2,,,
117.12162,MOT_control_all,na_zoom28,,
117.22161,MOT_mc_stage_color_00,y-flash,,
117.22161,2,1-2,,,
117.22161,3,2-3,,,
117.22161,1,2-3,,,
117.62156999999999,2,lp2,,,
117.62156999999999,1,lp3,,,
117.82154999999999,MOT_mc_stage_color_00,b-flash,,
117.82154999999999,3,j3-4,,,
118.42148999999999,3,4-1,,,
118.85477999999999,MOT_mc_stage_color_00,r-flash,,
118.85477999999999,3,sp1-2,,,
119.42138999999999,3,2-3,,,
119.42138999999999,1,3-4,,,
119.62137,MOT_control_all,na_zoom29,,
119.68803,MOT_mc_stage_color_00,b-flash,,
119.68803,2,2-3,,,
119.78801999999999,3,lp3,,,
119.78801999999999,1,lp4,,,
120.25464,MOT_mc_stage_color_00,y-flash,,
120.25464,2,hj3,,,
121.08789,MOT_mc_stage_color_00,b-flash,,
121.08789,2,sp3-4,,,
121.72116,2,4-1,,,
121.72116,3,3-4,,,
121.72116,1,4-1,,,
122.02113,MOT_control_all,na_zoom30,,
122.22111,MOT_mc_stage_color_00,y-flash,,
122.22111,1,j1-2,,,
122.42108999999999,2,1-2,,,
122.42108999999999,3,4-1,,,
122.75439,MOT_mc_stage_color_00,b-flash,,
122.75439,1,2-3,,,
122.92103999999999,2,2-3,,,
123.12102,3,1-2,,,
123.321,1,3-4,,,
123.75429,MOT_mc_stage_color_00,y-flash,,
123.75429,2,j3-4,,,
123.92093999999999,1,j4-1,,,
124.05426,3,w2,,,
124.08758999999999,3,j2-3,,,
124.65419999999999,MOT_mc_stage_color_00,b-flash,,
124.65419999999999,1,1-2,,,
124.75419,2,4-1,,,
124.92084,3,3-4,,,
125.25413999999999,MOT_mc_stage_color_00,r-flash,,
125.25413999999999,1,sp2-3,,,
125.28747,2,sp1-2,,,
125.32079999999999,3,sp4-1,,,
125.72076,MOT_mc_stage_color_00,y-flash,,
125.72076,1,3-4,,,
126.18737999999999,MOT_mc_stage_color_00,b-flash,,
126.18737999999999,2,2-3,,,
126.55400999999999,MOT_mc_stage_color_00,y-flash,,
126.55400999999999,3,1-2,,,
126.654,1,w4,,,
126.78732,MOT_control_all,na_zoom31,,
126.85397999999999,MOT_mc_stage_color_00,b-flash,,
127.05395999999999,MOT_mc_stage_color_00,y-flash,,
127.05395999999999,2,3-4,,,
127.05395999999999,3,2-3,,,
127.05395999999999,1,j4-1,,,
127.58724,2,lp4,,,
127.58724,3,lp3,,,
127.58724,1,lp1,,,
