0.03333,MOT_control_all,c1,,
0.03333,MOT_all,cut1,,
110.52228,3,j4-1,,,
110.72225999999999,1,lp4,,,
111.12222,3,1-2,,,
111.12222,1,4-1,,,
111.42219,2,4-1,,,
111.42219,1,1-2,,,
111.68883,1,2-3,,,
112.02212999999999,2,1-2,,,
112.02212999999999,3,2-3,,,
112.62207,1,w3,,,
112.6554,2,2-3,,,
112.6554,3,3-4,,,
112.72206,1,3-4,,,
112.9887,2,3-4,,,
112.9887,3,4-1,,,
113.32199999999999,1,j4-1,,,
113.32199999999999,2,j4-1,,,
113.32199999999999,3,j1-2,,,
113.72196,1,lp1,,,
113.72196,2,lp1,,,
113.72196,3,lp2,,,
114.88851,1,1-2,,,
114.88851,2,1-2,,,
114.88851,3,2-3,,,
115.22180999999999,1,2-3,,,
115.22180999999999,2,2-3,,,
115.22180999999999,3,3-4,,,
115.55511,1,j3-4,,,
115.55511,2,j3-4,,,
115.55511,3,j4-1,,,
115.95506999999999,1,lp4,,,
115.95506999999999,2,lp4,,,
115.95506999999999,3,lp1,,,
116.82164999999999,3,hj1,,,
116.92164,1,hj4,,,
117.15495,2,hj4,,,
117.78822,2,4-1,,,
117.78822,3,1-2,,,
117.88821,1,4-1,,,
118.12151999999999,2,1-2,,,
118.12151999999999,3,2-3,,,
118.75479,3,hj3,,,
118.82145,1,w1,,,
118.85477999999999,1,hj1,,,
119.05476,2,w2,,,
119.08809,2,hj2,,,
119.65469999999999,2,2-3,,,
119.65469999999999,3,3-4,,,
119.75469,1,1-2,,,
119.988,2,3-4,,,
119.988,3,4-1,,,
120.68793,1,w2,,,
120.88790999999999,1,2-3,,,
120.88790999999999,2,4-1,,,
120.88790999999999,3,1-2,,,
121.22121,1,3-4,,,
121.22121,2,1-2,,,
121.22121,3,2-3,,,
121.58784,2,j2-3,,,
121.58784,3,j3-4,,,
121.58784,1,j4-1,,,
121.85448,MOT_control_all,c3,,
121.88780999999999,MOT_mc_stage_color_00,scene-in,,
121.88780999999999,MOT_mc_bg_black_00,b0-45,,
122.6544,3,w4,,,
122.6544,2,w3,,,
122.6544,1,w1,,,
