id,sec,type,startPos,finishPos,status,sync,groupId,visible,size,distance
474,45.846154,8,3,3,0,0,0,,200,35.507692
475,45.852564,9,5,2,6,0,262,,200,35.514103
476,45.852564,9,1,4,6,0,263,,200,35.514103
477,46,1,5,2,0,1,0,,200,35.661538
478,46,1,1,4,0,1,0,,200,35.661538
479,46,9,5,1,6,0,264,,200,35.661538
480,46,9,1,5,6,0,265,,200,35.661538
481,46.00641,9,5,1,6,0,264,,200,35.667949
482,46.00641,9,1,5,6,0,265,,200,35.667949
483,46.153846,1,5,1,0,1,0,,200,35.815385
484,46.153846,1,1,5,0,1,0,,200,35.815385
485,46.153846,9,5,2,6,0,266,,200,35.815385
486,46.153846,9,1,4,6,0,267,,200,35.815385
487,46.153846,8,3,3,0,0,0,,200,35.815385
488,46.160256,9,5,2,6,0,266,,200,35.821795
489,46.160256,9,1,4,6,0,267,,200,35.821795
490,46.307692,1,5,2,0,1,0,,200,35.969231
491,46.307692,1,1,4,0,1,0,,200,35.969231
492,46.307692,9,5,1,6,0,268,,200,35.969231
493,46.307692,9,1,5,6,0,269,,200,35.969231
494,46.314103,9,5,1,6,0,268,,200,35.975641
495,46.314103,9,1,5,6,0,269,,200,35.975641
496,46.461538,8,3,3,0,0,0,,200,36.123077
497,46.615385,1,5,1,0,1,0,,200,36.276923
498,46.615385,1,1,5,0,1,0,,200,36.276923
499,46.615385,9,5,2,6,0,270,,200,36.276923
500,46.615385,9,1,4,6,0,271,,200,36.276923
501,46.621795,9,5,2,6,0,270,,200,36.283333
502,46.621795,9,1,4,6,0,271,,200,36.283333
503,46.769231,8,3,3,0,0,0,,200,36.430769
504,46.923077,1,5,1,0,1,0,,200,36.584615
505,46.923077,1,1,5,0,1,0,,200,36.584615
506,46.923077,9,5,2,6,0,272,,200,36.584615
507,46.923077,9,1,4,6,0,273,,200,36.584615
508,47.076923,1,5,1,0,1,0,,200,36.738462
509,47.076923,1,1,5,0,1,0,,200,36.738462
510,47.076923,8,3,3,0,0,0,,200,36.738462
511,47.230769,1,5,1,0,1,0,,200,36.892308
512,47.230769,1,1,5,0,1,0,,200,36.892308
513,47.384615,1,5,1,0,1,0,,200,37.046154
514,47.384615,1,1,5,0,1,0,,200,37.046154
515,47.384615,9,5,2,6,0,272,,200,37.046154
516,47.384615,8,3,3,0,0,0,,200,37.046154
517,47.391026,9,1,4,6,0,273,,200,37.052564
518,47.538462,1,5,2,0,1,0,,200,37.2
519,47.538462,1,1,4,0,1,0,,200,37.2
520,47.538462,9,3,3,6,0,274,,200,37.2
521,47.544872,9,3,3,6,0,274,,200,37.20641
522,47.692308,8,3,3,0,0,0,,200,37.353846
523,48,1,5,1,0,1,0,,200,37.661538
524,48,1,1,5,0,1,0,,200,37.661538
525,48,9,5,2,6,0,275,,200,37.661538
526,48,9,1,4,6,0,276,,200,37.661538
527,48,8,3,3,0,0,0,,200,37.661538
528,48.00641,9,5,2,6,0,275,,200,37.667949
529,48.00641,9,1,4,6,0,276,,200,37.667949
530,48.153846,1,5,2,0,1,0,,200,37.815385
531,48.153846,1,1,4,0,1,0,,200,37.815385
532,48.153846,9,5,1,6,0,277,,200,37.815385
533,48.153846,9,1,5,6,0,278,,200,37.815385
