0.03333,MOT_mc_bg_black_00,b20,,
0.03333,MOT_control_all,zoom1,,
0.03333,MOT_all,cut1,,
13.331999999999999,3,,,,D80
13.431989999999999,1,,lb0,,
13.49865,2,,,,D80
13.49865,3,,,,D80
13.6653,2,,,,D80
13.6653,3,,,,D80
13.69863,1,,l1,,
13.831949999999999,2,,,,D80
13.831949999999999,3,,,,D80
13.9986,2,,,,D80
13.9986,3,,,,D80
14.03193,1,,lb0,,
14.165249999999999,2,,,,D80
14.165249999999999,3,,,,D80
14.3319,1,,l1,,
14.3319,2,,,,D80
14.3319,3,,,,D80
14.49855,2,,,,D80
14.49855,3,,,,D80
14.665199999999999,1,,lb0,,
14.665199999999999,2,,,,D80
14.665199999999999,3,,,,D80
14.83185,2,,,,D80
14.83185,3,,,,D80
14.9985,2,,,,D80
14.9985,3,,,,D80
15.13182,MOT_mc_light_center_00,cross,,
15.165149999999999,1,j3-4,,,
15.165149999999999,2,,,,D80
15.165149999999999,3,,,,D80
15.69843,MOT_mc_light_center_00,nomal,,
15.79842,1,j4-1,,,
16.29837,MOT_mc_light_center_00,cross,,
16.86498,1,w1,,,
16.86498,MOT_mc_bg_black_00,b0-45,,
16.86498,1,j1-2,,,
16.86498,2,j4-1,,,
16.86498,3,j4-1,,,
17.131619999999998,MOT_mc_stage_color_00,b-flash,,
17.46492,2,j1-2,,,
17.564909999999998,2,,,,L0
17.564909999999998,1,,,,D80
17.79822,2,2-3,,,
17.93154,3,w1,,,
17.93154,1,w2,,,
18.164849999999998,2,lp3,,,
18.49815,2,3-4,,,
19.06476,2,4-1,,,
19.398059999999997,2,lp1,,,
20.03133,2,j1-2,,,
20.397959999999998,2,2-3,,,
20.73126,2,lp3,,,
20.997899999999998,2,j3-4,,,
21.49785,2,j4-1,,,
21.86448,2,lp1,,,
22.56441,2,1-2,,,
22.597739999999998,1,2-3,r1,,
22.6644,1,,,,L0
22.6644,2,,,,D80
23.09769,1,3-4,rb0,,
23.49765,2,w2,,,
23.56431,1,4-1,r1,,
24.030929999999998,1,1-2,rb0,,
24.430889999999998,1,2-3,,,
24.9975,3,j1-2,,,
24.9975,1,,,,D80
25.13082,3,,,,L0
25.36413,1,w3,,,
25.39746,3,j2-3,,,
25.9974,3,sj3,,,
26.3307,3,sj3,,,
26.697329999999997,3,j3-4,,,
27.03063,3,hj4,,,
27.263939999999998,MOT_mc_light_center_00,on_slow,,
27.297269999999997,1,3-4,,f1,
27.297269999999997,1,,,,L0
27.497249999999998,MOT_mc_stage_color_00,r-flash,,
27.53058,MOT_mc_bg_black_00,b45-65,,
27.63057,3,lp4,,,
27.63057,3,,,,D80
27.863879999999998,1,j4-1,,,
28.26384,1,sj1,,,
28.697129999999998,1,lp1,,,
29.23041,1,j1-2,,,
29.930339999999998,3,4-1,,,
29.930339999999998,2,2-3,,f1,
30.06366,2,,,,L0
30.06366,1,,,,D80
30.296969999999998,1,w2,,,
30.43029,2,j3-4,,,
30.79692,2,lp4,,,
30.86358,3,w1,,,
31.163549999999997,2,j4-1,,,
31.59684,2,j1-2,,,
32.49675,3,1-2,,f1,
32.630069999999996,3,,,,L0
32.630069999999996,2,,,,D80
32.663399999999996,2,w2,,,
32.89671,3,2-3,,,
33.29667,3,lp3,,,
33.6633,3,3-4,,,
34.06326,3,4-1,,,
34.42989,3,sj1,,,
34.79652,1,j2-3,,,
34.79652,2,j2-3,,,
34.79652,3,j1-2,,,
34.82985,1,,,,L0
34.82985,2,,,,L0
35.42979,1,sj3,,,
35.42979,2,sj3,,,
35.42979,3,sj2,,,
35.929739999999995,3,w2,,,
35.929739999999995,2,w3,,,
35.929739999999995,1,w3,,,
36.06306,1,j3-4,,,
36.06306,2,j3-4,,,
36.06306,3,j2-3,,,
36.42969,1,sp4-1,,,
36.42969,2,sp4-1,,,
36.42969,3,sp3-4,,,
37.39626,MOT_mc_bg_black_00,b65-45,,
37.39626,1,1-2,,,
37.39626,2,1-2,,,
37.39626,3,4-1,,,
37.6629,MOT_mc_stage_color_00,b-flash,,
37.6629,MOT_mc_light_center_00,on_slow,,
37.69623,1,,,,D80
37.69623,3,,,,D80
37.76289,2,2-3,,,
38.09619,2,3-4,,,
38.329499999999996,3,w1,,,
38.329499999999996,1,w2,,,
38.59614,2,j4-1,,,
38.96277,2,lp1,,,
39.36273,2,j1-2,,,
39.69603,2,sj2,,,
39.995999999999995,3,1-2,,,
40.12932,3,,,,L0
40.12932,2,,,,D80
40.19598,2,w2,,,
40.329299999999996,3,2-3,,,
40.62927,3,3-4,,,
40.92924,3,lp4,,,
41.36253,3,hj4,,,
41.92914,3,4-1,,,
42.29577,3,j1-2,,,
42.49575,1,j2-3,,,
42.49575,1,,,,L0
42.59574,MOT_mc_stage_color_00,y-flash,,
42.6624,3,,,,D80
42.862379999999995,MOT_mc_light_center_00,cross,,
42.862379999999995,1,j3-4,,,
43.229009999999995,1,lp4,,,
43.329,2,j2-3,,,
43.329,2,,,,L0
43.36233,3,w2,,,
43.69563,MOT_mc_stage_color_00,y-flash,,
43.69563,2,j3-4,,,
44.028929999999995,MOT_mc_light_center_00,nomal,,
44.062259999999995,2,lp4,,,
44.62887,3,j2-3,,,
44.62887,3,,,,L0
44.9955,MOT_mc_stage_color_00,y-flash,,
44.9955,1,hj4,,,
44.9955,3,j3-4,,,
44.9955,1,,,,L0
45.262139999999995,MOT_mc_light_center_00,cross,,
45.36213,3,lp4,,,
45.49545,1,4-1,,,
45.86208,1,1-2,,,
46.26204,1,j2-3,,,
46.59534,1,lp3,,,
47.02863,1,3-4,,,
47.02863,2,4-1,,,
47.02863,3,4-1,,,
47.02863,2,,,,L0
47.295269999999995,MOT_mc_bg_black_00,b45-0,,
47.46192,1,j4-1,,,
47.46192,2,j1-2,,,
47.46192,3,j1-2,,,
47.76189,MOT_mc_stage_color_00,r-flash,,
47.79522,MOT_mc_light_center_00,sabi,,
47.86188,1,1-2,,,
47.86188,2,2-3,,,
47.86188,3,2-3,,,
48.061859999999996,MOT_mc_stage_color_00,b-flash,,
48.22851,1,2-3,,,
48.22851,2,3-4,,,
48.22851,3,3-4,,,
48.56181,1,lp3,,,
48.56181,2,lp4,,,
48.56181,3,lp4,,,
49.22841,1,j3-4,,,
49.22841,2,j4-1,,,
49.22841,3,j4-1,,,
49.695029999999996,1,4-1,,,
49.695029999999996,2,1-2,,,
49.695029999999996,3,1-2,,,
50.02833,1,,l1,,
50.02833,2,,l1,,
50.02833,3,,l1,,
50.36163,1,,lb0,,
50.36163,2,,lb0,,
50.36163,3,,lb0,,
50.62827,3,w2,,,
50.62827,2,w2,,,
50.62827,1,w1,,,
50.69493,1,j1-2,,,
50.69493,2,j2-3,,,
50.69493,3,j2-3,,,
51.26154,1,j2-3,,,
51.26154,2,j3-4,,,
51.26154,3,j3-4,,,
51.62817,1,lp3,,,
51.62817,2,lp4,,,
51.62817,3,lp4,,,
51.728159999999995,MOT_mc_light_center_00,cross,,
52.02813,MOT_mc_light_center_00,nomal,,
52.094789999999996,1,3-4,,,
52.094789999999996,2,4-1,,,
52.094789999999996,3,4-1,,,
52.36143,MOT_mc_light_center_00,cross,,
52.528079999999996,1,j4-1,,,
52.528079999999996,2,j1-2,,,
52.528079999999996,3,j1-2,,,
52.6614,MOT_mc_light_center_00,nomal,,
52.79472,MOT_mc_stage_color_00,r-flash,,
52.894709999999996,MOT_mc_light_center_00,on,,
52.928039999999996,1,1-2,,,
52.928039999999996,2,2-3,,,
52.928039999999996,3,2-3,,,
53.09469,MOT_mc_stage_color_00,b-flash,,
53.294669999999996,1,2-3,,,
53.294669999999996,2,3-4,,,
53.294669999999996,3,3-4,,,
53.62797,1,lp3,,,
53.62797,2,lp4,,,
53.62797,3,lp4,,,
54.29457,1,j3-4,,,
54.29457,2,j4-1,,,
54.29457,3,j4-1,,,
54.76119,1,4-1,,,
54.76119,2,1-2,,,
54.76119,3,1-2,,,
55.09449,1,,r1,,
55.09449,2,,r1,,
55.09449,3,,r1,,
55.427789999999995,1,,rb0,,
55.427789999999995,2,,rb0,,
55.427789999999995,3,,rb0,,
55.69443,3,w2,,,
55.69443,2,w2,,,
55.69443,1,w1,,,
55.761089999999996,1,j1-2,,,
55.761089999999996,2,j2-3,,,
55.761089999999996,3,j2-3,,,
56.3277,1,j2-3,,,
56.3277,2,j3-4,,,
56.3277,3,j3-4,,,
56.69433,2,lp4,,,
56.69433,3,lp4,,,
56.69433,1,3-4,,,
56.92764,MOT_mc_stage_color_00,y-flash,,
56.994299999999996,MOT_mc_bg_black_00,b0-20,,
57.09429,1,4-1,,,
57.59424,1,1-2,,,
58.52748,1,w2,,,
58.52748,2,4-1,,,
58.82745,2,j1-2,,,
59.72736,3,4-1,,,
59.894009999999994,2,w2,,,
60.06066,3,j1-2,,,
60.660599999999995,3,j2-3,,,
61.22721,3,j3-4,,,
61.827149999999996,1,j2-3,,,
61.927139999999994,2,j2-3,,,
62.02713,3,j4-1,,,
62.59374,1,j3-4,,,
62.59374,2,j3-4,,,
62.59374,3,j1-2,,,
63.26034,1,4-1,,,
63.26034,2,4-1,,,
63.26034,3,2-3,,,
63.82695,1,j1-2,,,
63.82695,2,j1-2,,,
63.82695,3,j3-4,,,
64.29357,1,sp2-3,,,
64.29357,2,sp2-3,,,
64.29357,3,sp4-1,,,
65.26013999999999,1,j3-4,,,
65.26013999999999,2,j3-4,,,
65.26013999999999,3,j1-2,,,
65.36013,MOT_mc_stage_color_00,r-flash,,
65.46012,MOT_mc_bg_black_00,b20-80,,
65.69342999999999,1,lp4,,,
65.69342999999999,2,lp4,,,
65.69342999999999,3,lp2,,,
68.82645,2,,,,D80
68.82645,3,,,,D80
68.85978,MOT_mc_light_under_00,l1,,
68.85978,1,4-1,,f2,
69.35973,1,sj1,,,
69.85968,1,w1,,,
69.89301,1,1-2,,,
70.25963999999999,1,sj2,,,
70.62626999999999,1,2-3,,,
71.02623,1,lp3,,,
71.55951,1,3-4,,b1,
71.9928,2,4-1,,,
71.9928,3,2-3,,,
71.9928,1,sj4,,,
72.15944999999999,2,,,,L60
72.15944999999999,3,,,,L60
72.25944,MOT_mc_light_center_00,mid,,
72.39276,2,1-2,,,
72.39276,3,3-4,,,
72.39276,1,sj4,,,
72.69273,MOT_mc_light_center_00,cross,,
72.79272,1,sj4,,,
72.82605,2,2-3,,,
72.82605,3,4-1,,,
73.12602,MOT_mc_light_center_00,nomal,,
73.19268,1,sj4,,,
73.22601,2,3-4,,,
73.22601,3,1-2,,,
73.55931,MOT_mc_light_center_00,mid,,
73.62597,1,,,,D60
73.6593,MOT_mc_light_under_00,1-2,,
73.6593,2,sj4,,,
73.6593,2,,,,L0
73.69263,1,w4,,,
73.72596,1,4-1,,,
73.72596,3,2-3,,,
73.9926,MOT_mc_light_center_00,cross,,
74.09259,2,sj4,,,
74.12592,1,1-2,,,
74.12592,3,3-4,,,
74.42589,MOT_mc_light_center_00,nomal,,
74.55921,1,2-3,,,
74.55921,3,4-1,,,
74.55921,2,sj4,,,
74.85918,MOT_mc_light_center_00,mid,,
74.95917,2,sj4,,,
74.99249999999999,1,3-4,,,
74.99249999999999,3,1-2,,,
75.29247,MOT_mc_light_center_00,cross,,
75.39246,MOT_mc_light_under_00,2-3,,
75.39246,1,4-1,,,
75.39246,2,4-1,,,
75.39246,3,sj2,,,
75.39246,3,,,,L0
75.39246,2,,,,D60
75.72576,MOT_mc_light_center_00,nomal,,
75.82575,1,1-2,,,
75.82575,2,1-2,,,
75.82575,3,sj2,,,
76.12572,MOT_mc_light_center_00,mid,,
76.19238,3,sj2,,,
76.22570999999999,1,2-3,,,
76.22570999999999,2,2-3,,,
76.55901,MOT_mc_light_center_00,cross,,
76.62567,1,3-4,,,
76.62567,2,3-4,,,
76.62567,3,sj2,,,
76.9923,MOT_mc_light_center_00,nomal,,
76.9923,MOT_mc_light_under_00,all,,
76.9923,1,j4-1,,,
76.9923,2,j4-1,,,
76.9923,3,j2-3,,,
76.9923,1,,,,L0
76.9923,2,,,,L0
77.39226,MOT_mc_light_center_00,mid,,
77.42559,1,sj1,,,
77.42559,2,sj1,,,
77.42559,3,sj3,,,
77.82554999999999,MOT_mc_light_center_00,cross,,
77.85888,1,sj1,,,
77.85888,2,sj1,,,
77.85888,3,sj3,,,
78.25883999999999,MOT_mc_light_center_00,nomal,,
78.32549999999999,1,sj1,,,
78.32549999999999,2,sj1,,,
78.32549999999999,3,sj3,,,
78.69212999999999,MOT_mc_light_center_00,mid,,
78.75878999999999,MOT_mc_light_under_00,l1,,
78.75878999999999,1,j1-2,,,
78.75878999999999,2,,,,D60
78.75878999999999,3,,,,D60
78.79212,3,3-4,,,
78.79212,2,1-2,,,
79.15875,MOT_mc_light_center_00,cross,,
79.19207999999999,1,sj2,,,
79.22541,3,4-1,,,
79.22541,2,2-3,,,
79.55870999999999,MOT_mc_light_center_00,nomal,,
79.59204,3,1-2,,,
79.59204,2,3-4,,,
79.59204,1,sj2,,,
79.99199999999999,MOT_mc_light_center_00,mid,,
79.99199999999999,1,sj2,,,
80.02533,3,2-3,,,
80.02533,2,4-1,,,
80.42528999999999,MOT_mc_light_center_00,cross,,
80.49195,1,w2,,,
80.49195,MOT_mc_light_under_00,1-2,,
80.49195,3,3-4,,,
80.49195,1,2-3,,,
80.49195,2,sj1,,,
80.49195,2,,,,L0
80.49195,1,,,,D60
80.85858,MOT_mc_light_center_00,nomal,,
80.92524,3,4-1,,,
80.92524,1,3-4,,,
80.92524,2,sj1,,,
81.29187,MOT_mc_light_center_00,mid,,
81.3252,3,1-2,,,
81.3252,1,4-1,,,
81.3252,2,sj1,,,
81.72516,MOT_mc_light_center_00,cross,,
81.75849,3,2-3,,,
81.75849,1,1-2,,,
81.75849,2,sj1,,,
82.15845,MOT_mc_light_center_00,nomal,,
82.19178,MOT_mc_light_under_00,2-3,,
82.19178,3,sj3,,,
82.19178,3,,,,L0
82.19178,2,,,,D60
82.22511,2,1-2,,,
82.22511,1,2-3,,,
82.59174,MOT_mc_light_center_00,mid,,
82.62507,2,2-3,,,
82.62507,1,3-4,,,
82.62507,3,sj3,,,
83.02503,MOT_mc_light_center_00,cross,,
83.02503,2,3-4,,,
83.02503,1,4-1,,,
83.02503,3,sj3,,,
83.42499,MOT_mc_light_center_00,nomal,,
83.45832,2,4-1,,,
83.45832,1,1-2,,,
83.45832,3,sj3,,,
83.82495,MOT_mc_light_center_00,mid,,
83.85828,MOT_mc_light_under_00,all,,
83.85828,1,j2-3,,,
83.85828,2,j1-2,,,
83.85828,3,j3-4,,,
83.85828,1,,,,L0
83.85828,2,,,,L0
84.25824,MOT_mc_light_center_00,cross,,
84.3249,1,sj3,,,
84.3249,2,sj2,,,
84.3249,3,sj4,,,
84.69153,MOT_mc_light_center_00,nomal,,
84.75819,1,sj3,,,
84.75819,2,sj2,,,
84.75819,3,sj4,,,
85.12482,MOT_mc_light_center_00,mid,,
85.19148,1,sj3,,,
85.19148,2,sj2,,,
85.19148,3,sj4,,,
85.55811,MOT_mc_light_center_00,cross,,
85.65809999999999,1,j3-4,,,
85.65809999999999,2,j2-3,,,
85.65809999999999,3,j4-1,,,
86.05806,MOT_mc_light_center_00,nomal,,
86.05806,1,sp4-1,,,
86.05806,2,sp3-4,,,
86.05806,3,sp1-2,,,
86.12472,MOT_mc_light_under_00,stay,,
86.29137,1,,,,D80
86.29137,2,,,,D80
86.29137,3,,,,D80
86.95797,1,1-2,,,
86.95797,2,4-1,,,
86.95797,3,2-3,,,
87.29127,MOT_mc_light_center_00,cross,,
87.29127,1,2-3,,,
87.29127,2,1-2,,,
87.29127,3,3-4,,,
87.29127,1,,,,D40
87.29127,2,,,,D40
87.29127,3,,,,D40
87.62456999999999,MOT_mc_light_center_00,nomal,,
87.62456999999999,1,3-4,,,
87.62456999999999,2,2-3,,,
87.62456999999999,3,4-1,,,
87.62456999999999,1,,,,D40
87.62456999999999,2,,,,D40
87.62456999999999,3,,,,D40
87.82455,1,4-1,,,
87.82455,2,3-4,,,
87.82455,3,1-2,,,
87.95787,MOT_mc_light_center_00,cross,,
87.95787,1,,,,D40
87.95787,2,,,,D40
87.95787,3,,,,D40
88.05785999999999,MOT_mc_bg_black_00,b80-20,,
88.25784,1,j1-2,,,
88.25784,2,j4-1,,,
88.25784,3,j2-3,,,
88.45782,1,,,,L0
88.45782,2,,,,L0
88.45782,3,,,,L0
88.52448,MOT_mc_stage_color_00,b-flash,,
88.55780999999999,MOT_mc_light_center_00,sabi,,
88.6578,1,2-3,,,
88.6578,2,1-2,,,
88.6578,3,3-4,,,
89.02443,1,3-4,,,
89.02443,2,2-3,,,
89.02443,3,4-1,,,
89.35772999999999,1,lp4,,,
89.35772999999999,2,lp3,,,
89.35772999999999,3,lp1,,,
89.991,1,j4-1,,,
89.991,2,j3-4,,,
89.991,3,j1-2,,,
90.45761999999999,1,1-2,,,
90.45761999999999,2,4-1,,,
90.45761999999999,3,2-3,,,
90.79092,1,,l1,,
90.79092,2,,l1,,
90.79092,3,,l1,,
91.12422,1,,lb0,,
91.12422,2,,lb0,,
91.12422,3,,lb0,,
91.39085999999999,3,w3,,,
91.39085999999999,2,w1,,,
91.39085999999999,1,w2,,,
91.45752,1,j2-3,,,
91.45752,2,j1-2,,,
91.45752,3,j3-4,,,
92.02413,1,j3-4,,,
92.02413,2,j2-3,,,
92.02413,3,j4-1,,,
92.39076,1,lp4,,,
92.39076,2,lp3,,,
92.39076,3,lp1,,,
92.85737999999999,1,4-1,,,
92.85737999999999,2,3-4,,,
92.85737999999999,3,1-2,,,
93.29066999999999,1,j1-2,,,
93.29066999999999,2,j4-1,,,
93.29066999999999,3,j2-3,,,
93.69063,1,2-3,,,
93.69063,2,1-2,,,
93.69063,3,3-4,,,
94.05726,1,3-4,,,
94.05726,2,2-3,,,
94.05726,3,4-1,,,
94.39056,1,lp4,,,
94.39056,2,lp3,,,
94.39056,3,lp1,,,
95.05716,1,j4-1,,,
95.05716,2,j3-4,,,
95.05716,3,j1-2,,,
95.52378,1,1-2,,,
95.52378,2,4-1,,,
95.52378,3,2-3,,,
95.85708,1,,r1,,
95.85708,2,,r1,,
95.85708,3,,r1,,
96.19037999999999,1,,rb0,,
96.19037999999999,2,,rb0,,
96.19037999999999,3,,rb0,,
96.45702,3,w3,,,
96.45702,2,w1,,,
96.45702,1,w2,,,
96.52368,1,j2-3,,,
96.52368,2,j1-2,,,
96.52368,3,j3-4,,,
97.02363,1,j3-4,,,
97.02363,2,j2-3,,,
97.02363,3,j4-1,,,
97.39026,2,3-4,,,
97.62357,MOT_mc_stage_color_00,y-flash,,
97.82355,2,4-1,,,
98.09018999999999,3,w1,,,
98.09018999999999,1,w4,,,
98.29016999999999,2,1-2,,,
99.19008,3,1-2,,,
99.22341,2,w2,,,
99.55671,3,j2-3,,,
100.45662,1,4-1,,,
100.62326999999999,3,w3,,,
100.78992,1,j1-2,,,
101.38986,1,j2-3,,,
101.95647,1,j3-4,,,
102.55641,3,j3-4,,,
102.65639999999999,2,j2-3,,,
102.75639,1,j4-1,,,
103.323,1,j1-2,,,
103.323,2,j3-4,,,
103.323,3,j4-1,,,
103.9896,1,2-3,,,
103.9896,2,4-1,,,
103.9896,3,1-2,,,
104.55621,1,j3-4,,,
104.55621,2,j1-2,,,
104.55621,3,j2-3,,,
105.02283,1,sp4-1,,,
105.02283,2,sp2-3,,,
105.02283,3,sp3-4,,,
105.72276,1,j1-2,,,
105.72276,2,j3-4,,,
105.72276,3,j4-1,,,
106.05606,MOT_mc_stage_color_00,b-flash,,
106.12272,MOT_mc_bg_black_00,b20-65,,
106.18938,1,2-3,,,
106.18938,2,4-1,,,
106.18938,3,1-2,,,
106.68933,1,3-4,,,
106.68933,2,1-2,,,
106.68933,3,2-3,,,
107.05596,1,j4-1,,,
107.05596,2,j2-3,,,
107.05596,3,j3-4,,,
107.55591,1,j1-2,,,
107.55591,2,j3-4,,,
107.55591,3,j4-1,,,
108.62246999999999,3,w1,,,
108.62246999999999,2,w4,,,
108.62246999999999,1,w2,,,
108.72246,1,sp2-3,,,
108.72246,1,,,f2,
109.62236999999999,1,3-4,,,
110.05565999999999,1,j4-1,,,
110.45562,1,lp1,,,
111.02223,1,1-2,,b1,
111.02223,3,1-2,,,
111.02223,3,,,f2,
111.42219,3,2-3,,,
111.95546999999999,1,w2,,,
112.12212,3,j3-4,,,
112.6554,3,j4-1,,,
113.68862999999999,2,4-1,,,
113.68862999999999,2,,,f2,
113.68862999999999,3,,,b1,
113.72196,3,w1,,,
113.98859999999999,2,1-2,,,
114.55520999999999,2,j2-3,,,
114.88851,2,sp3-4,,,
116.22171,2,4-1,,b1,
116.22171,1,2-3,,,
116.22171,2,1-2,,,
116.22171,3,1-2,,,
116.58833999999999,1,hj3,,,
116.58833999999999,2,hj2,,,
116.58833999999999,3,hj2,,,
117.12162,1,j3-4,,,
117.12162,2,j2-3,,,
117.12162,3,j2-3,,,
117.72156,1,j4-1,,,
117.72156,2,j3-4,,,
117.72156,3,j3-4,,,
118.12151999999999,1,sj1,,,
118.12151999999999,2,sj4,,,
118.12151999999999,3,sj4,,,
118.48814999999999,1,lp1,,,
118.48814999999999,2,lp4,,,
118.48814999999999,3,lp4,,,
120.28797,1,1-2,,,
120.28797,2,4-1,,,
120.28797,3,4-1,,,
120.3213,2,,,,D80
120.3213,3,,,,D80
120.62127,1,2-3,,,
120.65459999999999,MOT_mc_bg_black_00,b65-0,,
120.88790999999999,MOT_mc_stage_color_00,y-flash,,
120.9879,1,j3-4,,,
121.22121,3,w1,,,
121.22121,2,w1,,,
121.32119999999999,MOT_mc_light_center_00,cross,,
121.35453,1,lp4,,,
121.9878,1,4-1,,,
121.9878,2,j1-2,,,
121.9878,2,,,,L0
121.9878,1,,,,D80
122.22111,MOT_mc_stage_color_00,y-flash,,
122.35443,2,sj2,,,
122.55440999999999,MOT_mc_light_center_00,nomal,,
122.72106,2,lp2,,,
122.92103999999999,1,w1,,,
123.35432999999999,3,1-2,,,
123.35432999999999,2,2-3,,,
123.35432999999999,3,,,,L0
123.35432999999999,2,,,,D80
123.48764999999999,MOT_mc_stage_color_00,y-flash,,
123.72095999999999,3,j2-3,,,
123.78761999999999,MOT_mc_light_center_00,cross,,
124.08758999999999,3,lp3,,,
124.28756999999999,2,w3,,,
124.65419999999999,1,j1-2,,,
124.65419999999999,2,j3-4,,,
124.65419999999999,3,j3-4,,,
124.65419999999999,1,,,f2,
124.65419999999999,2,,,f2,
124.65419999999999,3,,,f2,
124.65419999999999,1,,,,L0
124.65419999999999,2,,,,L0
124.75419,MOT_mc_stage_color_00,y-flash,,
125.05416,MOT_mc_stage_color_00,r-flash,,
125.08748999999999,MOT_mc_light_center_00,nomal,,
125.28747,1,j2-3,,,
125.28747,2,j4-1,,,
125.28747,3,j4-1,,,
125.78742,1,hj3,,,
125.78742,2,hj1,,,
125.78742,3,hj1,,,
126.52068,1,sp3-4,,,
126.52068,2,sp1-2,,,
126.52068,3,sp1-2,,,
126.62066999999999,MOT_mc_light_center_00,sabi,,
128.45382,1,j4-1,,,
128.45382,2,j2-3,,,
128.45382,3,j2-3,,,
128.85378,1,1-2,,,
128.85378,2,3-4,,,
128.85378,3,3-4,,,
129.25374,1,j2-3,,,
129.25374,2,j4-1,,,
129.25374,3,j4-1,,,
129.6537,1,3-4,,,
129.6537,2,1-2,,,
129.6537,3,1-2,,,
130.35362999999998,1,w4,,,
130.42029,2,w2,,,
130.48695,3,w2,,,
130.65359999999998,MOT_mc_bg_black_00,b0-65,,
130.65359999999998,MOT_mc_light_center_00,last,,
130.68693,1,w4,,,
130.75359,2,w2,,,
130.82025,3,w2,,,
130.9869,1,w4,,,
131.05356,2,w2,,,
131.12022,3,w2,,,
131.28687,1,w4,,,
131.35353,2,w2,,,
131.42019,3,w2,,,
131.62017,1,,,,D40
131.62017,2,,,,D40
131.62017,3,,,,D40
131.78682,1,,,,D60
131.78682,2,,,,D60
131.78682,3,,,,D60
