0.03333,MOT_all,doremi1,,
0.03333,MOT_control_all,doremi_zoom1,,
0.03333,6,sort,-500,
0.03333,2,sort,-500,
0.03333,3,sort,-500,
0.03333,7,sort,-500,
15.765089999999999,2,4-1,,,
15.765089999999999,3,4-1,,,
15.765089999999999,4,4-1,,,
15.765089999999999,5,4-1,,,
15.765089999999999,6,4-1,,,
15.765089999999999,7,4-1,,,
15.765089999999999,8,4-1,,,
15.765089999999999,9,4-1,,,
16.131719999999998,1,sj1,,,
16.131719999999998,2,sj1,,,
16.131719999999998,3,sj1,,,
16.131719999999998,4,sj1,,,
16.131719999999998,5,sj1,,,
16.131719999999998,6,sj1,,,
16.131719999999998,7,sj1,,,
16.131719999999998,8,sj1,,,
16.131719999999998,9,sj1,,,
16.531679999999998,1,sj1,,,
16.531679999999998,2,sj1,,,
16.531679999999998,3,sj1,,,
16.531679999999998,4,sj1,,,
16.531679999999998,5,sj1,,,
16.531679999999998,6,sj1,,,
16.531679999999998,7,sj1,,,
16.531679999999998,8,sj1,,,
16.531679999999998,9,sj1,,,
16.89831,1,lp1,,,
16.89831,2,lp1,,,
16.89831,3,lp1,,,
16.89831,4,lp1,,,
16.89831,5,lp1,,,
16.89831,6,lp1,,,
16.89831,7,lp1,,,
16.89831,8,lp1,,,
16.89831,9,lp1,,,
17.19828,1,,lb2,,
17.19828,2,,lb2,,
17.19828,3,,lb2,,
17.19828,4,,lb2,,
17.19828,5,,lb2,,
17.19828,6,,lb2,,
17.19828,7,,lb2,,
17.19828,8,,lb2,,
17.19828,9,,lb2,,
17.83155,1,,lb1,,
17.83155,2,,lb1,,
17.83155,3,,lb1,,
17.83155,4,,lb1,,
17.83155,5,,lb1,,
17.83155,6,,lb1,,
17.83155,7,,lb1,,
17.83155,8,,lb1,,
17.83155,9,,lb1,,
18.6648,1,1-2,,,
18.6648,2,1-2,,,
18.6648,3,1-2,,,
18.6648,4,1-2,,,
18.6648,5,1-2,,,
18.6648,6,1-2,,,
18.6648,7,1-2,,,
18.6648,8,1-2,,,
18.6648,9,1-2,,,
19.29807,1,sj2,,,
19.29807,2,sj2,,,
19.29807,3,sj2,,,
19.29807,4,sj2,,,
19.29807,5,sj2,,,
19.29807,6,sj2,,,
19.29807,7,sj2,,,
19.29807,8,sj2,,,
19.29807,9,sj2,,,
19.798019999999998,7,w2,,,
19.798019999999998,6,w2,,,
19.798019999999998,3,w2,,,
19.798019999999998,2,w2,,,
19.798019999999998,9,w2,,,
19.798019999999998,8,w2,,,
19.798019999999998,5,w2,,,
19.798019999999998,4,w2,,,
19.798019999999998,1,w2,,,
20.06466,1,,lb0,,
20.06466,2,,lb0,,
20.06466,3,,lb0,,
20.06466,4,,lb0,,
20.06466,5,,lb0,,
20.06466,6,,lb0,,
20.06466,7,,lb0,,
20.06466,8,,lb0,,
20.06466,9,,lb0,,
20.76459,1,sj2,,,
20.76459,2,sj2,,,
20.76459,3,sj2,,,
20.76459,4,sj2,,,
20.76459,5,sj2,,,
20.76459,6,sj2,,,
20.76459,7,sj2,,,
20.76459,8,sj2,,,
20.76459,9,sj2,,,
21.26454,7,w2,,,
21.26454,6,w2,,,
21.26454,3,w2,,,
21.26454,2,w2,,,
21.26454,9,w2,,,
21.26454,8,w2,,,
21.26454,5,w2,,,
21.26454,4,w2,,,
21.26454,1,w2,,,
21.53118,1,2-3,,,
21.53118,2,2-3,,,
21.53118,3,2-3,,,
21.53118,4,2-3,,,
21.53118,5,2-3,,,
21.53118,6,2-3,,,
21.53118,7,2-3,,,
21.53118,8,2-3,,,
21.53118,9,2-3,,,
21.86448,1,3-4,,,
21.86448,2,3-4,,,
21.86448,3,3-4,,,
21.86448,4,3-4,,,
21.86448,5,3-4,,,
21.86448,6,3-4,,,
21.86448,7,3-4,,,
21.86448,8,3-4,,,
21.86448,9,3-4,,,
22.197779999999998,1,4-1,,,
22.197779999999998,2,4-1,,,
22.197779999999998,3,4-1,,,
22.197779999999998,4,4-1,,,
22.197779999999998,5,4-1,,,
22.197779999999998,6,4-1,,,
22.197779999999998,7,4-1,,,
22.197779999999998,8,4-1,,,
22.197779999999998,9,4-1,,,
22.53108,1,1-2,,,
22.53108,2,1-2,,,
22.53108,3,1-2,,,
22.53108,4,1-2,,,
22.53108,5,1-2,,,
22.53108,6,1-2,,,
22.53108,7,1-2,,,
22.53108,8,1-2,,,
22.53108,9,1-2,,,
22.93104,1,2-3,,,
22.93104,2,2-3,,,
22.93104,3,2-3,,,
22.93104,4,2-3,,,
22.93104,5,2-3,,,
22.93104,6,2-3,,,
22.93104,7,2-3,,,
22.93104,8,2-3,,,
22.93104,9,2-3,,,
23.331,1,3-4,,,
23.331,2,3-4,,,
23.331,3,3-4,,,
23.331,4,3-4,,,
23.331,5,3-4,,,
23.331,6,3-4,,,
23.331,7,3-4,,,
23.331,8,3-4,,,
23.331,9,3-4,,,
23.79762,8,j4-1,,,
23.864279999999997,6,j4-1,,,
23.93094,4,j4-1,,,
23.9976,2,j4-1,,,
24.064259999999997,1,j4-1,,,
24.13092,3,j4-1,,,
24.19758,5,j4-1,,,
24.264239999999997,9,w4,,,
24.264239999999997,7,j4-1,,,
24.3309,9,j4-1,,,
24.49755,MOT_mc_stage_color_00,b-flash,,
24.59754,1,hj1,,,
24.73086,6,hj1,,,
24.864179999999998,8,w1,,,
24.864179999999998,7,hj1,,,
24.9975,4,hj1,,,
25.064159999999998,2,w1,,,
25.13082,3,hj1,,,
25.264139999999998,5,w1,,,
25.264139999999998,8,hj1,,,
25.39746,9,w1,,,
25.39746,5,hj1,,,
25.53078,2,hj1,,,
25.664099999999998,9,hj1,,,
25.79742,1,hj1,,,
25.93074,6,hj1,,,
26.064059999999998,7,hj1,,,
26.19738,4,hj1,,,
26.3307,3,hj1,,,
26.464019999999998,8,hj1,,,
26.59734,5,hj1,,,
26.73066,2,hj1,,,
26.83065,9,hj1,,,
27.03063,1,w1,,,
27.16395,6,w1,,,
27.297269999999997,7,w1,,,
27.297269999999997,1,1-2,,,
27.297269999999997,2,1-2,,,
27.297269999999997,3,1-2,,,
27.297269999999997,4,1-2,,,
27.297269999999997,5,1-2,,,
27.297269999999997,6,1-2,,,
27.297269999999997,7,1-2,,,
27.297269999999997,8,1-2,,,
27.297269999999997,9,1-2,,,
27.697229999999998,1,2-3,,,
27.697229999999998,2,2-3,,,
27.697229999999998,3,2-3,,,
27.697229999999998,4,2-3,,,
27.697229999999998,5,2-3,,,
27.697229999999998,6,2-3,,,
27.697229999999998,7,2-3,,,
27.697229999999998,8,2-3,,,
27.697229999999998,9,2-3,,,
28.097189999999998,1,3-4,,,
28.097189999999998,2,3-4,,,
28.097189999999998,3,3-4,,,
28.097189999999998,4,3-4,,,
28.097189999999998,5,3-4,,,
28.097189999999998,6,3-4,,,
28.097189999999998,7,3-4,,,
28.097189999999998,8,3-4,,,
28.097189999999998,9,3-4,,,
28.497149999999998,1,sj4,,,
28.497149999999998,2,sj4,,,
28.497149999999998,3,sj4,,,
28.497149999999998,4,sj4,,,
28.497149999999998,5,sj4,,,
28.497149999999998,6,sj4,,,
28.497149999999998,7,sj4,,,
28.497149999999998,8,sj4,,,
28.497149999999998,9,sj4,,,
28.897109999999998,1,sp4-1,,,
28.897109999999998,2,sp4-1,,,
28.897109999999998,3,sp4-1,,,
28.897109999999998,4,sp4-1,,,
28.897109999999998,5,sp4-1,,,
28.897109999999998,6,sp4-1,,,
28.897109999999998,7,sp4-1,,,
28.897109999999998,8,sp4-1,,,
28.897109999999998,9,sp4-1,,,
29.997,1,j1-2,,,
29.997,2,j1-2,,,
29.997,3,j1-2,,,
29.997,4,j1-2,,,
29.997,5,j1-2,,,
29.997,6,j1-2,,,
29.997,7,j1-2,,,
29.997,8,j1-2,,,
29.997,9,j1-2,,,
30.163649999999997,MOT_mc_stage_color_00,b-flash,,
30.39696,1,hj2,,,
30.530279999999998,6,hj2,,,
30.6636,7,hj2,,,
30.79692,4,hj2,,,
30.930239999999998,3,hj2,,,
31.06356,2,w2,,,
31.06356,9,w2,,,
31.06356,5,w2,,,
31.06356,8,hj2,,,
31.19688,5,hj2,,,
31.330199999999998,2,hj2,,,
31.46352,9,hj2,,,
31.59684,1,hj2,,,
31.730159999999998,6,hj2,,,
31.86348,7,hj2,,,
31.9968,4,hj2,,,
32.13012,3,hj2,,,
32.263439999999996,8,hj2,,,
32.39676,5,hj2,,,
32.53008,2,hj2,,,
32.630069999999996,9,hj2,,,
32.83005,1,w2,,,
32.96337,6,w2,,,
33.063359999999996,1,2-3,,,
33.063359999999996,2,2-3,,,
33.063359999999996,3,2-3,,,
33.063359999999996,4,2-3,,,
33.063359999999996,5,2-3,,,
33.063359999999996,6,2-3,,,
33.063359999999996,7,2-3,,,
33.063359999999996,8,2-3,,,
33.063359999999996,9,2-3,,,
33.463319999999996,1,3-4,,,
33.463319999999996,2,3-4,,,
33.463319999999996,3,3-4,,,
33.463319999999996,4,3-4,,,
33.463319999999996,5,3-4,,,
33.463319999999996,6,3-4,,,
33.463319999999996,7,3-4,,,
33.463319999999996,8,3-4,,,
33.463319999999996,9,3-4,,,
33.863279999999996,1,4-1,,,
33.863279999999996,2,4-1,,,
33.863279999999996,3,4-1,,,
33.863279999999996,4,4-1,,,
33.863279999999996,5,4-1,,,
33.863279999999996,6,4-1,,,
33.863279999999996,7,4-1,,,
33.863279999999996,8,4-1,,,
33.863279999999996,9,4-1,,,
34.263239999999996,1,sj1,,,
34.263239999999996,2,sj1,,,
34.263239999999996,3,sj1,,,
34.263239999999996,4,sj1,,,
34.263239999999996,5,sj1,,,
34.263239999999996,6,sj1,,,
34.263239999999996,7,sj1,,,
34.263239999999996,8,sj1,,,
34.263239999999996,9,sj1,,,
34.663199999999996,1,sp1-2,,,
34.663199999999996,2,sp1-2,,,
34.663199999999996,3,sp1-2,,,
34.663199999999996,4,sp1-2,,,
34.663199999999996,5,sp1-2,,,
34.663199999999996,6,sp1-2,,,
34.663199999999996,7,sp1-2,,,
34.663199999999996,8,sp1-2,,,
34.663199999999996,9,sp1-2,,,
35.19648,MOT_control_all,doremi_zoom3,,
35.39646,1,sj2,,,
35.39646,2,sj2,,,
35.39646,3,sj2,,,
35.39646,4,sj2,,,
35.39646,5,sj2,,,
35.39646,6,sj2,,,
35.39646,7,sj2,,,
35.39646,8,sj2,,,
35.39646,9,sj2,,,
35.79642,8,j2-3,,,
35.79642,6,j2-3,,,
35.79642,2,j2-3,,,
35.896409999999996,7,w2,,,
35.896409999999996,3,w2,,,
35.896409999999996,9,w2,,,
35.896409999999996,5,w2,,,
35.896409999999996,4,w2,,,
35.896409999999996,1,w2,,,
35.896409999999996,MOT_mc_stage_color_00,b-flash,,
36.26304,8,j3-4,,,
36.26304,6,j3-4,,,
36.26304,2,j3-4,,,
36.663,8,lp4,,,
36.663,6,lp4,,,
36.663,2,lp4,,,
37.19628,8,,l1,,
37.19628,6,,l1,,
37.19628,2,,l1,,
37.896209999999996,8,,lb0,,
37.896209999999996,6,,lb0,,
37.896209999999996,2,,lb0,,
38.59614,8,4-1,,,
38.59614,6,4-1,,,
38.59614,2,4-1,,,
39.162749999999996,8,j1-2,,,
39.162749999999996,6,j1-2,,,
39.162749999999996,2,j1-2,,,
39.562709999999996,8,j2-3,,,
39.562709999999996,6,j2-3,,,
39.562709999999996,2,j2-3,,,
39.929339999999996,8,j3-4,,,
39.929339999999996,6,j3-4,,,
39.929339999999996,2,j3-4,,,
40.26264,8,lp4,,,
40.26264,6,lp4,,,
40.26264,2,lp4,,,
40.62927,8,j4-1,,,
40.62927,6,j4-1,,,
40.62927,2,j4-1,,,
41.12922,8,1-2,,,
41.12922,6,1-2,,,
41.12922,2,1-2,,,
41.46252,8,2-3,,,
41.46252,6,2-3,,,
41.46252,2,2-3,,,
42.16245,8,,r1,,
42.16245,6,,r1,,
42.16245,2,,r1,,
42.395759999999996,6,w3,,,
42.395759999999996,2,w3,,,
42.395759999999996,8,w3,,,
42.46242,8,lp3,,,
42.46242,6,lp3,,,
42.46242,2,lp3,,,
42.829049999999995,8,,rb0,,
42.829049999999995,6,,rb0,,
42.829049999999995,2,,rb0,,
43.662299999999995,8,3-4,,,
43.662299999999995,6,3-4,,,
43.662299999999995,2,3-4,,,
43.96227,8,j4-1,,,
43.96227,6,j4-1,,,
43.96227,2,j4-1,,,
44.6622,MOT_control_all,doremi_zoom4,,
44.895509999999994,4,2-3,,,
44.895509999999994,1,2-3,,,
44.895509999999994,5,2-3,,,
45.02883,6,w1,,,
45.02883,2,w1,,,
45.02883,8,w1,,,
45.16215,MOT_mc_stage_color_00,y-flash,,
45.262139999999995,4,hj3,,,
45.262139999999995,1,hj3,,,
45.262139999999995,5,hj3,,,
45.86208,4,sj3,,,
45.86208,1,sj3,,,
45.86208,5,sj3,,,
46.29537,4,j3-4,,,
46.29537,1,j3-4,,,
46.29537,5,j3-4,,,
46.861979999999996,1,sj4,,,
46.861979999999996,2,sj1,,,
46.861979999999996,3,sj2,,,
46.861979999999996,4,sj4,,,
46.861979999999996,5,sj4,,,
46.861979999999996,6,sj1,,,
46.861979999999996,7,sj2,,,
46.861979999999996,8,sj1,,,
46.861979999999996,9,sj2,,,
47.295269999999995,3,j2-3,,,
47.295269999999995,7,j2-3,,,
47.295269999999995,9,j2-3,,,
47.36193,6,w1,,,
47.36193,2,w1,,,
47.36193,8,w1,,,
47.36193,5,w4,,,
47.36193,4,w4,,,
47.36193,1,w4,,,
47.39526,MOT_mc_stage_color_00,b-flash,,
47.76189,3,j3-4,,,
47.76189,7,j3-4,,,
47.76189,9,j3-4,,,
48.16185,3,lp4,,,
48.16185,7,lp4,,,
48.16185,9,lp4,,,
48.6618,3,,r1,,
48.6618,7,,r1,,
48.6618,9,,r1,,
49.328399999999995,3,,rb0,,
49.328399999999995,7,,rb0,,
49.328399999999995,9,,rb0,,
49.92834,3,4-1,,,
49.92834,7,4-1,,,
49.92834,9,4-1,,,
50.3283,3,1-2,,,
50.3283,7,1-2,,,
50.3283,9,1-2,,,
50.69493,3,j2-3,,,
50.69493,7,j2-3,,,
50.69493,9,j2-3,,,
51.09489,3,lp3,,,
51.09489,7,lp3,,,
51.09489,9,lp3,,,
51.42819,3,3-4,,,
51.42819,7,3-4,,,
51.42819,9,3-4,,,
52.094789999999996,3,j4-1,,,
52.094789999999996,7,j4-1,,,
52.094789999999996,9,j4-1,,,
52.72806,MOT_control_all,doremi_zoom5,,
53.06136,8,j1-2,,,
53.06136,6,j1-2,,,
53.06136,2,j1-2,,,
53.12802,MOT_mc_stage_color_00,b-flash,,
53.16135,7,w1,,,
53.16135,3,w1,,,
53.16135,9,w1,,,
53.427989999999994,8,j2-3,,,
53.427989999999994,6,j2-3,,,
53.427989999999994,2,j2-3,,,
54.36123,4,j4-1,,,
54.36123,1,j4-1,,,
54.36123,5,j4-1,,,
54.49455,6,w3,,,
54.49455,2,w3,,,
54.49455,8,w3,,,
54.561209999999996,MOT_mc_stage_color_00,b-flash,,
54.72786,4,j1-2,,,
54.72786,1,j1-2,,,
54.72786,5,j1-2,,,
55.794419999999995,5,w2,,,
55.794419999999995,4,w2,,,
55.794419999999995,1,w2,,,
55.861079999999994,6,j3-4,,,
55.96107,7,j1-2,,,
55.9944,MOT_mc_stage_color_00,b-flash,,
56.06106,8,j3-4,,,
56.161049999999996,9,j1-2,,,
56.261039999999994,2,j3-4,,,
56.36103,3,j1-2,,,
56.46102,4,j2-3,,,
56.561009999999996,5,j2-3,,,
56.660999999999994,1,j2-3,,,
56.92764,6,w4,,,
56.960969999999996,1,j3-4,,,
56.960969999999996,2,j4-1,,,
56.960969999999996,3,j2-3,,,
56.960969999999996,4,j3-4,,,
56.960969999999996,5,j3-4,,,
56.960969999999996,6,j4-1,,,
56.960969999999996,7,j2-3,,,
56.960969999999996,8,j4-1,,,
56.960969999999996,9,j2-3,,,
57.3276,1,4-1,,,
57.3276,2,1-2,,,
57.3276,3,3-4,,,
57.3276,4,4-1,,,
57.3276,5,4-1,,,
57.3276,6,1-2,,,
57.3276,7,3-4,,,
57.3276,8,1-2,,,
57.3276,9,3-4,,,
57.62757,1,1-2,,,
57.62757,2,2-3,,,
57.62757,3,4-1,,,
57.62757,4,1-2,,,
57.62757,5,1-2,,,
57.62757,6,2-3,,,
57.62757,7,4-1,,,
57.62757,8,2-3,,,
57.62757,9,4-1,,,
57.96087,1,lp2,,,
57.96087,2,lp3,,,
57.96087,3,lp1,,,
57.96087,4,lp2,,,
57.96087,5,lp2,,,
57.96087,6,lp3,,,
57.96087,7,lp1,,,
57.96087,8,lp3,,,
57.96087,9,lp1,,,
58.46082,1,j2-3,,,
58.46082,2,j3-4,,,
58.46082,3,j1-2,,,
58.46082,4,j2-3,,,
58.46082,5,j2-3,,,
58.46082,6,j3-4,,,
58.46082,7,j1-2,,,
58.46082,8,j3-4,,,
58.46082,9,j1-2,,,
58.86078,1,lp3,,,
58.86078,2,lp4,,,
58.86078,3,lp2,,,
58.86078,4,lp3,,,
58.86078,5,lp3,,,
58.86078,6,lp4,,,
58.86078,7,lp2,,,
58.86078,8,lp4,,,
58.86078,9,lp2,,,
59.927339999999994,4,3-4,,,
59.927339999999994,5,3-4,,,
60.09399,1,3-4,,,
60.260639999999995,2,4-1,,,
60.260639999999995,6,4-1,,,
60.260639999999995,8,4-1,,,
60.42729,3,2-3,,,
60.42729,7,2-3,,,
60.42729,9,2-3,,,
60.79392,1,j4-1,,,
60.79392,2,j1-2,,,
60.79392,3,j3-4,,,
60.79392,4,j4-1,,,
60.79392,5,j4-1,,,
60.79392,6,j1-2,,,
60.79392,7,j3-4,,,
60.79392,8,j1-2,,,
60.79392,9,j3-4,,,
61.060559999999995,MOT_mc_stage_color_00,r-flash,,
61.26054,4,j1-2,,,
61.26054,1,j1-2,,,
61.26054,5,j1-2,,,
61.69383,4,2-3,,,
61.69383,1,2-3,,,
61.69383,5,2-3,,,
61.860479999999995,7,w4,,,
61.860479999999995,6,w2,,,
61.860479999999995,3,w4,,,
61.860479999999995,2,w2,,,
61.860479999999995,9,w4,,,
61.860479999999995,8,w2,,,
62.06046,4,j3-4,,,
62.06046,1,j3-4,,,
62.06046,5,j3-4,,,
62.46042,4,lp4,,,
62.46042,1,lp4,,,
62.46042,5,lp4,,,
62.92704,4,4-1,,,
62.92704,1,4-1,,,
62.92704,5,4-1,,,
63.69363,4,1-2,,,
63.69363,1,1-2,,,
63.69363,5,1-2,,,
64.26024,4,2-3,,,
64.26024,1,2-3,,,
64.26024,5,2-3,,,
64.26024,4,,r1,,
64.26024,1,,r1,,
64.26024,5,,r1,,
64.96016999999999,4,sj3,,,
64.96016999999999,1,sj3,,,
64.96016999999999,5,sj3,,,
65.32679999999999,4,3-4,,,
65.32679999999999,1,3-4,,,
65.32679999999999,5,3-4,,,
65.69342999999999,4,4-1,,,
65.69342999999999,1,4-1,,,
65.69342999999999,5,4-1,,,
65.69342999999999,4,,rb0,,
65.69342999999999,1,,rb0,,
65.69342999999999,5,,rb0,,
66.36003,4,sj1,,,
66.36003,1,sj1,,,
66.36003,5,sj1,,,
66.69333,4,lp1,,,
66.69333,1,lp1,,,
66.69333,5,lp1,,,
67.29326999999999,MOT_control_all,doremi_zoom6,,
67.42658999999999,MOT_mc_stage_color_00,y-flash,,
67.42658999999999,4,w1,,,
67.42658999999999,1,w1,,,
67.42658999999999,5,w1,,,
67.42658999999999,8,j2-3,,,
67.42658999999999,6,j2-3,,,
67.42658999999999,2,j2-3,,,
67.85988,8,3-4,,,
67.85988,6,3-4,,,
67.85988,2,3-4,,,
68.25984,8,sj4,,,
68.25984,6,sj4,,,
68.25984,2,sj4,,,
68.62647,3,j4-1,,,
68.62647,7,j4-1,,,
68.62647,9,j4-1,,,
68.75979,6,w4,,,
68.75979,2,w4,,,
68.75979,8,w4,,,
68.95976999999999,MOT_mc_stage_color_00,y-flash,,
69.05976,3,1-2,,,
69.05976,7,1-2,,,
69.05976,9,1-2,,,
69.49305,3,j2-3,,,
69.49305,7,j2-3,,,
69.49305,9,j2-3,,,
69.79302,1,1-2,,,
69.79302,2,4-1,,,
69.79302,3,3-4,,,
69.79302,4,1-2,,,
69.79302,5,1-2,,,
69.79302,6,4-1,,,
69.79302,7,3-4,,,
69.79302,8,4-1,,,
69.79302,9,3-4,,,
70.3263,4,2-3,,,
70.3263,1,2-3,,,
70.3263,5,2-3,,,
70.39296,MOT_mc_stage_color_00,y-flash,,
70.59294,4,sj3,,,
70.59294,1,sj3,,,
70.59294,5,sj3,,,
70.72626,7,w4,,,
70.72626,6,w1,,,
70.72626,3,w4,,,
70.72626,2,w1,,,
70.72626,9,w4,,,
70.72626,8,w1,,,
71.09289,5,w3,,,
71.09289,4,w3,,,
71.09289,1,w3,,,
71.09289,8,1-2,,,
71.09289,4,3-4,,,
71.09289,1,3-4,,,
71.09289,5,3-4,,,
71.09289,9,4-1,,,
71.12622,MOT_mc_stage_color_00,b-flash,,
71.39286,8,sj2,,,
71.39286,4,sj4,,,
71.39286,1,sj4,,,
71.39286,5,sj4,,,
71.39286,9,sj1,,,
71.79281999999999,MOT_mc_stage_color_00,r-flash,,
71.82615,1,4-1,,,
71.82615,2,1-2,,,
71.82615,3,4-1,,,
71.82615,4,4-1,,,
71.82615,5,4-1,,,
71.82615,6,1-2,,,
71.82615,7,4-1,,,
71.82615,8,2-3,,,
71.82615,9,1-2,,,
72.12612,1,sj1,,,
72.12612,2,sj2,,,
72.12612,3,sj1,,,
72.12612,4,sj1,,,
72.12612,5,sj1,,,
72.12612,6,sj2,,,
72.12612,7,sj1,,,
72.12612,8,sj3,,,
72.12612,9,sj2,,,
72.45942,1,lp1,,,
72.45942,2,lp2,,,
72.45942,3,lp1,,,
72.45942,4,lp1,,,
72.45942,5,lp1,,,
72.45942,6,lp2,,,
72.45942,7,lp1,,,
72.45942,8,lp3,,,
72.45942,9,lp2,,,
73.89260999999999,1,1-2,,,
73.89260999999999,2,2-3,,,
73.89260999999999,3,1-2,,,
73.89260999999999,4,1-2,,,
