0.03333,MOT_all,cut1,,
110.25564,2,4-1,,,
110.35562999999999,1,4-1,,,
110.45562,3,2-3,,,
110.55561,1,,,,L0
110.55561,2,,,,L0
110.55561,3,,,,L0
110.55561,5,2-3,,,
110.55561,1,,,f2,
110.55561,2,,,f2,
110.55561,3,,,f2,
111.02223,1,1-2,,,
111.02223,2,1-2,,,
111.02223,3,3-4,,,
111.02223,4,1-2,,,
111.02223,5,3-4,,,
111.22220999999999,MOT_control_all,cut12,,
111.25554,1,lp2,,,
111.25554,2,lp2,,,
111.25554,3,lp4,,,
111.25554,4,lp2,,,
111.25554,5,lp4,,,
111.28886999999999,MOT_mc_special_01,cut2_03,,
111.28886999999999,MOT_mc_speaker_00,temp2,,
112.02212999999999,2,2-3,,,
112.02212999999999,3,4-1,,,
112.25544,4,2-3,,,
112.25544,5,4-1,,,
112.25544,2,lp3,,,
112.25544,3,lp1,,,
112.48875,2,lp3,,,
112.48875,3,lp1,,,
112.75538999999999,1,2-3,,,
112.75538999999999,2,3-4,,,
112.75538999999999,3,1-2,,,
112.75538999999999,4,3-4,,,
112.75538999999999,5,1-2,,,
112.9887,1,lp3,,,
112.9887,2,lp4,,,
112.9887,3,lp2,,,
112.9887,4,lp4,,,
112.9887,5,lp2,,,
113.58864,4,4-1,,,
113.68862999999999,2,4-1,,,
113.78862,1,3-4,,,
113.88861,3,2-3,,,
113.98859999999999,5,2-3,,,
114.52188,4,w1,,,
114.62187,2,w1,,,
114.72185999999999,1,w4,,,
114.75519,1,sj4,,,
114.75519,2,sj1,,,
114.75519,3,sj3,,,
114.75519,4,sj1,,,
114.75519,5,sj3,,,
115.02183,1,4-1,,,
115.02183,2,1-2,,,
115.02183,3,3-4,,,
115.02183,4,1-2,,,
115.02183,5,3-4,,,
115.3218,1,lp1,,,
115.3218,2,lp2,,,
115.3218,3,lp4,,,
115.3218,4,lp2,,,
115.3218,5,lp4,,,
115.68843,4,2-3,rw2,,
115.68843,2,2-3,rw2,,
115.68843,5,4-1,lw2,,
115.68843,3,4-1,lw2,,
115.68843,1,1-2,,,
116.42169,1,sp2-3,,,
116.42169,2,sp3-4,,,
116.42169,3,sp1-2,,,
116.42169,4,sp3-4,,,
116.42169,5,sp1-2,,,
117.18827999999999,1,3-4,,,
117.18827999999999,2,4-1,,,
117.18827999999999,3,2-3,,,
117.18827999999999,4,4-1,,,
117.18827999999999,5,2-3,,,
117.45492,1,4-1,,,
117.45492,2,1-2,,,
117.45492,3,3-4,,,
117.45492,4,1-2,,,
117.45492,5,3-4,,,
117.98819999999999,4,2-3,rwb0,,
117.98819999999999,2,2-3,rwb0,,
117.98819999999999,5,4-1,lwb0,,
117.98819999999999,3,4-1,lwb0,,
117.98819999999999,1,1-2,,,
118.92143999999999,5,w1,,,
118.92143999999999,4,w3,,,
118.92143999999999,3,w1,,,
118.92143999999999,2,w3,,,
118.92143999999999,1,w2,,,
119.05476,1,2-3,,,
119.05476,2,3-4,,,
119.05476,3,1-2,,,
119.05476,4,3-4,,,
119.05476,5,1-2,,,
119.3214,1,lp3,,,
119.3214,2,lp4,,,
119.3214,3,lp2,,,
119.3214,4,lp4,,,
119.3214,5,lp2,,,
120.25464,1,,l1,,
120.25464,2,,l1,,
120.25464,3,,l1,,
120.25464,4,,l1,,
120.25464,5,,l1,,
120.68793,1,3-4,,,
120.68793,2,4-1,,,
120.68793,3,2-3,,,
120.68793,4,4-1,,,
120.68793,5,2-3,,,
120.95456999999999,1,,lb0,,
120.95456999999999,2,,lb0,,
120.95456999999999,3,,lb0,,
120.95456999999999,4,,lb0,,
120.95456999999999,5,,lb0,,
121.18787999999999,1,4-1,,,
121.18787999999999,2,1-2,,,
121.18787999999999,3,3-4,,,
121.18787999999999,4,1-2,,,
121.18787999999999,5,3-4,,,
121.9878,1,1-2,,,
121.9878,2,2-3,,,
121.9878,3,4-1,,,
121.9878,4,2-3,,,
121.9878,5,4-1,,,
122.35443,1,lp2,,,
122.35443,2,lp3,,,
122.35443,3,lp1,,,
122.35443,4,lp3,,,
122.35443,5,lp1,,,
123.15435,1,j2-3,,,
123.15435,2,j3-4,,,
123.15435,3,j1-2,,,
123.15435,4,j3-4,,,
123.15435,5,j1-2,,,
123.65429999999999,1,3-4,,,
123.65429999999999,2,4-1,,,
123.65429999999999,3,2-3,,,
123.65429999999999,4,4-1,,,
123.65429999999999,5,2-3,,,
124.05426,1,4-1,,,
124.05426,2,1-2,,,
124.05426,3,3-4,,,
124.05426,4,1-2,,,
124.05426,5,3-4,,,
124.42089,1,lp1,,,
124.42089,2,lp2,,,
124.42089,3,lp4,,,
124.42089,4,lp2,,,
124.42089,5,lp4,,,
