0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_all,cut1,,
0.03333,MOT_control_all,zoom1,,
22.597739999999998,2,j1-2,,,
22.597739999999998,3,j1-2,,,
22.597739999999998,4,j3-4,,,
22.597739999999998,5,j3-4,,,
23.331,1,2-3,,,
23.331,2,2-3,,,
23.331,3,2-3,,,
23.331,4,4-1,,,
23.331,5,4-1,,,
23.56431,1,,,,L0
23.56431,2,,,,L0
23.56431,3,,,,L0
23.56431,4,,,,L0
23.56431,5,,,,L0
23.664299999999997,MOT_mc_stage_color_00,r-flash,,
23.69763,1,lp3,,,
23.69763,2,lp3,,,
23.69763,3,lp3,,,
23.69763,4,lp1,,,
23.69763,5,lp1,,,
24.430889999999998,1,j3-4,,,
24.430889999999998,2,j3-4,,,
24.430889999999998,3,j3-4,,,
24.430889999999998,4,j1-2,,,
24.430889999999998,5,j1-2,,,
25.09749,4,j2-3,,,
25.09749,5,j2-3,,,
25.49745,3,w4,,,
25.49745,1,w4,,,
25.49745,2,j4-1,,,
25.49745,3,j4-1,,,
25.897409999999997,1,j4-1,,,
26.16405,5,w3,,,
26.16405,4,w3,,,
26.56401,3,w1,,,
26.56401,2,w1,,,
26.59734,1,1-2,,,
26.59734,2,1-2,,,
26.59734,3,1-2,,,
26.59734,4,3-4,,,
26.59734,5,3-4,,,
26.93064,1,lp2,,,
26.93064,2,lp2,,,
26.93064,3,lp2,,,
26.93064,4,lp4,,,
26.93064,5,lp4,,,
27.53058,1,,l1,,
27.53058,2,,l1,,
27.53058,3,,l1,,
27.53058,4,,l1,,
27.53058,5,,l1,,
27.79722,1,2-3,,,
27.79722,2,2-3,,,
27.79722,3,2-3,,,
27.79722,4,4-1,,,
27.79722,5,4-1,,,
28.26384,1,,lb0,,
28.26384,2,,lb0,,
28.26384,3,,lb0,,
28.26384,4,,lb0,,
28.26384,5,,lb0,,
28.530479999999997,1,3-4,,,
28.530479999999997,2,3-4,,,
28.530479999999997,3,3-4,,,
28.530479999999997,4,1-2,,,
28.530479999999997,5,1-2,,,
28.930439999999997,1,4-1,,,
28.930439999999997,2,4-1,,,
28.930439999999997,3,4-1,,,
28.930439999999997,4,2-3,,,
28.930439999999997,5,2-3,,,
29.26374,1,lp1,,,
29.26374,2,lp1,,,
29.26374,3,lp1,,,
29.26374,4,lp3,,,
29.26374,5,lp3,,,
29.330399999999997,4,3-4,,,
29.6637,2,1-2,,,
30.06366,1,1-2,,,
30.26364,4,w4,,,
30.39696,3,1-2,,,
30.59694,2,w2,,,
30.79692,5,3-4,,,
30.9969,1,w2,,,
31.130219999999998,1,2-3,,,
31.130219999999998,2,2-3,,,
31.130219999999998,3,2-3,,,
31.130219999999998,4,4-1,,,
31.130219999999998,5,4-1,,,
31.46352,1,lp3,,,
31.46352,2,lp3,,,
31.46352,3,lp3,,,
31.46352,4,lp1,,,
31.46352,5,lp1,,,
31.89681,5,1-2,,,
31.930139999999998,3,3-4,,,
31.963469999999997,1,3-4,,,
31.9968,2,3-4,,,
32.03013,4,1-2,,,
32.296769999999995,1,lp4,,,
32.296769999999995,2,lp4,,,
32.296769999999995,3,lp4,,,
32.296769999999995,4,lp2,,,
32.296769999999995,5,lp2,,,
33.496649999999995,1,sp4-1,,,
33.496649999999995,2,sp4-1,,,
33.496649999999995,3,sp4-1,,,
33.496649999999995,4,sp2-3,,,
33.496649999999995,5,sp2-3,,,
34.86318,1,1-2,,,
34.86318,2,1-2,,,
34.86318,3,1-2,,,
34.86318,4,3-4,,,
34.86318,5,3-4,,,
34.86318,3,j2-3,,,
35.129819999999995,1,,,,D60
35.129819999999995,2,,,,D60
35.129819999999995,3,,,,L0
35.129819999999995,4,,,,D60
35.129819999999995,5,,,,D60
35.16315,MOT_mc_stage_color_00,b-flash,,
35.19648,MOT_mc_bg_black_00,b40-60,,
35.19648,MOT_mc_light_center_00,stay_l,,
35.22981,MOT_mc_light_up_00,l2,,
35.529779999999995,3,j3-4,,,
35.79642,5,w4,,,
35.79642,4,w4,,,
35.79642,2,w2,,,
35.79642,1,w2,,,
35.86308,3,lp4,,,
36.329699999999995,3,4-1,,,
37.02963,3,1-2,,,
37.39626,3,2-3,,,
37.76289,3,sj3,,,
38.12952,3,lp3,,,
39.26274,3,3-4,,,
40.09599,3,,r1,,
40.19598,3,w4,,,
40.46262,3,,rb0,,
40.762589999999996,3,j4-1,,,
41.09589,3,lp1,,,
42.22911,3,1-2,,,
42.52908,3,lp2,,,
43.69563,3,j2-3,,,
44.062259999999995,3,lp3,,,
44.92884,1,2-3,,,
44.92884,2,2-3,,,
44.92884,4,4-1,,,
44.92884,5,4-1,,,
45.52878,1,3-4,,,
45.52878,2,3-4,,,
45.52878,4,1-2,,,
45.52878,5,1-2,,,
46.3287,2,j4-1,,,
46.3287,3,3-4,,,
46.3287,1,4-1,,,
46.3287,4,2-3,,,
46.3287,5,2-3,,,
46.462019999999995,2,,,,L0
46.462019999999995,3,,,,D60
46.662,2,lp1,,,
46.79532,MOT_mc_stage_color_00,b-flash,,
47.261939999999996,5,w3,,,
47.261939999999996,4,w3,,,
47.261939999999996,3,w4,,,
47.261939999999996,1,w1,,,
47.295269999999995,2,j1-2,,,
47.628569999999996,2,lp2,,,
48.095189999999995,2,2-3,,,
48.79512,2,3-4,,,
49.16175,2,4-1,,,
49.52838,2,sj1,,,
49.89501,2,lp1,,,
51.02823,2,1-2,,,
51.794819999999994,2,sj2,,,
52.161449999999995,2,sj2,,,
52.528079999999996,2,j2-3,,,
52.894709999999996,2,lp3,,,
53.9946,2,3-4,,,
54.29457,2,lp4,,,
55.461119999999994,2,j4-1,,,
55.827749999999995,2,1-2,,,
56.161049999999996,2,2-3,,,
56.52768,2,lp3,,,
57.26094,2,j3-4,,,
57.62757,2,lp4,,,
58.49415,1,j1-2,,,
58.49415,2,j4-1,,,
58.49415,3,j4-1,,,
58.49415,4,j3-4,,,
58.49415,5,j3-4,,,
58.694129999999994,2,,,,D60
58.694129999999994,5,,,,L0
58.82745,5,j4-1,,,
59.12742,MOT_mc_stage_color_00,y-flash,,
59.19408,5,sp1-2,,,
59.56071,4,w4,,,
59.56071,3,w1,,,
59.56071,2,w1,,,
59.56071,1,w2,,,
59.927339999999994,5,j2-3,,,
60.260639999999995,5,lp3,,,
61.39386,5,j3-4,,,
61.76049,5,j4-1,,,
62.12712,5,j1-2,,,
62.49375,5,2-3,,,
62.82705,5,lp3,,,
63.62697,4,j4-1,,,
63.62697,5,3-4,,,
63.62697,1,2-3,,,
63.62697,2,1-2,,,
63.62697,3,1-2,,,
63.926939999999995,MOT_mc_stage_color_00,r-flash,,
63.960269999999994,4,,,,L0
63.960269999999994,5,,,,D60
63.960269999999994,4,lp1,,,
64.46021999999999,4,j1-2,,,
64.56021,5,w4,,,
64.56021,3,w2,,,
64.56021,2,w2,,,
64.56021,1,w3,,,
64.76019,5,4-1,,,
64.76019,1,3-4,,,
64.76019,2,2-3,,,
64.76019,3,2-3,,,
65.16015,4,j2-3,,,
65.46012,5,1-2,,,
65.46012,1,4-1,,,
65.46012,2,3-4,,,
65.46012,3,3-4,,,
65.92674,4,j3-4,,,
66.22671,5,2-3,,,
66.22671,1,1-2,,,
66.22671,2,4-1,,,
66.22671,3,4-1,,,
66.69333,4,4-1,,,
66.99329999999999,5,3-4,,,
66.99329999999999,1,2-3,,,
66.99329999999999,2,1-2,,,
66.99329999999999,3,1-2,,,
67.35992999999999,4,j1-2,,,
67.35992999999999,5,j4-1,,,
67.35992999999999,1,j3-4,,,
67.35992999999999,2,j2-3,,,
67.35992999999999,3,j2-3,,,
67.69323,4,lp2,,,
68.42649,5,w1,,,
68.42649,3,w3,,,
68.42649,2,w3,,,
68.42649,1,w4,,,
69.45971999999999,4,2-3,,,
69.45971999999999,1,j4-1,,,
69.69303,4,,,,D60
69.69303,1,,,,L0
69.72636,MOT_mc_stage_color_00,b-flash,,
69.82634999999999,1,lp1,,,
70.22631,1,j1-2,,,
70.39296,4,w3,,,
70.59294,1,sp2-3,,,
71.49284999999999,1,hj3,,,
71.59284,2,j3-4,,,
71.59284,3,j3-4,,,
71.59284,4,j3-4,,,
71.59284,5,j1-2,,,
72.09279,1,3-4,,,
72.09279,2,4-1,,,
72.09279,3,4-1,,,
72.09279,4,4-1,,,
72.09279,5,2-3,,,
72.35943,MOT_mc_stage_color_00,b-flash,,
72.35943,MOT_mc_bg_black_00,b60-20,,
72.35943,2,,,,L0
72.35943,3,,,,L0
72.35943,4,,,,L0
72.35943,5,,,,L0
72.39276,MOT_mc_light_center_00,loop,,
72.42609,MOT_mc_light_up_00,l3,,
72.45942,1,4-1,,,
72.45942,2,1-2,,,
72.45942,3,1-2,,,
72.45942,4,1-2,,,
72.45942,5,3-4,,,
72.82605,1,sj1,,,
72.82605,2,sj2,,,
72.82605,3,sj2,,,
72.82605,4,sj2,,,
72.82605,5,sj4,,,
73.22601,1,j1-2,,,
73.22601,2,j2-3,,,
73.22601,3,j2-3,,,
73.22601,4,j2-3,,,
73.22601,5,j4-1,,,
73.59264,1,lp2,,,
73.59264,2,lp3,,,
73.59264,3,lp3,,,
73.59264,4,lp3,,,
73.59264,5,lp1,,,
73.9926,1,2-3,,,
73.9926,2,3-4,,,
73.9926,3,3-4,,,
73.9926,4,3-4,,,
73.9926,5,1-2,,,
74.32589999999999,1,3-4,,,
74.32589999999999,2,4-1,,,
74.32589999999999,3,4-1,,,
74.32589999999999,4,4-1,,,
74.32589999999999,5,2-3,,,
74.69252999999999,1,,r1,,
74.69252999999999,2,,r1,,
74.69252999999999,3,,r1,,
74.69252999999999,4,,r1,,
74.69252999999999,5,,r1,,
74.69252999999999,1,4-1,,,
74.69252999999999,2,1-2,,,
74.69252999999999,3,1-2,,,
74.69252999999999,4,1-2,,,
74.69252999999999,5,3-4,,,
75.05915999999999,1,,r2,,
75.05915999999999,2,,r2,,
75.05915999999999,3,,r2,,
75.05915999999999,4,,r2,,
75.05915999999999,5,,r2,,
75.25914,1,lp1,,,
75.25914,2,lp2,,,
75.25914,3,lp2,,,
75.25914,4,lp2,,,
75.25914,5,lp4,,,
75.82575,1,1-2,,,
75.82575,2,2-3,,,
75.82575,3,2-3,,,
75.82575,4,2-3,,,
75.82575,5,4-1,,,
76.15905,1,2-3,,,
76.15905,2,3-4,,,
76.15905,3,3-4,,,
76.15905,4,3-4,,,
76.15905,5,1-2,,,
76.52568,1,lp3,,,
76.52568,2,lp4,,,
76.52568,3,lp4,,,
76.52568,4,lp4,,,
76.52568,5,lp2,,,
76.92564,1,j3-4,,,
76.92564,2,j4-1,,,
76.92564,3,j4-1,,,
76.92564,4,j4-1,,,
76.92564,5,j2-3,,,
77.25894,1,lp4,,,
77.25894,2,lp1,,,
77.25894,3,lp1,,,
77.25894,4,lp1,,,
77.25894,5,lp3,,,
77.6589,1,j4-1,,,
77.6589,2,j1-2,,,
77.6589,3,j1-2,,,
77.6589,4,j1-2,,,
77.6589,5,j3-4,,,
77.9922,1,1-2,,,
77.9922,2,2-3,,,
77.9922,3,2-3,,,
77.9922,4,2-3,,,
77.9922,5,4-1,,,
78.32549999999999,1,lp2,,,
78.32549999999999,2,lp3,,,
78.32549999999999,3,lp3,,,
78.32549999999999,4,lp3,,,
78.32549999999999,5,lp1,,,
78.72546,1,,rb1,,
78.72546,2,,rb1,,
78.72546,3,,rb1,,
78.72546,4,,rb1,,
78.72546,5,,rb1,,
78.72546,1,2-3,,,
78.72546,2,3-4,,,
78.72546,3,3-4,,,
78.72546,4,3-4,,,
78.72546,5,1-2,,,
79.09209,1,,rb0,,
79.09209,2,,rb0,,
79.09209,3,,rb0,,
79.09209,4,,rb0,,
79.09209,5,,rb0,,
79.09209,1,3-4,,,
79.09209,2,4-1,,,
79.09209,3,4-1,,,
79.09209,4,4-1,,,
79.09209,5,2-3,,,
79.45872,5,3-4,,,
79.79202,5,lp4,,,
80.02533,4,w1,,,
80.02533,3,w1,,,
80.02533,2,w1,,,
80.02533,1,w4,,,
80.49195,5,4-1,,,
80.85858,4,1-2,,,
81.19188,4,lp2,,,
81.42519,5,w1,,,
81.9918,4,2-3,,,
82.45841999999999,1,4-1,,,
82.75838999999999,1,lp1,,,
82.92504,4,w3,,,
83.39166,1,j1-2,,,
83.89161,1,2-3,,,
83.89161,2,1-2,,,
83.89161,3,1-2,,,
83.89161,4,3-4,,,
83.89161,5,1-2,,,
84.25824,MOT_mc_stage_color_00,b-flash,,
84.25824,1,3-4,,,
84.25824,2,2-3,,,
84.25824,3,2-3,,,
84.25824,4,4-1,,,
84.25824,5,2-3,,,
84.62487,1,sj4,,,
84.62487,2,sj3,,,
84.62487,3,sj3,,,
84.62487,4,sj1,,,
84.62487,5,sj3,,,
85.02483,1,j4-1,,,
85.02483,2,j3-4,,,
85.02483,3,j3-4,,,
85.02483,4,j1-2,,,
85.02483,5,j3-4,,,
85.39146,1,lp1,,,
85.39146,2,lp4,,,
85.39146,3,lp4,,,
85.39146,4,lp2,,,
85.39146,5,lp4,,,
85.79142,1,1-2,,,
85.79142,2,4-1,,,
85.79142,3,4-1,,,
85.79142,4,2-3,,,
85.79142,5,4-1,,,
86.12472,1,2-3,,,
86.12472,2,1-2,,,
86.12472,3,1-2,,,
86.12472,4,3-4,,,
86.12472,5,1-2,,,
86.49135,1,,l1,,
86.49135,2,,l1,,
86.49135,3,,l1,,
86.49135,4,,l1,,
86.49135,5,,l1,,
86.49135,1,3-4,,,
86.49135,2,2-3,,,
86.49135,3,2-3,,,
86.49135,4,4-1,,,
86.49135,5,2-3,,,
86.85798,1,,l2,,
86.85798,2,,l2,,
86.85798,3,,l2,,
86.85798,4,,l2,,
86.85798,5,,l2,,
87.05796,1,lp4,,,
87.05796,2,lp3,,,
87.05796,3,lp3,,,
87.05796,4,lp1,,,
87.05796,5,lp3,,,
87.62456999999999,1,4-1,,,
87.62456999999999,2,3-4,,,
87.62456999999999,3,3-4,,,
87.62456999999999,4,1-2,,,
87.62456999999999,5,3-4,,,
87.95787,1,1-2,,,
87.95787,2,4-1,,,
87.95787,3,4-1,,,
87.95787,4,2-3,,,
87.95787,5,4-1,,,
88.3245,1,lp2,,,
88.3245,2,lp1,,,
88.3245,3,lp1,,,
88.3245,4,lp3,,,
88.3245,5,lp1,,,
88.72446,1,j2-3,,,
88.72446,2,j1-2,,,
88.72446,3,j1-2,,,
88.72446,4,j3-4,,,
88.72446,5,j1-2,,,
89.05776,1,lp3,,,
89.05776,2,lp2,,,
89.05776,3,lp2,,,
89.05776,4,lp4,,,
89.05776,5,lp2,,,
89.45772,1,j3-4,,,
89.45772,2,j2-3,,,
89.45772,3,j2-3,,,
89.45772,4,j4-1,,,
89.45772,5,j2-3,,,
89.79101999999999,1,4-1,,,
89.79101999999999,2,3-4,,,
89.79101999999999,3,3-4,,,
89.79101999999999,4,1-2,,,
89.79101999999999,5,3-4,,,
90.12432,1,lp1,,,
90.12432,2,lp4,,,
90.12432,3,lp4,,,
90.12432,4,lp2,,,
90.12432,5,lp4,,,
90.52427999999999,1,,lb1,,
90.52427999999999,2,,lb1,,
90.52427999999999,3,,lb1,,
90.52427999999999,4,,lb1,,
90.52427999999999,5,,lb1,,
90.52427999999999,1,1-2,,,
90.52427999999999,2,4-1,,,
90.52427999999999,3,4-1,,,
90.52427999999999,4,2-3,,,
90.52427999999999,5,4-1,,,
90.89090999999999,1,,lb0,,
90.89090999999999,2,,lb0,,
90.89090999999999,3,,lb0,,
90.89090999999999,4,,lb0,,
90.89090999999999,5,,lb0,,
90.89090999999999,1,2-3,,,
90.89090999999999,2,1-2,,,
90.89090999999999,3,1-2,,,
90.89090999999999,4,3-4,,,
90.89090999999999,5,1-2,,,
91.25753999999999,2,2-3,,,
91.59084,2,lp3,,,
91.82414999999999,5,w2,,,
91.82414999999999,4,w4,,,
91.82414999999999,3,w2,,,
91.82414999999999,1,w3,,,
92.29077,2,3-4,,,
92.6574,3,2-3,,,
92.99069999999999,3,lp3,,,
93.22400999999999,2,w4,,,
93.79061999999999,3,3-4,,,
94.12392,3,lp4,,,
94.52387999999999,1,3-4,,,
94.52387999999999,2,4-1,,,
94.52387999999999,3,4-1,,,
94.52387999999999,4,4-1,,,
94.52387999999999,5,2-3,,,
94.89050999999999,1,4-1,,,
94.89050999999999,2,1-2,,,
94.89050999999999,3,1-2,,,
94.89050999999999,4,1-2,,,
94.89050999999999,5,3-4,,,
95.39045999999999,1,j1-2,,,
95.39045999999999,2,j2-3,,,
95.39045999999999,3,j2-3,,,
95.39045999999999,4,j2-3,,,
95.39045999999999,5,j4-1,,,
95.75708999999999,1,lp2,,,
95.75708999999999,2,lp3,,,
95.75708999999999,3,lp3,,,
95.75708999999999,4,lp3,,,
95.75708999999999,5,lp1,,,
96.12371999999999,1,j2-3,,,
96.19037999999999,2,j3-4,,,
96.25703999999999,3,j3-4,,,
96.3237,4,j3-4,,,
96.39036,5,j1-2,,,
96.69032999999999,1,hj3,,,
96.69032999999999,2,hj4,,,
96.69032999999999,3,hj4,,,
96.69032999999999,4,hj4,,,
96.69032999999999,5,hj2,,,
97.22361,1,sp3-4,,,
97.22361,2,sp4-1,,,
97.22361,3,sp4-1,,,
97.22361,4,sp4-1,,,
97.22361,5,sp2-3,,,
98.49015,1,j4-1,,,
98.49015,2,j1-2,,,
98.49015,3,j1-2,,,
98.49015,4,j1-2,,,
98.49015,5,j3-4,,,
98.82345,1,1-2,,,
98.82345,2,2-3,,,
98.82345,3,2-3,,,
98.82345,4,2-3,,,
98.82345,5,4-1,,,
99.15675,1,lp2,,,
99.15675,2,lp3,,,
99.15675,3,lp3,,,
99.15675,4,lp3,,,
99.15675,5,lp1,,,
99.72336,1,2-3,,,
99.72336,2,3-4,,,
99.72336,3,3-4,,,
99.72336,4,3-4,,,
99.72336,5,1-2,,,
100.02333,1,j3-4,,,
100.02333,2,j4-1,,,
100.02333,3,j4-1,,,
100.02333,4,j4-1,,,
100.02333,5,j2-3,,,
100.12331999999999,MOT_mc_stage_color_00,b-flash,,
100.35663,1,lp4,,,
100.35663,2,lp1,,,
100.35663,3,lp1,,,
100.35663,4,lp1,,,
100.35663,5,lp3,,,
101.42318999999999,2,j1-2,,,
101.42318999999999,3,j1-2,,,
101.48984999999999,4,j1-2,,,
101.48984999999999,5,j3-4,,,
101.55650999999999,1,j4-1,,,
101.92313999999999,2,j2-3,,,
101.92313999999999,3,j2-3,,,
102.25644,2,lp3,,,
102.25644,3,lp3,,,
102.45642,1,j1-2,,,
102.45642,4,j2-3,,,
102.45642,5,j4-1,,,
102.82305,1,lp2,,,
102.82305,4,lp3,,,
102.82305,5,lp1,,,
103.08968999999999,1,j2-3,,,
103.08968999999999,2,j3-4,,,
103.08968999999999,3,j3-4,,,
103.08968999999999,4,j3-4,,,
103.08968999999999,5,j1-2,,,
103.45631999999999,1,lp3,,,
103.45631999999999,2,lp4,,,
103.45631999999999,3,lp4,,,
103.45631999999999,4,lp4,,,
103.45631999999999,5,lp2,,,
103.82294999999999,5,2-3,,,
103.85628,3,4-1,,,
103.92294,1,3-4,,,
103.9896,2,4-1,,,
104.05626,4,4-1,,,
104.32289999999999,1,4-1,,,
104.32289999999999,2,1-2,,,
104.32289999999999,3,1-2,,,
104.32289999999999,4,1-2,,,
104.32289999999999,5,3-4,,,
104.58954,1,lp1,,,
104.58954,2,lp2,,,
104.58954,3,lp2,,,
104.58954,4,lp2,,,
104.58954,5,lp4,,,
105.85607999999999,1,j1-2,,,
106.22270999999999,2,j2-3,,,
106.22270999999999,3,j2-3,,,
106.55601,4,j2-3,,,
106.55601,5,j4-1,,,
106.92264,1,j2-3,,,
106.92264,2,j3-4,,,
106.92264,3,j3-4,,,
106.92264,4,j3-4,,,
106.92264,5,j1-2,,,
107.65589999999999,1,3-4,,,
107.65589999999999,2,4-1,,,
107.65589999999999,3,4-1,,,
107.65589999999999,4,4-1,,,
107.65589999999999,5,2-3,,,
107.92254,MOT_mc_stage_color_00,r-flash,,
108.02252999999999,1,lp4,,,
108.02252999999999,2,lp1,,,
108.02252999999999,3,lp1,,,
108.02252999999999,4,lp1,,,
108.02252999999999,5,lp3,,,
108.75578999999999,1,j4-1,,,
108.75578999999999,2,j1-2,,,
108.75578999999999,3,j1-2,,,
108.75578999999999,4,j1-2,,,
108.75578999999999,5,j3-4,,,
109.42239,4,j2-3,,,
109.42239,5,j4-1,,,
109.82235,3,w2,,,
109.82235,1,w1,,,
109.82235,2,j2-3,,,
109.82235,3,j2-3,,,
110.22231,1,j1-2,,,
110.48894999999999,5,w1,,,
110.48894999999999,4,w3,,,
110.88891,3,w3,,,
110.88891,2,w3,,,
110.92223999999999,1,2-3,,,
110.92223999999999,2,3-4,,,
110.92223999999999,3,3-4,,,
110.92223999999999,4,3-4,,,
110.92223999999999,5,1-2,,,
111.25554,1,lp3,,,
111.25554,2,lp4,,,
111.25554,3,lp4,,,
111.25554,4,lp4,,,
111.25554,5,lp2,,,
111.85548,1,,l1,,
111.85548,2,,l1,,
111.85548,3,,l1,,
111.85548,4,,l1,,
111.85548,5,,l1,,
112.12212,1,3-4,,,
112.12212,2,4-1,,,
112.12212,3,4-1,,,
112.12212,4,4-1,,,
112.12212,5,2-3,,,
112.58874,1,,lb0,,
112.58874,2,,lb0,,
112.58874,3,,lb0,,
112.58874,4,,lb0,,
112.58874,5,,lb0,,
112.85538,1,4-1,,,
112.85538,2,1-2,,,
112.85538,3,1-2,,,
112.85538,4,1-2,,,
112.85538,5,3-4,,,
113.25533999999999,1,1-2,,,
113.25533999999999,2,2-3,,,
113.25533999999999,3,2-3,,,
113.25533999999999,4,2-3,,,
113.25533999999999,5,4-1,,,
113.58864,1,lp2,,,
113.58864,2,lp3,,,
113.58864,3,lp3,,,
113.58864,4,lp3,,,
113.58864,5,lp1,,,
113.6553,4,3-4,,,
113.98859999999999,2,3-4,,,
114.38856,1,2-3,,,
114.58854,4,w4,,,
114.72185999999999,3,3-4,,,
114.92183999999999,2,w4,,,
115.12182,5,1-2,,,
115.3218,1,w3,,,
115.45512,1,3-4,,,
115.45512,2,4-1,,,
115.45512,3,4-1,,,
115.45512,4,4-1,,,
115.45512,5,2-3,,,
115.78841999999999,1,lp4,,,
115.78841999999999,2,lp1,,,
115.78841999999999,3,lp1,,,
115.78841999999999,4,lp1,,,
115.78841999999999,5,lp3,,,
116.22171,5,3-4,,,
116.25504,3,1-2,,,
116.28837,1,4-1,,,
116.32169999999999,2,1-2,,,
116.35503,4,1-2,,,
116.62167,1,lp1,,,
116.62167,2,lp2,,,
116.62167,3,lp2,,,
116.62167,4,lp2,,,
116.62167,5,lp4,,,
117.82154999999999,1,sp1-2,,,
117.82154999999999,2,sp2-3,,,
117.82154999999999,3,sp2-3,,,
117.82154999999999,4,sp2-3,,,
117.82154999999999,5,sp4-1,,,
119.18808,1,j2-3,,,
119.18808,2,j3-4,,,
119.18808,3,j3-4,,,
119.18808,4,j3-4,,,
119.18808,5,j1-2,,,
119.72135999999999,1,j3-4,,,
119.72135999999999,2,j4-1,,,
119.72135999999999,3,j4-1,,,
119.72135999999999,4,j4-1,,,
119.72135999999999,5,j2-3,,,
120.25464,1,j4-1,,,
120.25464,2,j1-2,,,
120.25464,3,j1-2,,,
120.25464,4,j1-2,,,
120.25464,5,j3-4,,,
120.78792,1,j1-2,,,
120.78792,2,j2-3,,,
120.78792,3,j2-3,,,
120.78792,4,j2-3,,,
120.78792,5,j4-1,,,
121.38785999999999,1,j2-3,,,
121.38785999999999,2,j3-4,,,
121.38785999999999,3,j3-4,,,
121.38785999999999,4,j3-4,,,
121.38785999999999,5,j1-2,,,
121.72116,1,sp3-4,,,
121.72116,2,sp4-1,,,
121.72116,3,sp4-1,,,
121.72116,4,sp4-1,,,
121.72116,5,sp2-3,,,
122.3211,1,j4-1,,,
122.3211,2,j1-2,,,
122.3211,3,j1-2,,,
122.3211,4,j1-2,,,
122.3211,5,j3-4,,,
122.95437,1,1-2,,,
122.95437,2,2-3,,,
122.95437,3,2-3,,,
122.95437,4,2-3,,,
122.95437,5,4-1,,,
123.25434,MOT_mc_stage_color_00,b-flash,,
