0.03333,MOT_mc_bg_black_00,seat100-0,,
2.73306,MOT_mc_speaker_00,temp4,,
5.13282,MOT_mc_stage_color_00,r-flash,,
5.13282,MOT_mc_speaker_00,temp1,,
17.03163,4,w4,,,
17.164949999999997,MOT_mc_stage_color_00,r-flash,,
17.164949999999997,1,2-3,,,
17.164949999999997,2,1-2,,,
17.164949999999997,3,1-2,,,
17.164949999999997,4,4-1,,,
17.164949999999997,5,4-1,,,
17.331599999999998,MOT_mc_bg_black_00,b80-65,,
17.49825,1,hj3,,,
17.49825,2,hj2,,,
17.49825,3,hj2,,,
17.49825,4,hj1,,,
17.49825,5,hj1,,,
17.531579999999998,MOT_mc_light_up_00,l1,,
17.531579999999998,MOT_mc_stage_color_00,b-flash,,
17.531579999999998,MOT_mc_light_center_00,l1,,
17.531579999999998,MOT_mc_light_under_00,l3,,
18.73146,5,w1,,,
18.73146,4,w1,,,
18.73146,3,w2,,,
18.73146,2,w2,,,
18.73146,1,w3,,,
19.6647,1,3-4,,,
19.6647,2,2-3,,,
19.6647,3,2-3,,,
19.6647,4,1-2,,,
19.6647,5,1-2,,,
19.997999999999998,1,4-1,,,
20.3313,2,3-4,,,
20.3313,3,3-4,,,
20.597939999999998,5,w2,,,
20.597939999999998,4,w2,,,
20.6646,4,2-3,,,
20.6646,5,2-3,,,
20.93124,1,w1,,,
20.997899999999998,1,1-2,,,
20.997899999999998,2,4-1,,,
20.997899999999998,3,4-1,,,
20.997899999999998,4,3-4,,,
20.997899999999998,5,3-4,,,
21.597839999999998,1,hj2,,,
21.597839999999998,2,hj1,,,
21.597839999999998,3,hj1,,,
21.597839999999998,4,hj4,,,
21.597839999999998,5,hj4,,,
21.6645,MOT_mc_stage_color_00,b-flash,,
22.3311,1,sp2-3,,f1,
22.3311,1,,,,L0
22.831049999999998,5,w4,,,
22.831049999999998,4,w4,,,
22.831049999999998,3,w1,,,
22.831049999999998,2,w1,,,
22.93104,1,j3-4,,,
22.9977,MOT_mc_stage_color_00,b-flash,,
23.39766,1,4-1,,,
23.46432,MOT_mc_stage_color_00,b-flash,,
23.864279999999997,1,1-2,,,
24.230909999999998,1,2-3,,,
24.230909999999998,2,1-2,,,
24.230909999999998,3,1-2,,,
24.230909999999998,4,4-1,,,
24.230909999999998,5,4-1,,,
24.73086,1,3-4,,,
24.73086,2,2-3,,,
24.73086,3,2-3,,,
24.73086,4,1-2,,,
24.73086,5,1-2,,,
25.464119999999998,1,4-1,r1,,
25.464119999999998,2,3-4,r1,,
25.464119999999998,3,3-4,r1,,
25.464119999999998,4,2-3,r1,,
25.464119999999998,5,2-3,r1,,
25.83075,1,1-2,rb0,,
25.83075,2,4-1,rb0,,
25.83075,3,4-1,rb0,,
25.83075,4,3-4,rb0,,
25.83075,5,3-4,rb0,,
26.36403,1,2-3,,,
26.76399,5,w4,,,
26.76399,4,w4,,,
26.76399,3,w1,,,
26.76399,2,w1,,,
26.863979999999998,1,3-4,,,
26.863979999999998,2,,l1,,
26.863979999999998,3,,r1,,
26.863979999999998,4,,l1,,
26.863979999999998,5,,r1,,
27.463919999999998,1,j4-1,,,
27.463919999999998,2,1-2,,,
27.463919999999998,3,1-2,,,
27.463919999999998,4,4-1,,,
27.463919999999998,5,4-1,,,
27.9972,1,1-2,,,
28.16385,MOT_mc_stage_color_00,r-flash,,
28.39716,5,w1,,,
28.39716,4,w1,,,
28.39716,3,w2,,,
28.39716,2,w2,,,
28.39716,1,2-3,,,
28.39716,2,2-3,,,
28.39716,3,2-3,,,
28.79712,1,3-4,,,
28.79712,2,3-4,,,
28.79712,3,3-4,,,
28.79712,4,1-2,,,
28.79712,5,1-2,,,
28.86378,MOT_mc_stage_color_00,b-flash,,
29.16375,1,4-1,,,
29.530379999999997,1,1-2,,,
29.530379999999997,2,,lb0,,
29.530379999999997,3,,rb0,,
29.530379999999997,4,,lb0,,
29.530379999999997,5,,rb0,,
29.730359999999997,5,w2,,,
29.730359999999997,4,w2,,,
29.730359999999997,3,w4,,,
29.730359999999997,2,w4,,,
30.096989999999998,1,hj2,,,
30.59694,1,2-3,,,
30.9969,1,3-4,,,
30.9969,2,4-1,,,
30.9969,3,4-1,,,
30.9969,4,2-3,,,
30.9969,5,2-3,,,
31.130219999999998,MOT_mc_stage_color_00,r-flash,,
31.930139999999998,5,w3,,,
31.930139999999998,4,w3,,,
31.930139999999998,3,w1,,,
31.930139999999998,2,w1,,,
31.930139999999998,1,w4,,,
32.263439999999996,1,hj4,,,
32.263439999999996,2,1-2,,,
32.263439999999996,3,1-2,,,
32.263439999999996,4,3-4,,,
32.263439999999996,5,3-4,,,
32.93004,1,4-1,,,
33.19668,5,w4,,,
33.19668,4,w4,,,
33.19668,3,w2,,,
33.19668,2,w2,,,
33.26334,1,1-2,,,
33.26334,2,2-3,,,
33.26334,3,2-3,,,
33.26334,4,4-1,,,
33.26334,5,4-1,,,
33.59664,1,2-3,,,
33.59664,2,3-4,,,
33.59664,3,3-4,,,
33.59664,4,1-2,,,
33.59664,5,1-2,,,
33.69663,MOT_mc_stage_color_00,r-flash,,
33.9966,1,3-4,r1,,
34.329899999999995,1,sj4,,,
34.329899999999995,2,4-1,,,
34.329899999999995,3,4-1,,,
34.329899999999995,4,2-3,,,
34.329899999999995,5,2-3,,,
34.82985,1,4-1,,,
35.22981,1,1-2,rb0,,
35.22981,2,1-2,,,
35.22981,3,1-2,,,
35.22981,4,3-4,,,
35.22981,5,3-4,,,
35.6631,1,j2-3,,,
35.6631,2,lp2,,,
35.6631,3,lp2,,,
35.6631,4,lp4,,,
35.6631,5,lp4,,,
35.929739999999995,MOT_mc_stage_color_00,b-flash,,
36.19638,1,3-4,,,
36.19638,2,2-3,,,
36.19638,3,2-3,,,
36.52968,4,4-1,,,
36.52968,5,4-1,,,
36.92964,1,4-1,,,
36.92964,2,,l1,,
36.92964,3,,r1,,
36.92964,4,,l1,,
36.92964,5,,r1,,
37.129619999999996,3,w3,,,
37.129619999999996,2,w3,,,
37.3296,1,1-2,,,
37.3296,2,3-4,,,
37.3296,3,3-4,,,
37.3296,4,1-2,,,
37.3296,5,1-2,,,
37.72956,1,2-3,,,
38.06286,1,3-4,,,
38.06286,2,,lb0,,
38.06286,3,,rb0,,
38.06286,4,,lb0,,
38.06286,5,,rb0,,
38.26284,5,w2,,,
38.26284,4,w2,,,
38.26284,3,w4,,,
38.26284,2,w4,,,
38.42949,1,j4-1,,,
38.42949,2,j4-1,,,
38.42949,3,j4-1,,,
38.42949,4,j2-3,,,
38.42949,5,j2-3,,,
38.6628,MOT_mc_stage_color_00,r-flash,,
39.06276,1,1-2,l1,,
39.06276,2,lp1,,,
39.06276,3,lp1,,,
39.06276,4,lp3,,,
39.06276,5,lp3,,,
39.76269,1,2-3,,,
40.16265,1,3-4,,,
40.56261,1,,lb0,,
40.9959,1,hj4,,,
40.9959,2,1-2,,,
40.9959,3,1-2,,,
40.9959,4,3-4,,,
40.9959,5,3-4,,,
41.69583,1,4-1,,,
41.69583,2,2-3,,,
41.69583,3,2-3,,,
41.69583,4,4-1,,,
41.69583,5,4-1,,,
41.72916,MOT_mc_stage_color_00,r-flash,,
42.12912,1,sj1,,,
42.12912,2,sj3,,,
42.12912,3,sj3,,,
42.46242,4,sj1,,,
42.46242,5,sj1,,,
42.62907,3,w3,,,
42.62907,2,w3,,,
42.62907,1,w1,,,
42.795719999999996,1,1-2,,,
42.96237,5,w1,,,
42.96237,4,w1,,,
43.162349999999996,1,sp2-3,,,
43.162349999999996,2,sp3-4,,,
43.162349999999996,3,sp3-4,,,
43.162349999999996,4,sp1-2,,,
43.162349999999996,5,sp1-2,,,
43.76229,1,hj3,,,
43.76229,2,hj4,,,
43.76229,3,hj4,,,
43.86228,MOT_mc_light_center_00,l2,,
43.86228,MOT_mc_stage_color_00,b-flash,,
44.028929999999995,4,hj2,,,
44.028929999999995,5,hj2,,,
44.19558,MOT_mc_light_center_00,l2,,
44.19558,MOT_mc_stage_color_00,b-flash,,
44.428889999999996,MOT_mc_bg_black_00,b65-80,,
44.49555,1,3-4,,,
44.49555,2,4-1,,,
44.49555,3,4-1,,,
44.49555,4,2-3,,,
44.49555,5,2-3,,,
44.828849999999996,1,4-1,,,
44.828849999999996,2,,l1,,
44.828849999999996,3,,r1,,
44.828849999999996,4,,l1,,
44.828849999999996,5,,r1,,
45.228809999999996,1,j1-2,,,
45.228809999999996,2,1-2,,,
45.228809999999996,3,1-2,,,
45.228809999999996,4,3-4,,,
45.228809999999996,5,3-4,,,
45.295469999999995,MOT_mc_stage_color_00,b-flash,,
45.76209,1,2-3,,,
46.12872,1,3-4,,,
46.12872,2,2-3,,,
46.12872,3,2-3,,,
46.16205,5,w4,,,
46.16205,4,w4,,,
46.462019999999995,4,4-1,,,
46.462019999999995,5,4-1,,,
47.06196,3,w3,,,
47.06196,2,w3,,,
47.06196,1,w4,,,
47.09529,1,j4-1,,,
47.09529,2,j3-4,,,
47.09529,3,j3-4,,,
47.09529,4,j1-2,,,
47.09529,5,j1-2,,,
47.12862,MOT_mc_stage_color_00,b-flash,,
47.76189,1,1-2,,,
47.76189,2,4-1,,,
47.76189,3,4-1,,,
48.095189999999995,4,2-3,,,
48.095189999999995,5,2-3,,,
48.461819999999996,1,2-3,,,
48.461819999999996,2,lp1,,,
48.461819999999996,3,lp1,,,
48.461819999999996,4,lp3,,,
48.461819999999996,5,lp3,,,
48.79512,1,3-4,,,
49.12842,1,hj4,,,
49.12842,2,1-2,lb0,,
49.12842,3,1-2,rb0,,
49.12842,4,3-4,lb0,,
49.12842,5,3-4,rb0,,
49.295069999999996,MOT_mc_stage_color_00,b-flash,,
49.695029999999996,MOT_mc_bg_black_00,b80-45_2,,
49.89501,MOT_mc_stage_color_00,b-flash,,
49.89501,MOT_mc_light_center_00,l1,,
49.89501,1,4-1,l1,,
49.89501,2,2-3,,,
49.89501,3,2-3,,,
50.061659999999996,5,w4,,,
50.061659999999996,4,w4,,,
50.29497,4,4-1,,,
50.29497,5,4-1,,,
50.6616,1,1-2,,,
50.6616,2,3-4,,,
50.6616,3,3-4,,,
50.6616,4,1-2,,,
50.6616,5,1-2,,,
51.06156,1,j2-3,,,
51.59484,5,w2,,,
51.59484,4,w2,,,
51.59484,3,w4,,,
51.59484,2,w4,,,
51.694829999999996,1,3-4,lb0,,
52.02813,1,hj4,,,
52.161449999999995,MOT_mc_stage_color_00,b-flash,,
52.69473,1,4-1,,,
52.69473,2,4-1,,,
52.69473,3,4-1,,,
52.69473,4,2-3,,,
52.69473,5,2-3,,,
52.76139,MOT_mc_stage_color_00,b-flash,,
53.02803,1,1-2,,,
53.394659999999995,1,sp2-3,,,
53.394659999999995,2,lp1,,,
53.394659999999995,3,lp1,,,
53.394659999999995,4,lp3,,,
53.394659999999995,5,lp3,,,
53.52798,MOT_mc_stage_color_00,b-flash,,
54.06126,MOT_mc_bg_black_00,b45-80_2,,
54.09459,1,3-4,,,
54.09459,2,1-2,,,
54.09459,3,1-2,,,
54.09459,4,3-4,,,
54.09459,5,3-4,,,
54.127919999999996,MOT_mc_stage_color_00,r-flash,,
54.42789,1,4-1,r1,,
54.46122,MOT_mc_stage_color_00,r-flash,,
54.79452,1,,rb0,,
54.82785,MOT_mc_stage_color_00,r-flash,,
55.027829999999994,5,w4,,,
55.027829999999994,4,w4,,,
55.027829999999994,3,w2,,,
55.027829999999994,2,w2,,,
55.12782,1,hj1,,,
55.19448,MOT_mc_stage_color_00,r-flash,,
55.9944,MOT_mc_stage_color_00,b-flash,,
55.9944,1,sj1,,,
56.29437,MOT_mc_stage_color_00,b-flash,,
56.29437,2,sj2,,,
56.29437,3,sj2,,,
56.49435,1,w1,,,
56.561009999999996,MOT_mc_stage_color_00,b-flash,,
56.561009999999996,4,sj4,,,
56.561009999999996,5,sj4,,,
56.79432,3,w2,,,
56.79432,2,w2,,,
56.82765,MOT_mc_bg_black_00,b45-20,,
56.82765,MOT_mc_light_up_00,l3,,
56.82765,MOT_mc_stage_color_00,b-flash,,
56.82765,MOT_mc_light_center_00,l3,,
56.82765,MOT_mc_light_under_00,l1,,
56.82765,MOT_mc_speaker_00,temp2,,
56.82765,1,1-2,,,
57.060959999999994,5,w4,,,
57.060959999999994,4,w4,,,
57.16095,1,,l1,,
57.427589999999995,1,2-3,,,
57.427589999999995,2,2-3,,,
57.427589999999995,3,2-3,,,
57.794219999999996,1,3-4,lb0,,
57.794219999999996,4,4-1,,,
57.794219999999996,5,4-1,,,
58.294169999999994,1,sp4-1,,,
58.36083,3,w3,,,
58.36083,2,w3,,,
58.660799999999995,1,j1-2,,,
58.660799999999995,2,3-4,,,
58.660799999999995,3,3-4,,,
58.660799999999995,4,1-2,,,
58.660799999999995,5,1-2,,,
59.16075,1,2-3,,,
59.16075,2,4-1,,,
59.16075,3,4-1,,,
59.16075,4,2-3,,,
59.16075,5,2-3,,,
59.6607,1,,l1,,
60.09399,5,w3,,,
60.09399,4,w3,,,
60.09399,3,w1,,,
60.09399,2,w1,,,
60.09399,1,3-4,,,
60.42729,1,4-1,lb0,,
60.92724,1,sp1-2,,,
60.92724,2,sp1-2,,,
60.92724,3,sp1-2,,,
60.92724,4,sp3-4,,,
60.92724,5,sp3-4,,,
61.527179999999994,1,j2-3,,,
61.62717,MOT_mc_stage_color_00,b-flash,,
61.76049,2,j2-3,,,
61.76049,3,j2-3,,,
61.860479999999995,MOT_mc_stage_color_00,b-flash,,
61.9938,4,j4-1,,,
61.9938,5,j4-1,,,
62.12712,MOT_mc_stage_color_00,b-flash,,
62.59374,1,w3,,,
62.760389999999994,1,3-4,,,
62.760389999999994,2,lp3,,,
62.760389999999994,3,lp3,,,
62.760389999999994,4,lp1,,,
62.760389999999994,5,lp1,,,
63.19368,1,,r1,,
63.59364,1,4-1,,,
63.59364,2,3-4,,,
63.59364,3,3-4,,,
63.59364,4,1-2,,,
63.59364,5,1-2,,,
64.09358999999999,1,j1-2,,,
64.09358999999999,2,4-1,,,
64.09358999999999,3,4-1,,,
64.09358999999999,4,2-3,,,
64.09358999999999,5,2-3,,,
64.6602,1,2-3,rb0,,
65.02683,5,w3,,,
65.02683,4,w3,,,
65.02683,3,w1,,,
65.02683,2,w1,,,
65.06016,2,1-2,l1,,
65.06016,3,1-2,l1,,
65.06016,4,3-4,l1,,
65.06016,5,3-4,l1,,
65.12682,MOT_mc_stage_color_00,r-flash,,
65.42679,1,3-4,,,
65.72676,2,2-3,lb0,,
65.72676,3,2-3,lb0,,
65.72676,4,4-1,lb0,,
65.72676,5,4-1,lb0,,
65.82675,MOT_mc_stage_color_00,b-flash,,
66.12671999999999,1,4-1,,,
66.52668,1,1-2,,,
66.66,5,w1,,,
66.66,4,w1,,,
66.66,3,w3,,,
66.66,2,w3,,,
66.89331,1,2-3,,,
66.89331,4,1-2,,,
66.89331,5,1-2,,,
66.95997,MOT_mc_stage_color_00,r-flash,,
67.15995,2,3-4,,,
67.15995,3,3-4,,,
67.22661,MOT_mc_stage_color_00,r-flash,,
67.45992,1,hj3,,,
67.45992,2,hj4,,,
67.45992,3,hj4,,,
67.45992,4,hj2,,,
67.45992,5,hj2,,,
67.49325,MOT_mc_stage_color_00,b-flash,,
68.3265,1,3-4,,,
68.69313,5,w2,,,
68.69313,4,w2,,,
68.69313,3,w4,,,
68.69313,2,w4,,,
68.72646,1,4-1,,,
69.15975,1,sp1-2,,,
69.15975,2,sp4-1,,,
69.15975,3,sp4-1,,,
69.15975,4,sp2-3,,,
69.15975,5,sp2-3,,,
69.62637,1,j2-3,,,
69.6597,MOT_mc_stage_color_00,b-flash,,
69.82634999999999,2,j1-2,,,
69.82634999999999,3,j1-2,,,
69.85968,MOT_mc_stage_color_00,b-flash,,
70.02633,4,j3-4,,,
70.02633,5,j3-4,,,
70.09299,MOT_mc_stage_color_00,b-flash,,
70.45962,1,3-4,r1,,
70.82625,1,4-1,,,
70.89291,3,w2,,,
70.89291,2,w2,,,
71.09289,5,w4,,,
71.09289,4,w4,,,
71.29287,1,,rb0,,
71.6595,1,1-2,,,
72.3261,1,j2-3,,,
72.39276,MOT_mc_stage_color_00,b-flash,,
72.49275,2,j2-3,,,
72.49275,3,j2-3,,,
72.69273,MOT_mc_stage_color_00,b-flash,,
72.75939,4,j4-1,,,
72.75939,5,j4-1,,,
72.95936999999999,MOT_mc_stage_color_00,b-flash,,
73.19268,1,3-4,,,
73.19268,2,,l1,,
73.19268,3,,r1,,
73.19268,4,,l1,,
73.19268,5,,r1,,
73.55931,3,w3,,,
73.55931,2,w3,,,
73.69263,1,4-1,,,
73.82594999999999,5,w1,,,
73.82594999999999,4,w1,,,
74.32589999999999,1,hj1,,,
74.32589999999999,2,3-4,,,
74.32589999999999,3,3-4,,,
74.32589999999999,4,1-2,,,
74.32589999999999,5,1-2,,,
75.02583,1,1-2,,,
75.25914,5,w2,,,
75.25914,4,w2,,,
75.25914,3,w4,,,
75.25914,2,w4,,,
75.52578,1,2-3,,,
75.52578,2,,lb0,,
75.52578,3,,rb0,,
75.62577,MOT_mc_stage_color_00,b-flash,,
75.85907999999999,1,3-4,,,
75.85907999999999,4,,lb0,,
75.85907999999999,5,,rb0,,
75.9924,MOT_mc_stage_color_00,b-flash,,
76.79231999999999,1,w4,,,
76.82565,1,4-1,l1,,
77.25894,1,1-2,,,
77.6589,1,2-3,lb0,,
77.6589,2,sp4-1,,,
77.6589,3,sp4-1,,,
77.6589,4,sp2-3,,,
77.6589,5,sp2-3,,,
78.42549,1,hj3,,,
78.42549,2,1-2,,,
78.42549,3,1-2,,,
78.42549,4,3-4,,,
78.42549,5,3-4,,,
78.55881,MOT_mc_bg_black_00,b20-65,,
78.55881,MOT_mc_light_up_00,l1,,
78.55881,MOT_mc_stage_color_00,r-flash,,
78.55881,MOT_mc_light_center_00,l1,,
78.55881,MOT_mc_light_under_00,l2,,
78.55881,MOT_mc_speaker_00,temp1,,
79.15875,1,3-4,l1,,
79.15875,2,2-3,l1,,
79.15875,3,2-3,r1,,
79.15875,4,4-1,l1,,
79.15875,5,4-1,r1,,
79.62536999999999,1,4-1,lb0,,
80.09199,5,w1,,,
80.09199,4,w1,,,
80.09199,3,w3,,,
80.09199,2,w3,,,
80.45862,1,1-2,r1,,
80.45862,2,3-4,lb0,,
80.45862,3,3-4,rb0,,
80.45862,4,1-2,lb0,,
80.45862,5,1-2,rb0,,
81.09188999999999,1,2-3,rb0,,
81.39186,5,w2,,,
81.39186,4,w2,,,
81.39186,3,w4,,,
81.39186,2,w4,,,
81.65849999999999,1,3-4,,,
82.05846,1,4-1,r1,,
82.49175,1,1-2,,,
82.62507,MOT_mc_stage_color_00,r-flash,,
82.62507,MOT_mc_light_center_00,l2,,
82.75838999999999,2,4-1,,,
82.75838999999999,3,4-1,,,
82.95837,MOT_mc_stage_color_00,r-flash,,
82.95837,MOT_mc_light_center_00,l2,,
83.05836,1,2-3,rb0,,
83.05836,4,2-3,,,
83.05836,5,2-3,,,
83.29167,MOT_mc_stage_color_00,r-flash,,
83.29167,MOT_mc_light_center_00,l2,,
83.39166,1,3-4,,,
83.39166,2,1-2,,,
83.39166,3,1-2,,,
83.39166,4,3-4,,,
83.39166,5,3-4,,,
83.6583,MOT_mc_stage_color_00,r-flash,,
83.6583,MOT_mc_light_center_00,l2,,
83.82495,1,hj4,,,
83.82495,2,2-3,,,
83.82495,3,2-3,,,
83.82495,4,4-1,,,
83.82495,5,4-1,,,
84.02493,MOT_mc_stage_color_00,r-flash,,
84.02493,MOT_mc_light_center_00,l2,,
84.49154999999999,1,j4-1,,,
84.75819,5,w1,,,
84.75819,4,w1,,,
84.75819,3,w3,,,
84.75819,2,w3,,,
84.9915,1,1-2,,,
85.3248,1,2-3,,,
85.3248,4,1-2,,,
85.3248,5,1-2,,,
85.72475999999999,1,3-4,,,
85.72475999999999,2,3-4,,,
85.72475999999999,3,3-4,,,
86.25804,5,w2,,,
86.25804,4,w2,,,
86.29137,1,j4-1,,,
86.29137,2,4-1,,,
86.29137,3,4-1,,,
86.29137,4,2-3,,,
86.29137,5,2-3,,,
86.49135,MOT_mc_stage_color_00,r-flash,,
86.49135,MOT_mc_light_center_00,l2,,
86.75798999999999,1,1-2,,,
86.75798999999999,2,lp1,,,
86.75798999999999,3,lp1,,,
86.75798999999999,4,lp3,,,
86.75798999999999,5,lp3,,,
86.95797,MOT_mc_stage_color_00,r-flash,,
86.95797,MOT_mc_light_center_00,l2,,
87.69122999999999,1,w2,,,
87.69122999999999,1,,l1,,
88.05785999999999,1,2-3,,,
88.59114,1,,lb0,,
88.59114,2,1-2,,,
88.59114,3,1-2,,,
88.59114,4,3-4,,,
88.59114,5,3-4,,,
88.9911,1,w3,,,
89.12442,1,j3-4,,,
89.12442,2,2-3,,,
89.12442,3,2-3,,,
89.12442,4,4-1,,,
89.12442,5,4-1,,,
89.3244,MOT_mc_stage_color_00,r-flash,,
89.3244,MOT_mc_light_center_00,l1,,
89.3244,MOT_mc_speaker_00,temp2,,
89.65769999999999,1,4-1,,b0,
89.65769999999999,2,3-4,,,
89.65769999999999,3,3-4,,,
89.65769999999999,1,,,,D20
90.05766,5,w1,,,
90.05766,4,w1,,,
90.15764999999999,4,1-2,,,
90.15764999999999,5,1-2,,,
90.59093999999999,3,w4,,,
90.59093999999999,2,w4,,,
90.59093999999999,1,sp1-2,,,
90.59093999999999,2,sp4-1,,,
90.59093999999999,3,sp4-1,,,
90.59093999999999,4,sp2-3,,,
90.59093999999999,5,sp2-3,,,
91.32419999999999,4,3-4,,,
91.32419999999999,5,3-4,,,
91.49085,2,1-2,,,
91.49085,3,1-2,,,
91.6575,1,2-3,,,
92.15745,1,,l1,,
92.15745,2,,l1,,
92.15745,3,,l1,,
92.15745,4,,l1,,
92.15745,5,,l1,,
92.25744,5,w4,,,
92.25744,4,w4,,,
92.42408999999999,3,w2,,,
92.42408999999999,2,w2,,,
92.59074,1,w3,,,
92.6574,1,3-4,,,
92.6574,2,2-3,,,
92.6574,3,2-3,,,
92.6574,4,4-1,,,
92.6574,5,4-1,,,
93.09069,1,,lb0,,
93.09069,2,,lb0,,
93.09069,3,,lb0,,
93.09069,4,,lb0,,
93.09069,5,,lb0,,
93.49065,1,4-1,,,
93.49065,2,3-4,,,
93.49065,3,3-4,,,
93.49065,4,1-2,,,
93.49065,5,1-2,,,
93.95727,1,j1-2,,,
93.95727,2,j4-1,,,
93.95727,3,j4-1,,,
93.95727,4,j2-3,,,
93.95727,5,j2-3,,,
94.82385,5,3-4,,,
94.85718,MOT_mc_stage_color_00,r-flash,,
94.9905,1,2-3,,,
94.9905,2,1-2,,,
94.9905,3,1-2,,,
95.02382999999999,4,w3,,,
95.15715,4,3-4,,,
95.75708999999999,5,w4,,,
95.75708999999999,4,4-1,,,
95.79042,MOT_mc_stage_color_00,r-flash,,
95.92374,3,w2,,,
95.92374,2,w2,,,
95.92374,1,3-4,,,
95.92374,2,2-3,,,
95.92374,3,2-3,,,
96.12371999999999,5,4-1,,,
96.45702,1,4-1,,,
96.45702,2,3-4,,,
96.45702,3,3-4,,,
96.45702,4,1-2,,,
96.45702,5,1-2,,,
96.82365,1,1-2,,,
96.82365,2,4-1,,,
96.82365,3,4-1,,,
96.82365,4,2-3,,,
96.82365,5,2-3,,,
96.85698,MOT_mc_stage_color_00,r-flash,,
97.3236,1,2-3,,,
97.3236,2,1-2,,,
97.3236,3,1-2,,,
97.3236,4,3-4,,,
97.3236,5,3-4,,,
97.82355,1,sp3-4,,,
97.82355,2,sp2-3,,,
97.82355,3,sp2-3,,,
97.82355,4,sp4-1,,,
97.82355,5,sp4-1,,,
97.85687999999999,MOT_mc_stage_color_00,r-flash,,
98.45682,1,4-1,,,
98.62347,2,3-4,,,
98.62347,3,3-4,,,
98.79012,4,1-2,,,
98.79012,5,1-2,,,
99.19008,1,1-2,,f1,
99.19008,2,sp4-1,,,
99.19008,3,sp4-1,,,
99.19008,4,sp2-3,,,
99.19008,5,sp2-3,,,
99.19008,1,,,,L0
99.25674,MOT_mc_stage_color_00,r-flash,,
99.69003,MOT_mc_bg_black_00,b65-20,,
99.72336,1,hj2,,,
99.72336,2,hj1,,,
99.72336,3,hj1,,,
99.79002,MOT_mc_light_up_00,l2,,
99.79002,MOT_mc_stage_color_00,b-flash,,
99.79002,MOT_mc_light_center_00,l3,,
99.79002,MOT_mc_light_under_00,l1,,
99.95667,4,hj3,,,
99.95667,5,hj3,,,
100.38996,1,2-3,,,
100.75658999999999,1,3-4,,,
100.75658999999999,2,1-2,,,
100.75658999999999,3,1-2,,,
100.75658999999999,4,3-4,,,
100.75658999999999,5,3-4,,,
101.35652999999999,1,4-1,,,
101.68983,5,w4,,,
101.68983,4,w4,,,
101.68983,3,w2,,,
101.68983,2,w2,,,
101.72316,1,1-2,,,
102.05646,1,j2-3,,,
102.05646,2,2-3,,,
102.05646,3,2-3,,,
102.05646,4,4-1,,,
102.05646,5,4-1,,,
102.62307,1,3-4,,,
102.95636999999999,1,4-1,,,
