29.330399999999997,MOT_mc_stage_color_00,r-flash,,
29.330399999999997,MOT_mc_light_center_00,ugoki1,,
29.330399999999997,MOT_mc_light_up_00,ugoki1,,
29.330399999999997,MOT_mc_speaker_00,tubu,,
29.330399999999997,1,lp3,,,
29.330399999999997,2,lp4,,,
29.330399999999997,3,lp4,,,
29.330399999999997,4,lp4,,,
29.330399999999997,5,lp4,,,
29.330399999999997,MOT_all,cut2,,
31.130219999999998,1,3-4,,,
31.6635,2,4-1,,,
31.6635,3,4-1,,,
32.06346,1,w4,,,
32.19678,4,4-1,,,
32.19678,5,4-1,,,
32.56341,1,hj4,,,
32.56341,2,hj1,,,
32.56341,3,hj1,,,
32.56341,4,hj1,,,
32.56341,5,hj1,,,
32.59674,MOT_mc_stage_color_00,r-flash,,
33.23001,MOT_mc_stage_color_00,y-flash,,
33.23001,5,1-2,,,
33.79662,4,w1,,,
33.79662,3,w1,,,
33.79662,2,w1,,,
33.79662,1,w4,,,
33.92994,4,1-2,,,
34.02993,MOT_mc_stage_color_00,b-flash,,
34.16325,5,w2,,,
34.56321,MOT_mc_stage_color_00,r-flash,,
34.59654,3,1-2,,,
34.86318,4,w2,,,
35.26314,2,1-2,,,
35.29647,MOT_mc_stage_color_00,y-flash,,
35.529779999999995,3,w2,,,
35.929739999999995,1,4-1,,,
35.9964,MOT_mc_stage_color_00,b-flash,,
36.19638,2,w2,,,
36.52968,1,1-2,,,
36.52968,2,2-3,,,
36.52968,3,2-3,,,
36.52968,4,2-3,,,
36.52968,5,2-3,,,
36.59634,MOT_mc_stage_color_00,r-flash,,
36.9963,MOT_mc_light_center_00,pink,,
36.9963,MOT_mc_light_up_00,pink,,
36.9963,MOT_mc_speaker_00,tubuoff,,
36.9963,1,sp2-3,,,
36.9963,4,sp3-4,,,
36.9963,5,sp3-4,,,
37.46292,3,w3,,,
37.46292,2,w3,,,
37.72956,1,3-4,,,
37.72956,4,4-1,,,
37.72956,5,4-1,,,
38.362829999999995,1,4-1,,,
38.362829999999995,4,1-2,,,
38.362829999999995,5,1-2,,,
38.86278,1,lp1,,,
38.86278,4,lp2,,,
38.86278,5,lp2,,,
39.49605,1,j1-2,,,
39.49605,4,j2-3,,,
39.49605,5,j2-3,,,
40.16265,1,2-3,,,
40.16265,4,3-4,,,
40.16265,5,3-4,,,
40.829249999999995,MOT_mc_stage_color_00,b-flash,,
40.829249999999995,MOT_mc_light_center_00,blue,,
40.829249999999995,MOT_mc_light_up_00,blue,,
40.829249999999995,2,3-4,l1,,
40.829249999999995,4,4-1,l1,,
40.829249999999995,5,4-1,r1,,
41.09589,1,w3,,,
41.46252,2,4-1,,,
41.46252,4,1-2,,,
41.46252,5,1-2,,,
42.06246,2,1-2,lb0,,
42.06246,4,2-3,lb0,,
42.06246,5,2-3,rb0,,
42.62907,2,,r1,,
42.62907,4,,r1,,
42.62907,5,,l1,,
42.9957,5,w3,,,
42.9957,4,w3,,,
42.9957,2,w2,,,
43.12902,2,2-3,rb0,,
43.12902,4,3-4,rb0,,
43.12902,5,3-4,lb0,,
43.56231,2,hj3,,,
43.56231,4,hj4,,,
43.56231,5,hj4,,,
44.62887,MOT_mc_stage_color_00,y-flash,,
44.62887,MOT_mc_light_center_00,yelo,,
44.62887,MOT_mc_light_up_00,yelo,,
44.62887,3,3-4,,,
44.62887,4,4-1,,,
44.62887,5,4-1,,,
44.795519999999996,2,w3,,,
44.9955,3,j4-1,,,
44.9955,4,j1-2,,,
44.9955,5,j1-2,,,
45.262139999999995,3,sp1-2,,,
45.262139999999995,4,sp2-3,,,
45.262139999999995,5,sp2-3,,,
45.82875,3,2-3,,,
45.82875,4,3-4,,,
45.82875,5,3-4,,,
46.36203,3,lp3,,,
46.36203,4,lp4,,,
46.36203,5,lp4,,,
47.36193,3,j3-4,,,
47.36193,4,j4-1,,,
47.36193,5,j4-1,,,
48.22851,MOT_mc_stage_color_00,b-flash,,
48.22851,MOT_mc_light_center_00,ugoki1,,
48.22851,MOT_mc_light_up_00,ugoki1,,
48.22851,1,,r1,,
48.22851,2,,r1,,
48.22851,3,,r1,,
48.22851,4,,r1,,
48.22851,5,,r1,,
48.42849,5,w1,,,
48.42849,4,w1,,,
48.42849,3,w4,,,
48.861779999999996,1,3-4,r2,,
48.861779999999996,2,3-4,r2,,
48.861779999999996,3,4-1,r2,,
48.861779999999996,4,1-2,r2,,
48.861779999999996,5,1-2,r2,,
49.42839,1,4-1,,,
49.42839,2,4-1,,,
49.42839,3,1-2,,,
49.42839,4,2-3,,,
49.42839,5,2-3,,,
49.995,1,sp1-2,,,
49.995,2,sp1-2,,,
49.995,3,sp2-3,,,
49.995,4,sp3-4,,,
49.995,5,sp3-4,,,
50.561609999999995,1,2-3,,,
50.561609999999995,2,2-3,,,
50.561609999999995,3,3-4,,,
50.561609999999995,4,4-1,,,
50.561609999999995,5,4-1,,,
50.9949,1,3-4,rb1,,
50.9949,2,3-4,rb1,,
50.9949,3,4-1,rb1,,
50.9949,4,1-2,rb1,,
50.9949,5,1-2,rb1,,
51.294869999999996,1,,rb0,,
51.294869999999996,2,,rb0,,
51.294869999999996,3,,rb0,,
51.294869999999996,4,,rb0,,
51.294869999999996,5,,rb0,,
51.52818,1,j4-1,,,
51.52818,2,j4-1,,,
51.52818,3,j1-2,,,
51.52818,4,j2-3,,,
51.52818,5,j2-3,,,
51.96147,MOT_mc_stage_color_00,b-flash,,
51.96147,1,lp1,,,
51.96147,2,lp1,,,
51.96147,3,lp2,,,
51.96147,4,lp3,,,
51.96147,5,lp3,,,
53.6613,1,1-2,,,
53.6613,2,1-2,,,
53.6613,3,2-3,,,
53.6613,4,3-4,,,
53.6613,5,3-4,,,
54.194579999999995,1,2-3,,,
54.194579999999995,2,2-3,,,
54.194579999999995,3,3-4,,,
54.194579999999995,4,4-1,,,
54.194579999999995,5,4-1,,,
54.72786,1,3-4,,,
54.72786,2,3-4,,,
54.72786,3,4-1,,,
54.72786,4,1-2,,,
54.72786,5,1-2,,,
55.29447,1,4-1,l1,,
55.29447,2,4-1,l1,,
55.29447,3,1-2,l1,,
55.29447,4,2-3,l1,,
55.29447,5,2-3,l1,,
55.861079999999994,1,,l2,,
55.861079999999994,2,,l2,,
55.861079999999994,3,,l2,,
55.861079999999994,4,,l2,,
55.861079999999994,5,,l2,,
56.227709999999995,5,w3,,,
56.227709999999995,4,w3,,,
56.227709999999995,3,w2,,,
56.227709999999995,2,w1,,,
56.227709999999995,1,w1,,,
56.46102,1,1-2,lb1,,
56.46102,2,1-2,lb1,,
56.46102,3,2-3,lb1,,
56.46102,4,3-4,lb1,,
56.46102,5,3-4,lb1,,
57.060959999999994,1,sp2-3,lb0,,
57.060959999999994,2,sp2-3,lb0,,
57.060959999999994,3,sp3-4,lb0,,
57.060959999999994,4,sp4-1,lb0,,
57.060959999999994,5,sp4-1,lb0,,
58.294169999999994,MOT_mc_stage_color_00,r-flash,,
58.294169999999994,1,j3-4,,,
58.294169999999994,2,j3-4,,,
58.294169999999994,3,j4-1,,,
58.294169999999994,4,j1-2,,,
58.294169999999994,5,j1-2,,,
59.36073,5,w2,,,
59.36073,4,w2,,,
59.36073,3,w1,,,
59.36073,2,w4,,,
59.36073,1,w4,,,
59.36073,MOT_mc_stage_color_00,b-flash,,
59.36073,MOT_mc_light_center_00,loop,,
59.36073,MOT_mc_light_up_00,loop,,
59.36073,MOT_mc_speaker_00,tubu,,
59.36073,1,lp4,,,
59.36073,2,lp4,,,
59.36073,3,lp1,,,
59.36073,4,lp2,,,
59.36073,5,lp2,,,
59.36073,MOT_all,cut3,,
60.327299999999994,1,4-1,,,
60.327299999999994,2,4-1,,,
60.327299999999994,3,1-2,,,
60.327299999999994,4,2-3,,,
60.327299999999994,5,2-3,,,
61.26054,5,w3,,,
61.26054,4,w3,,,
61.26054,3,w2,,,
61.26054,2,w1,,,
61.26054,1,w1,,,
61.29387,MOT_mc_stage_color_00,r-flash,,
61.3272,1,1-2,r1,,
61.3272,2,1-2,r1,,
61.3272,3,2-3,r1,,
61.3272,4,3-4,r1,,
61.3272,5,3-4,r1,,
61.59384,1,2-3,r2,,
61.59384,2,2-3,r2,,
61.59384,3,3-4,r2,,
61.59384,4,4-1,r2,,
61.59384,5,4-1,r2,,
62.06046,1,lp3,,,
62.06046,2,lp3,,,
62.06046,3,lp4,,,
62.06046,4,lp1,,,
62.06046,5,lp1,,,
62.89371,MOT_mc_stage_color_00,y-flash,,
63.060359999999996,1,3-4,rb1,,
63.060359999999996,2,3-4,rb1,,
63.060359999999996,3,4-1,rb1,,
63.060359999999996,4,1-2,rb1,,
63.060359999999996,5,1-2,rb1,,
63.9936,5,w2,,,
63.9936,4,w2,,,
63.9936,3,w1,,,
63.9936,2,w4,,,
63.9936,1,w4,,,
64.02693,1,4-1,rb0,,
64.02693,2,4-1,rb0,,
64.02693,3,1-2,rb0,,
64.02693,4,2-3,rb0,,
64.02693,5,2-3,rb0,,
64.59353999999999,1,lp1,,,
64.59353999999999,2,lp1,,,
64.59353999999999,3,lp2,,,
64.59353999999999,4,lp3,,,
64.59353999999999,5,lp3,,,
65.02683,MOT_mc_stage_color_00,y-flash,,
65.49345,MOT_mc_stage_color_00,y-flash,,
65.92674,1,sp1-2,,,
65.92674,2,sp1-2,,,
65.92674,3,sp2-3,,,
65.92674,4,sp3-4,,,
65.92674,5,sp3-4,,,
65.9934,MOT_mc_stage_color_00,y-flash,,
66.3267,MOT_mc_stage_color_00,y-flash,,
66.3267,1,j2-3,,,
66.3267,2,j2-3,,,
66.3267,3,j3-4,,,
66.3267,4,j4-1,,,
66.3267,5,j4-1,,,
66.92663999999999,MOT_mc_stage_color_00,b-flash,,
66.92663999999999,1,lp3,,,
66.92663999999999,2,lp3,,,
66.92663999999999,3,lp4,,,
66.92663999999999,4,lp1,,,
66.92663999999999,5,lp1,,,
67.25994,1,3-4,,,
67.25994,2,3-4,,,
67.25994,3,4-1,,,
67.25994,4,1-2,,,
67.25994,5,1-2,,,
67.62657,1,sp4-1,,,
67.62657,2,sp4-1,,,
67.62657,3,sp1-2,,,
67.62657,4,sp2-3,,,
67.62657,5,sp2-3,,,
68.25984,1,j1-2,,,
68.25984,2,j1-2,,,
68.25984,3,j2-3,,,
68.25984,4,j3-4,,,
68.25984,5,j3-4,,,
68.75979,1,lp2,,,
68.75979,2,lp2,,,
68.75979,3,lp3,,,
68.75979,4,lp4,,,
68.75979,5,lp4,,,
70.15965,MOT_mc_light_center_00,loop,,
70.15965,MOT_mc_light_up_00,loop,,
70.15965,MOT_mc_speaker_00,tubuoff,,
70.15965,MOT_mc_bg_black_00,b20,,
70.35963,4,sp4-1,,,
70.59294,MOT_mc_stage_color_00,y-flash,,
70.62626999999999,2,sp2-3,,,
70.89291,1,sp2-3,,,
71.05955999999999,MOT_mc_stage_color_00,y-flash,,
71.15955,3,sp3-4,,,
71.39286,MOT_mc_stage_color_00,y-flash,,
71.42618999999999,5,sp4-1,,,
72.25944,1,3-4,,,
72.25944,2,3-4,,,
72.25944,3,4-1,,,
72.25944,4,1-2,,,
72.25944,5,1-2,,,
72.39276,MOT_mc_stage_color_00,b-flash,,
72.69273,MOT_mc_stage_color_00,b-flash,,
73.19268,5,w2,,,
73.19268,4,w2,,,
73.19268,3,w1,,,
73.19268,2,w4,,,
73.19268,1,w4,,,
73.35933,1,hj4,,,
73.35933,2,hj4,,,
73.35933,3,hj1,,,
73.35933,4,hj2,,,
73.35933,5,hj2,,,
74.32589999999999,1,,,,D40
74.32589999999999,2,,,,D40
74.32589999999999,3,,,,D40
74.32589999999999,4,,,,D40
74.32589999999999,5,,,,D40
74.32589999999999,MOT_mc_bg_black_00,b20-65,,
74.39256,MOT_mc_stage_color_00,b-flash,,
74.39256,4,lp2,,,
74.45922,MOT_mc_light_center_00,ugoki1,,
74.45922,MOT_mc_light_up_00,ugoki1,,
74.59254,5,w2,,,
74.59254,3,w1,,,
74.59254,2,w4,,,
74.59254,1,w4,,,
75.39246,MOT_mc_stage_color_00,r-flash,,
75.39246,5,lp2,,,
75.79241999999999,2,lp4,,,
76.15905,MOT_mc_stage_color_00,r-flash,,
76.19238,3,lp1,,,
77.09228999999999,MOT_mc_stage_color_00,b-flash,,
77.12562,1,lp4,,,
77.55891,1,4-1,,,
77.55891,2,4-1,,,
77.55891,3,1-2,,,
77.55891,4,2-3,,,
77.55891,5,2-3,,,
78.05886,MOT_mc_stage_color_00,b-flash,,
78.12552,1,1-2,,,
78.12552,2,1-2,,,
78.12552,3,2-3,,,
78.12552,4,3-4,,,
78.12552,5,3-4,,,
78.92544,MOT_mc_stage_color_00,y-flash,,
78.95877,5,4-1,r1,,
79.05875999999999,4,w4,,,
79.05875999999999,3,w3,,,
79.05875999999999,2,w2,,,
79.05875999999999,1,w2,,,
79.49204999999999,MOT_mc_stage_color_00,y-flash,,
79.52538,3,3-4,r1,,
79.89201,5,w1,,,
79.99199999999999,MOT_mc_stage_color_00,r-flash,,
80.02533,1,2-3,r1,,
80.45862,3,w4,,,
80.49195,MOT_mc_stage_color_00,b-flash,,
80.52528,2,2-3,r1,,
80.95857,1,w3,,,
80.95857,MOT_mc_stage_color_00,r-flash,,
80.9919,4,4-1,r1,,
81.29187,MOT_mc_stage_color_00,b-flash,,
81.3252,1,3-4,,,
81.3252,2,3-4,,,
81.3252,3,4-1,,,
81.3252,4,1-2,,,
81.3252,5,1-2,,,
81.85848,MOT_mc_stage_color_00,b-flash,,
81.95846999999999,1,4-1,rb0,,
81.95846999999999,2,4-1,rb0,,
81.95846999999999,3,1-2,rb0,,
81.95846999999999,4,2-3,rb0,,
81.95846999999999,5,2-3,rb0,,
82.85838,1,lp1,,,
82.85838,2,lp1,,,
82.85838,3,lp2,,,
82.85838,4,lp3,,,
82.85838,5,lp3,,,
83.25833999999999,1,1-2,,,
83.25833999999999,2,1-2,,,
83.25833999999999,3,2-3,,,
83.25833999999999,4,3-4,,,
83.25833999999999,5,3-4,,,
83.6583,MOT_mc_stage_color_00,y-flash,,
83.69162999999999,2,2-3,,,
83.69162999999999,3,3-4,,,
84.19158,5,w4,,,
84.19158,4,w4,,,
84.19158,1,w2,,,
84.22491,2,lp3,,,
84.22491,3,lp4,,,
84.6582,4,4-1,,,
84.6582,5,4-1,,,
85.05816,4,lp1,,,
85.05816,5,lp1,,,
85.59143999999999,MOT_mc_stage_color_00,r-flash,,
85.59143999999999,1,sp2-3,,,
85.9914,MOT_mc_stage_color_00,r-flash,,
85.9914,1,j3-4,,,
86.19138,MOT_all,cut4,,
86.39135999999999,2,sp3-4,,,
86.39135999999999,3,sp4-1,,,
86.39135999999999,4,sp1-2,,,
86.39135999999999,5,sp1-2,,,
86.49135,MOT_mc_stage_color_00,y-flash,,
86.75798999999999,2,j4-1,,,
86.75798999999999,3,j1-2,,,
86.75798999999999,4,j2-3,,,
86.75798999999999,5,j2-3,,,
86.82464999999999,MOT_mc_stage_color_00,y-flash,,
87.05796,1,w4,,,
87.42459,MOT_mc_stage_color_00,b-flash,,
87.49125,1,lp4,,,
87.49125,2,lp1,,,
87.49125,3,lp2,,,
87.49125,4,lp3,,,
87.49125,5,lp3,,,
87.99119999999999,1,4-1,,,
87.99119999999999,2,1-2,,,
87.99119999999999,3,2-3,,,
87.99119999999999,4,3-4,,,
87.99119999999999,5,3-4,,,
88.35782999999999,MOT_mc_stage_color_00,b-flash,,
88.35782999999999,MOT_mc_bg_black_00,b65-45,,
88.39116,1,sp1-2,,,
88.39116,2,sp2-3,,,
88.39116,3,sp3-4,,,
88.39116,4,sp4-1,,,
88.39116,5,sp4-1,,,
88.82445,MOT_mc_stage_color_00,b-flash,,
88.85777999999999,1,j2-3,,,
88.85777999999999,2,j3-4,,,
88.85777999999999,3,j4-1,,,
88.85777999999999,4,j1-2,,,
88.85777999999999,5,j1-2,,,
89.3244,MOT_mc_stage_color_00,b-flash,,
89.3244,MOT_mc_light_center_00,ugoki2,,
89.3244,MOT_mc_light_up_00,ugoki2,,
89.39106,4,lp2,,,
89.92434,5,w2,,,
89.92434,3,w1,,,
89.92434,2,w4,,,
89.92434,1,w3,,,
90.29097,5,lp2,,,
90.39095999999999,MOT_mc_stage_color_00,r-flash,,
90.69093,2,lp4,,,
91.09089,3,lp1,,,
91.15755,MOT_mc_stage_color_00,r-flash,,
92.09079,MOT_mc_stage_color_00,b-flash,,
92.12411999999999,1,lp3,,,
92.55740999999999,1,3-4,,,
92.55740999999999,2,4-1,,,
92.55740999999999,3,1-2,,,
92.55740999999999,4,2-3,,,
92.55740999999999,5,2-3,,,
93.05736,MOT_mc_stage_color_00,b-flash,,
93.12402,1,4-1,,,
93.12402,2,1-2,,,
93.12402,3,2-3,,,
93.12402,4,3-4,,,
93.12402,5,3-4,,,
93.92394,MOT_mc_stage_color_00,y-flash,,
93.95727,5,4-1,l1,,
94.05726,4,w4,,,
94.05726,3,w3,,,
94.05726,2,w2,,,
94.05726,1,w1,,,
94.49055,MOT_mc_stage_color_00,y-flash,,
94.52387999999999,3,3-4,l1,,
94.89050999999999,5,w1,,,
94.9905,MOT_mc_stage_color_00,r-flash,,
95.02382999999999,1,1-2,l1,,
95.45711999999999,3,w4,,,
95.49045,MOT_mc_stage_color_00,b-flash,,
95.52378,2,2-3,l1,,
95.95707,1,w2,,,
95.95707,MOT_mc_stage_color_00,r-flash,,
95.9904,4,4-1,l1,,
96.29037,MOT_mc_stage_color_00,b-flash,,
96.3237,1,2-3,,,
96.3237,2,3-4,,,
96.3237,3,4-1,,,
96.3237,4,1-2,,,
96.3237,5,1-2,,,
96.85698,MOT_mc_stage_color_00,b-flash,,
96.95697,1,3-4,lb0,,
96.95697,2,4-1,lb0,,
96.95697,3,1-2,lb0,,
96.95697,4,2-3,lb0,,
96.95697,5,2-3,lb0,,
97.85687999999999,1,lp4,,,
97.85687999999999,2,lp1,,,
97.85687999999999,3,lp2,,,
97.85687999999999,4,lp3,,,
97.85687999999999,5,lp3,,,
98.25684,1,4-1,,,
98.25684,2,1-2,,,
98.25684,3,2-3,,,
98.25684,4,3-4,,,
98.25684,5,3-4,,,
98.65679999999999,MOT_mc_stage_color_00,y-flash,,
98.69013,2,2-3,,,
98.69013,3,3-4,,,
99.19008,5,w4,,,
99.19008,4,w4,,,
99.19008,1,w1,,,
99.22341,2,lp3,,,
99.22341,3,lp4,,,
99.6567,4,4-1,,,
99.6567,5,4-1,,,
100.05666,4,lp1,,,
100.05666,5,lp1,,,
100.58994,MOT_mc_stage_color_00,r-flash,,
100.58994,1,sp1-2,,,
100.98989999999999,MOT_mc_stage_color_00,r-flash,,
100.98989999999999,1,j2-3,,,
101.38986,2,sp3-4,,,
101.38986,3,sp4-1,,,
101.38986,4,sp1-2,,,
101.38986,5,sp1-2,,,
101.48984999999999,MOT_mc_stage_color_00,y-flash,,
101.75649,2,j4-1,,,
101.75649,3,j1-2,,,
101.75649,4,j2-3,,,
101.75649,5,j2-3,,,
101.82315,MOT_mc_stage_color_00,y-flash,,
102.05646,1,w3,,,
102.42309,MOT_mc_stage_color_00,b-flash,,
102.48975,1,lp3,,,
102.48975,2,lp1,,,
102.48975,3,lp2,,,
102.48975,4,lp3,,,
102.48975,5,lp3,,,
102.9897,1,3-4,,,
102.9897,2,1-2,,,
102.9897,3,2-3,,,
102.9897,4,3-4,,,
102.9897,5,3-4,,,
103.35633,MOT_mc_stage_color_00,b-flash,,
103.38965999999999,1,sp4-1,,,
103.38965999999999,2,sp2-3,,,
103.38965999999999,3,sp3-4,,,
103.38965999999999,4,sp4-1,,,
103.38965999999999,5,sp4-1,,,
103.82294999999999,MOT_mc_stage_color_00,b-flash,,
103.85628,1,j1-2,,,
103.85628,2,j3-4,,,
103.85628,3,j4-1,,,
103.85628,4,j1-2,,,
103.85628,5,j1-2,,,
104.35623,MOT_mc_stage_color_00,b-flash,,
104.38955999999999,MOT_mc_light_center_00,loop,,
104.38955999999999,MOT_mc_light_up_00,loop,,
104.38955999999999,MOT_mc_speaker_00,tubu,,
104.38955999999999,1,,,,L0
