0.03333,MOT_mc_bg_black_00,seat100-0,,
0.03333,MOT_mc_bg_black_00,seat100-0,,
12.332099999999999,MOT_mc_bg_black_00,b45-80_2,,
12.69873,1,,,,D40
12.69873,2,,,,D40
12.69873,3,,,,D40
12.732059999999999,1,lp2,,,
12.732059999999999,2,lp2,,,
12.732059999999999,3,lp2,,,
17.6649,2,,,,L0
17.6649,3,,,,L0
17.6649,2,hj2,,,
17.6649,1,2-3,,,
17.6649,3,hj2,,,
17.6649,MOT_mc_light_up_00,12,,
17.6649,MOT_mc_stage_color_00,r-flash,,
17.6649,MOT_mc_bg_black_00,b45-20,,
17.6649,MOT_mc_light_center_00,l3,,
18.43149,2,2-3,l1,,
18.49815,3,,,,D40
18.59814,1,w3,,,
18.89811,3,w2,,,
19.06476,2,3-4,l2,,
19.997999999999998,2,4-1,,,
20.46462,2,1-2,lb1,,
20.997899999999998,2,2-3,lb0,,
21.6645,2,3-4,,,
22.09779,2,j4-1,,,
22.93104,MOT_mc_stage_color_00,b-flash,,
22.96437,1,3-4,,,
22.96437,MOT_mc_light_center_00,l2,,
22.9977,1,,,,L0
22.9977,2,,,,D40
23.16435,2,w1,,,
23.79762,1,4-1,,,
24.36423,1,j1-2,,,
24.79752,1,2-3,,,
25.56411,1,3-4,,,
25.83075,2,,,,L0
25.83075,2,1-2,l1,,
25.9974,1,4-1,,,
26.43069,1,1-2,,,
26.497349999999997,2,2-3,lb0,,
26.96397,1,j2-3,,,
27.23061,2,3-4,l1,,
27.39726,1,3-4,,,
27.697229999999998,2,4-1,lb0,,
27.897209999999998,1,hj4,,,
27.9972,2,sj1,,,
28.297169999999998,2,hj1,,,
28.59714,MOT_mc_stage_color_00,y-flash,,
28.63047,MOT_mc_light_center_00,l1,,
28.6638,1,,,,D40
28.6638,2,,,,D40
28.6638,3,,,,L0
28.6638,3,2-3,l1,,
29.130419999999997,1,w4,,,
29.16375,3,3-4,l2,,
29.530379999999997,2,w1,,,
29.697029999999998,3,4-1,lb1,,
30.26364,3,1-2,lb0,,
30.763589999999997,2,hj1,,,
30.763589999999997,3,hj2,,,
30.763589999999997,MOT_mc_stage_color_00,y-b,,
30.79692,2,,,,L0
30.79692,3,,,,D40
31.39686,2,,,,D40
31.39686,1,,,,L0
31.43019,1,4-1,r1,,
31.79682,1,1-2,rb0,,
31.9968,3,w2,,,
31.9968,2,w1,,,
32.53008,1,2-3,,,
33.063359999999996,1,3-4,,,
33.52998,1,sj4,,,
33.863279999999996,1,4-1,,,
34.52988,1,,r1,,
34.79652,1,w1,,,
35.16315,1,,rb0,,
35.929739999999995,2,,,,L0
35.929739999999995,2,sj1,,,
35.929739999999995,1,sj1,,,
36.296369999999996,2,j1-2,,,
36.296369999999996,1,j1-2,,,
36.46302,MOT_mc_stage_color_00,b-y,,
36.49635,3,2-3,,,
36.52968,1,,,,D40
36.52968,2,,,,D40
36.52968,3,,,,L0
37.096289999999996,3,3-4,,,
37.36293,2,w2,,,
37.36293,1,w2,,,
37.69623,1,,,,L0
37.76289,1,sj2,,,
37.76289,3,4-1,,,
37.929539999999996,1,,,,D40
38.16285,3,1-2,,,
38.26284,1,w2,,,
38.42949,3,2-3,,,
38.6628,3,3-4,,,
38.89611,2,,,,L0
38.92944,2,2-3,,,
38.92944,3,4-1,,,
39.22941,2,j3-4,,,
39.22941,3,j1-2,,,
39.26274,1,,,,L0
39.26274,2,,,,D40
39.26274,3,,,,D40
39.29607,1,,l1,,
39.29607,MOT_mc_stage_color_00,b-flash,,
39.6627,1,,lb0,,
40.06266,1,2-3,,,
40.29597,3,w2,,,
40.29597,2,w4,,,
40.52928,1,3-4,,,
40.72926,2,,,,L0
40.829249999999995,2,sj4,,,
40.829249999999995,1,sj4,,,
41.162549999999996,2,hj4,,,
41.162549999999996,1,hj4,,,
41.76249,MOT_mc_stage_color_00,b-y,,
41.92914,1,,,,D40
41.92914,2,,,,D40
41.92914,3,,,,L0
41.92914,3,hj2,,,
42.3291,3,2-3,,,
42.395759999999996,2,w4,,,
42.395759999999996,1,w4,,,
42.69573,3,3-4,,,
43.262339999999995,3,sj4,,,
43.662299999999995,2,,,,L0
43.662299999999995,2,hj4,,,
43.662299999999995,3,hj4,,,
44.12892,MOT_mc_stage_color_00,y-b,,
44.16225,1,,,,L0
44.16225,2,,,,D40
44.16225,3,,,,D40
44.16225,1,4-1,,,
44.72886,1,,r1,,
44.895509999999994,3,w4,,,
44.895509999999994,2,w4,,,
45.09549,1,w1,,,
45.42879,1,,rb0,,
45.82875,1,j1-2,,,
46.29537,1,2-3,,,
46.662,1,3-4,,,
47.12862,1,j4-1,,,
47.12862,3,j4-1,,,
47.16195,3,,,,L0
47.79522,1,hj1,,,
47.79522,3,hj1,,,
48.461819999999996,1,1-2,,,
48.461819999999996,3,1-2,,,
48.895109999999995,1,2-3,,,
48.895109999999995,3,2-3,,,
49.261739999999996,1,j3-4,,,
49.261739999999996,3,j3-4,,,
49.56171,1,hj4,,,
49.56171,3,hj4,,,
49.82835,1,,,,D40
49.82835,3,,,,D40
50.061659999999996,1,,,,L0
50.061659999999996,2,,,,L0
50.061659999999996,2,4-1,,,
50.061659999999996,1,4-1,,,
50.494949999999996,2,1-2,,,
50.494949999999996,1,1-2,,,
50.79492,3,w4,,,
50.86158,2,sj2,,,
50.86158,1,sj2,,,
51.22821,2,2-3,,,
51.22821,1,2-3,,,
51.56151,2,3-4,,,
51.56151,1,3-4,,,
51.92814,2,sj4,,,
51.92814,1,sj4,,,
52.29477,2,sj4,,,
52.29477,1,sj4,,,
52.561409999999995,2,4-1,,,
52.561409999999995,1,4-1,,,
52.928039999999996,2,1-2,,,
52.928039999999996,1,1-2,,,
53.22801,2,sj2,,,
53.22801,1,sj2,,,
53.52798,2,hj2,,,
53.52798,1,hj2,,,
53.56131,MOT_mc_speaker_00,2,,
53.56131,MOT_mc_bg_black_00,b20-65,,
53.86128,1,,,,D40
53.86128,2,,,,D40
54.76119,2,w2,,,
54.76119,1,w2,,,
55.29447,MOT_mc_light_up_00,l4,,
55.29447,MOT_mc_light_up_00,12,,
55.29447,MOT_mc_speaker_00,4,,
55.29447,MOT_mc_stage_color_00,y-flash,,
55.29447,MOT_mc_bg_black_00,b65-20,,
55.29447,MOT_mc_light_center_00,l3,,
55.62777,1,,,,L0
55.62777,2,,,,L0
55.62777,3,,,,L0
55.62777,2,,l1,,
55.62777,1,,,f1,
55.62777,3,,r1,,
56.02773,2,2-3,,,
56.02773,1,2-3,,,
56.02773,3,4-1,,,
56.52768,2,,lb0,,
56.52768,1,,,b0,
56.52768,3,,rb0,,
56.92764,2,3-4,,,
56.92764,1,3-4,,,
56.92764,3,1-2,,,
57.26094,1,4-1,,,
57.26094,2,4-1,,,
57.26094,3,2-3,,,
57.6609,1,1-2,,,
57.6609,2,1-2,,,
57.6609,3,3-4,,,
58.02753,1,sj2,,,
58.02753,2,sj2,,,
58.02753,3,sj4,,,
58.52748,3,w4,,,
58.52748,2,w2,,,
58.52748,1,hj2,,,
58.52748,2,hj2,,,
58.52748,3,hj4,,,
59.19408,1,2-3,,,
59.19408,2,2-3,,,
59.19408,3,4-1,,,
59.62737,1,3-4,,,
59.62737,2,3-4,,,
59.62737,3,1-2,,,
60.06066,1,j4-1,,,
60.06066,2,j4-1,,,
60.06066,3,j2-3,,,
61.060559999999995,1,1-2,,,
61.060559999999995,2,1-2,,,
61.060559999999995,3,3-4,,,
61.59384,1,sj2,,,
61.59384,2,sj2,,,
61.59384,3,sj4,,,
62.09379,3,w4,,,
62.09379,2,w2,,,
62.09379,1,w2,,,
62.46042,1,2-3,,,
62.46042,2,2-3,,,
62.46042,3,4-1,,,
62.9937,1,sj3,,,
62.9937,2,sj3,,,
62.9937,3,sj1,,,
63.493649999999995,3,w1,,,
63.493649999999995,2,w3,,,
63.493649999999995,1,w3,,,
63.79362,1,3-4,,,
63.79362,2,3-4,,,
63.79362,3,1-2,,,
64.09358999999999,1,4-1,,,
64.09358999999999,2,4-1,,,
64.09358999999999,3,2-3,,,
64.49355,1,sj1,,,
64.49355,2,sj1,,,
64.49355,3,sj3,,,
64.89350999999999,1,1-2,,,
64.89350999999999,2,1-2,,,
64.89350999999999,3,3-4,,,
65.39345999999999,1,hj2,,,
65.39345999999999,2,hj2,,,
65.39345999999999,3,hj4,,,
66.06006,1,2-3,,,
66.06006,2,2-3,,,
66.06006,3,4-1,,,
66.49334999999999,1,3-4,,,
66.49334999999999,2,3-4,,,
66.49334999999999,3,1-2,,,
66.85998,1,j4-1,,,
66.85998,2,j4-1,,,
66.85998,3,j2-3,,,
67.52658,1,1-2,,,
67.52658,2,1-2,,,
67.52658,3,3-4,,,
68.09318999999999,1,2-3,,,
68.09318999999999,2,2-3,,,
68.09318999999999,3,4-1,,,
68.52647999999999,1,hj3,,,
68.52647999999999,2,hj3,,,
68.52647999999999,3,hj1,,,
68.9931,1,3-4,,,
68.9931,2,3-4,,,
68.9931,3,1-2,,,
69.72636,1,j4-1,,,
69.72636,2,j4-1,,,
69.72636,3,j2-3,,,
70.09299,1,1-2,,,
70.09299,2,1-2,,,
70.09299,3,3-4,,,
70.52628,1,sj2,,,
70.52628,2,sj2,,,
70.52628,3,sj4,,,
70.95957,1,hj2,,,
70.95957,2,hj2,,,
70.95957,3,hj4,,,
71.75949,1,2-3,,,
71.75949,2,2-3,,,
71.75949,3,4-1,,,
72.3261,1,hj3,,,
72.3261,2,hj3,,,
72.3261,3,hj1,,,
73.15935,1,3-4,,,
73.15935,2,3-4,,,
73.15935,3,1-2,,,
73.79262,1,hj4,,,
73.79262,2,hj4,,,
73.79262,3,hj2,,,
75.02583,3,w2,,,
75.02583,2,w4,,,
75.02583,1,w4,,,
75.22581,1,4-1,,,
75.22581,2,4-1,,,
75.22581,3,2-3,,,
75.62577,1,j1-2,,,
75.62577,2,j1-2,,,
75.62577,3,j3-4,,,
76.09239,1,sj2,,,
76.09239,2,sj2,,,
76.09239,3,sj4,,,
76.45902,1,hj2,,,
76.45902,2,hj2,,,
76.45902,3,hj4,,,
76.92564,1,,,,D40
76.92564,2,,,,D40
76.92564,MOT_mc_light_up_00,l3,,
76.92564,MOT_mc_stage_color_00,y,,
76.92564,MOT_mc_bg_black_00,b20-65,,
76.92564,MOT_mc_light_center_00,l2,,
77.05896,3,lp4,,,
77.69223,2,w2,,,
77.69223,1,w2,,,
79.02543,3,j4-1,,,
79.39206,2,,,,L0
79.39206,3,,,,D40
79.39206,2,lp2,,,
79.39206,MOT_mc_stage_color_00,y-r,,
80.09199,3,w1,,,
81.79182,2,j2-3,,,
82.19178,1,lp2,,,
82.19178,MOT_mc_stage_color_00,r-b,,
82.22511,1,,,,L0
82.22511,2,,,,D40
82.85838,2,w3,,,
85.22480999999999,1,2-3,,,
85.72475999999999,1,sj3,,,
86.22471,1,w3,,,
86.45801999999999,1,sp3-4,,,
86.89130999999999,1,hj4,,,
87.35793,1,,,,D40
87.35793,3,,,,L0
87.35793,3,,,f1,
87.35793,MOT_mc_stage_color_00,b-y,,
87.62456999999999,3,lp1,,,
88.12451999999999,1,w4,,,
89.79101999999999,3,,,b0,
89.92434,MOT_mc_stage_color_00,y-b,,
90.05766,1,,,f1,
90.09098999999999,1,,,,L0
90.09098999999999,3,,,,D40
90.22431,1,lp4,,,
92.49074999999999,1,,,b0,
92.75739,2,,,,L0
92.75739,3,,,,L0
92.75739,1,hj4,,,
92.75739,2,hj3,,,
92.75739,3,hj1,,,
93.39066,1,4-1,,,
93.39066,2,3-4,,,
93.39066,3,1-2,,,
93.95727,1,1-2,,,
93.95727,2,4-1,,,
93.95727,3,2-3,,,
94.3239,1,2-3,,,
94.3239,2,1-2,,,
94.3239,3,3-4,,,
94.52387999999999,1,3-4,,,
94.52387999999999,2,2-3,,,
94.52387999999999,3,4-1,,,
94.75719,1,hj4,,,
94.75719,2,hj3,,,
94.75719,3,hj1,,,
95.9904,3,w1,,,
95.9904,2,w3,,,
95.9904,1,w4,,,
96.49034999999999,1,,,,D40
96.49034999999999,2,,,,D40
96.49034999999999,3,,,,D40
97.09029,2,,,,L0
97.09029,2,,,f1,
97.89021,2,3-4,,,
98.82345,2,w4,,,
99.09008999999999,2,4-1,,,
100.02333,2,w1,,,
100.32329999999999,2,j1-2,,,
101.38986,2,w2,,,
101.72316,2,hj2,,,
102.95636999999999,2,w2,,,
104.02293,2,,,,D40
104.02293,2,,,b0,
104.85618,1,,,,L0
104.85618,2,,,,L0
104.85618,3,,,,L0
104.85618,1,j4-1,,,
104.85618,2,j2-3,,,
104.85618,3,j1-2,,,
104.85618,MOT_mc_light_up_00,l4,,
104.88951,MOT_mc_stage_color_00,y-flash,,
104.88951,MOT_mc_bg_black_00,b65-20,,
104.88951,MOT_mc_light_center_00,l3,,
105.68943,1,hj1,,,
105.68943,2,hj3,,,
105.68943,3,hj2,,,
106.35602999999999,1,j1-2,,,
106.35602999999999,2,j3-4,,,
106.35602999999999,3,j2-3,,,
107.05596,1,hj2,,,
107.05596,2,hj4,,,
107.05596,3,hj3,,,
107.52257999999999,1,2-3,,,
107.52257999999999,2,4-1,,,
107.52257999999999,3,3-4,,,
107.85588,1,3-4,,,
107.85588,2,1-2,,,
107.85588,3,4-1,,,
108.35583,1,4-1,,,
108.35583,2,2-3,,,
108.35583,3,1-2,,,
108.82244999999999,1,j1-2,,,
108.82244999999999,2,j3-4,,,
108.82244999999999,3,j2-3,,,
109.48904999999999,1,hj2,,,
109.48904999999999,2,hj4,,,
109.48904999999999,3,hj3,,,
110.18898,1,,,,D40
110.18898,2,,,,D40
110.18898,3,,,,D40
110.42228999999999,1,,,,L0
110.42228999999999,2,,,,L0
110.42228999999999,3,,,,L0
110.42228999999999,1,2-3,,,
110.42228999999999,2,4-1,,,
110.42228999999999,3,3-4,,,
110.85557999999999,1,hj3,,,
110.85557999999999,2,hj1,,,
110.85557999999999,3,hj4,,,
111.72215999999999,1,3-4,,,
111.72215999999999,2,1-2,,,
111.72215999999999,3,4-1,,,
112.32209999999999,1,hj4,,,
112.32209999999999,2,hj2,,,
112.32209999999999,3,hj1,,,
113.02203,1,4-1,,,
113.02203,2,2-3,,,
113.02203,3,1-2,,,
113.58864,1,j1-2,,,
113.58864,2,j3-4,,,
113.58864,3,j2-3,,,
114.18858,1,2-3,,,
114.18858,2,4-1,,,
114.18858,3,3-4,,,
114.52188,1,sj3,,,
114.52188,2,sj1,,,
114.52188,3,sj4,,,
114.78851999999999,1,hj3,,,
114.78851999999999,2,hj1,,,
114.78851999999999,3,hj4,,,
115.25514,1,,,,D40
115.25514,2,,,,D40
115.25514,3,,,,D40
115.82175,1,,,,L0
115.82175,2,,,,L0
115.82175,3,,,,L0
115.82175,1,lp3,,,
115.82175,2,lp1,,,
115.82175,3,lp4,,,
115.85508,MOT_mc_bg_black_00,b20-65,,
118.55480999999999,1,hj3,,,
118.55480999999999,2,hj1,,,
118.55480999999999,3,hj4,,,
119.02143,1,lp3,,,
119.02143,2,lp1,,,
119.02143,3,lp4,,,
121.55451,1,hj3,,,
121.55451,2,hj1,,,
121.55451,3,hj4,,,
122.78772,3,w4,,,
122.78772,2,w1,,,
122.78772,1,w3,,,
123.28766999999999,1,j3-4,,,
123.28766999999999,2,j1-2,,,
123.28766999999999,3,j4-1,,,
123.42098999999999,1,,,,D40
123.42098999999999,2,,,,D40
123.42098999999999,3,,,,D40
123.68763,2,,,,L0
123.68763,2,,,f1,
123.68763,2,j2-3,,,
123.68763,MOT_mc_stage_color_00,y,,
124.35423,3,w1,,,
124.35423,1,w4,,,
124.75419,2,w3,,,
125.02082999999999,2,,,,D40
125.02082999999999,3,,,,L0
125.02082999999999,2,,,b0,
125.02082999999999,3,,,f1,
125.02082999999999,3,j1-2,,,
125.02082999999999,MOT_mc_stage_color_00,y-r,,
126.08739,3,w2,,,
126.25403999999999,1,,,,L0
126.25403999999999,3,,,,D40
126.25403999999999,1,,,f1,
126.25403999999999,1,j4-1,,,
126.25403999999999,3,,,b0,
126.32069999999999,MOT_mc_stage_color_00,r-b,,
127.3206,1,w1,,,
127.55390999999999,1,,,,D40
127.55390999999999,2,,,,L0
127.55390999999999,2,,,f1,
127.55390999999999,2,j3-4,,,
127.55390999999999,1,,,b0,
127.58724,MOT_mc_stage_color_00,b-r,,
128.62046999999998,2,w4,,,
129.02043,2,,,,D40
129.02043,3,,,,L0
129.02043,2,,,b0,
129.02043,3,,,f1,
129.02043,3,j2-3,,,
129.02043,MOT_mc_stage_color_00,r-y,,
130.08699,3,w3,,,
130.35362999999998,1,,,,L0
130.35362999999998,3,,,,D40
130.35362999999998,1,,,f1,
130.35362999999998,1,j1-2,,,
130.35362999999998,3,,,b0,
130.35362999999998,MOT_mc_stage_color_00,y-b,,
131.42019,1,w2,,,
132.25343999999998,1,,,,D40
132.25343999999998,1,,,b0,
132.45342,1,,,,L0
132.45342,2,,,,L0
132.45342,3,,,,L0
132.45342,MOT_mc_stage_color_00,r-flash,,
132.45342,MOT_mc_bg_black_00,b20-65,,
133.18668,1,j2-3,,,
133.18668,2,j4-1,,,
133.18668,3,j3-4,,,
133.32,MOT_mc_stage_color_00,y-flash,,
133.58664,1,hj3,,,
133.58664,2,hj1,,,
133.58664,3,hj4,,,
133.68663,MOT_mc_stage_color_00,b-flash,,
133.91994,1,,,,D40
133.91994,2,,,,D40
133.91994,3,,,,D40
134.41988999999998,1,j3-4,,,
134.41988999999998,2,j1-2,,,
134.41988999999998,3,j4-1,,,
135.08649,1,j4-1,,,
135.08649,2,j2-3,,,
135.08649,3,j1-2,,,
135.75309,1,j1-2,,,
135.75309,2,j3-4,,,
135.75309,3,j2-3,,,
136.05306,1,,,f1,
136.05306,2,,,f1,
136.05306,3,,,f1,
136.48635,1,sp2-3,,,
136.48635,2,sp2-3,,,
136.48635,3,sp2-3,,,
137.85288,1,w4,,,
137.85288,2,w4,,,
137.85288,3,w4,,,
138.15285,MOT_mc_light_up_00,l3_lp,,
