0.46662,MOT_mc_bg_black_00,seat100-0,,
2.53308,MOT_mc_bg_black_00,b80-65,,
2.53308,MOT_mc_speaker_00,temp4,,
35.463119999999996,1,3-4,,,
35.79642,2,w1,,,
35.86308,3,w1,,,
35.929739999999995,4,w1,,,
35.9964,5,w1,,,
36.02973,3,1-2,,,
36.09639,2,1-2,,,
36.16305,5,1-2,,,
36.22971,4,1-2,,,
36.39636,1,w4,,,
36.52968,1,lp4,,,
36.729659999999996,1,,r2,,
36.96297,3,w2,,,
37.02963,2,w2,,,
37.096289999999996,5,w2,,,
37.162949999999995,4,w2,,,
37.496249999999996,2,lp2,,,
37.496249999999996,3,lp2,,,
37.496249999999996,4,lp2,,,
37.496249999999996,5,lp2,,,
38.26284,1,4-1,,,
39.196079999999995,1,w1,,,
39.36273,1,1-2,r3,,
39.929339999999996,2,2-3,,,
39.929339999999996,3,2-3,,,
39.929339999999996,4,2-3,,,
39.929339999999996,5,2-3,,,
40.16265,2,lp3,,,
40.16265,3,lp3,,,
40.16265,4,lp3,,,
40.16265,5,lp3,,,
40.29597,1,w2,,,
40.829249999999995,1,2-3,rb2,,
41.76249,1,w3,,,
42.46242,1,lp3,rb1,,
42.829049999999995,2,3-4,,,
42.829049999999995,3,3-4,,,
42.829049999999995,4,3-4,,,
42.829049999999995,5,3-4,,,
43.06236,2,lp4,,,
43.06236,3,lp4,,,
43.06236,4,lp4,,,
43.06236,5,lp4,,,
43.628969999999995,1,3-4,rb0,,
44.395559999999996,1,4-1,,,
44.62887,1,lp1,,,
45.46212,2,4-1,l2,,
45.46212,3,4-1,rb0,,
45.76209,4,4-1,l2,,
45.76209,5,4-1,rb0,,
45.9954,2,lp1,,,
45.9954,3,lp1,,,
45.9954,4,lp1,,,
45.9954,5,lp1,,,
46.19538,1,,lw2,,
47.06196,1,1-2,,,
47.295269999999995,1,lp2,,,
48.16185,4,1-2,lb1,,
48.16185,5,1-2,r1,,
48.461819999999996,2,1-2,lb1,,
48.461819999999996,3,1-2,r1,,
48.69513,2,lp2,,,
48.69513,3,lp2,,,
48.69513,4,lp2,,,
48.69513,5,lp2,,,
49.19508,1,2-3,l3,,
49.56171,2,2-3,,,
49.661699999999996,3,2-3,,,
49.761689999999994,4,2-3,,,
49.86168,5,2-3,,,
49.96167,4,3-4,,,
50.061659999999996,3,3-4,,,
50.094989999999996,1,3-4,,,
50.161649999999995,2,3-4,,,
50.79492,5,w3,,,
50.82825,2,4-1,,,
50.82825,3,4-1,,,
50.82825,4,4-1,,,
50.82825,5,3-4,,,
51.02823,1,w4,,,
51.294869999999996,1,lp4,,,
51.49485,1,,lb2,,
51.761489999999995,5,w4,,,
51.761489999999995,4,w1,,,
51.761489999999995,3,w1,,,
51.761489999999995,2,w1,,,
51.794819999999994,2,lp1,,,
51.794819999999994,3,lp1,,,
51.794819999999994,4,lp1,,,
51.794819999999994,5,lp4,,,
53.16135,1,,lb1,,
54.26124,1,4-1,lb0,,
55.19448,1,w1,,,
55.727759999999996,MOT_mc_bg_black_00,b65-45,,
55.727759999999996,MOT_mc_stage_color_00,b-flash,,
55.727759999999996,MOT_mc_light_center_00,l1,,
55.727759999999996,MOT_mc_light_up_00,l2,,
55.727759999999996,1,j1-2,,f2,
55.727759999999996,2,j1-2,,,
55.727759999999996,3,j1-2,,,
56.161049999999996,4,1-2,,f0,
56.161049999999996,5,4-1,,f0,
56.79432,3,w2,,,
56.79432,2,w2,,,
56.79432,1,w2,,,
57.09429,5,w1,,,
57.09429,4,w2,,,
57.427589999999995,1,2-3,,,
57.6609,1,lp3,,,
58.49415,2,2-3,,,
58.49415,3,2-3,,,
58.49415,4,2-3,,,
58.49415,5,1-2,,,
59.427389999999995,5,w2,,,
59.427389999999995,4,w3,,,
59.427389999999995,3,w3,,,
59.427389999999995,2,w3,,,
59.827349999999996,1,3-4,,,
60.06066,1,lp4,,,
61.19388,2,3-4,,,
61.19388,3,3-4,,,
61.19388,4,3-4,,,
61.19388,5,2-3,,,
62.12712,5,w3,,,
62.12712,4,w4,,,
62.12712,3,w4,,,
62.12712,2,w4,,,
62.79372,1,sj4,,,
63.29367,1,w4,,,
63.79362,2,4-1,,,
63.79362,3,4-1,,,
63.79362,4,4-1,,,
63.79362,5,3-4,,,
63.79362,1,4-1,,,
64.72686,5,w4,,,
64.72686,4,w1,,,
64.72686,3,w1,,,
64.72686,2,w1,,,
64.72686,1,w1,,,
65.36013,2,1-2,,,
65.36013,3,1-2,,,
65.36013,4,1-2,,,
65.36013,5,4-1,,,
65.36013,1,1-2,r1,,
65.59344,2,lp2,,,
65.59344,3,lp2,,,
65.59344,4,lp2,,,
65.59344,5,lp1,,,
65.59344,1,lp2,,,
66.52668,4,j2-3,,,
67.59324,4,w3,,,
67.82655,5,j1-2,,,
68.09318999999999,1,2-3,rb0,,
68.3265,1,lp3,,,
68.89311,5,w2,,,
69.15975,2,j2-3,,,
69.25974,1,,l1,,
70.22631,2,w3,,,
70.42629,3,j2-3,,,
70.79292,1,3-4,l2,,
71.02623,1,lp4,,,
71.49284999999999,3,w3,,,
71.82615,2,3-4,lb0,,
71.82615,3,3-4,rb0,,
71.82615,4,3-4,lb0,,
71.82615,5,2-3,rb0,,
72.75939,5,w3,,,
72.75939,4,w4,,,
72.75939,3,w4,,,
72.75939,2,w4,,,
73.42599,1,,lb1,,
75.42578999999999,1,j4-1,,,
75.55910999999999,2,4-1,,f0,
75.55910999999999,3,4-1,,f0,
75.55910999999999,4,4-1,,b-1,
75.55910999999999,5,3-4,,b-1,
75.55910999999999,1,,lb0,,
76.49235,5,w4,,,
76.49235,4,w1,,,
76.49235,3,w1,,,
76.49235,2,w1,,,
76.49235,1,w1,,,
77.9922,MOT_mc_bg_black_00,b45-65,,
77.9922,2,1-2,,,D40
77.9922,3,1-2,,,D40
77.9922,4,1-2,,,D40
77.9922,5,4-1,,,D40
77.9922,1,1-2,,,
78.22551,1,lp2,,,
78.92544,5,w1,,,
78.92544,4,w2,,,
78.92544,3,w2,,,
78.92544,2,w2,,,
79.42539,1,j2-3,,,
79.52538,MOT_mc_speaker_00,temp1,,
79.52538,2,2-3,l1,,L0
79.52538,3,2-3,r1,,L0
79.52538,4,2-3,l1,,L0
79.52538,5,1-2,r1,,L0
79.75869,MOT_mc_bg_black_00,b65-20,,
79.75869,MOT_mc_stage_color_00,b-flash,,
79.75869,MOT_mc_light_up_00,l2,,
79.75869,MOT_mc_light_center_00,l3,,
79.75869,1,lp3,,,
79.75869,2,lp3,,,
79.75869,3,lp3,,,
79.75869,4,lp3,,,
79.75869,5,lp2,,,
81.69183,1,3-4,,,
81.92514,1,lp4,,,
82.39175999999999,1,,l1,,
82.39175999999999,2,3-4,,,
82.39175999999999,3,3-4,,,
83.325,3,w4,,,
83.325,2,w4,,,
83.45832,4,3-4,,,
83.45832,5,2-3,,,
83.6583,1,4-1,l2,,
84.39156,5,w3,,,
84.39156,4,w4,,,
84.49154999999999,1,j1-2,,,
84.59154,2,4-1,,,
84.59154,3,4-1,,,
84.59154,4,4-1,,,
84.59154,5,3-4,,,
84.82485,1,lp2,,,
85.52477999999999,5,w4,,,
85.52477999999999,4,w1,,,
85.52477999999999,3,w1,,,
85.52477999999999,2,w1,,,
87.39126,1,2-3,lb1,,
87.62456999999999,1,lp3,,,
87.75788999999999,2,j1-2,,,
88.49114999999999,3,j1-2,,,
88.82445,2,w2,,,
88.89111,1,3-4,lb0,,
89.19108,4,j1-2,,,
89.55771,3,w2,,,
89.79101999999999,5,j4-1,,,
89.82435,1,w4,,,
89.89101,1,4-1,,,
90.25764,4,w2,,,
90.25764,1,j1-2,,,
90.42429,2,lp2,,,
90.42429,3,lp2,,,
90.42429,4,lp2,,,
90.42429,5,lp1,,,
90.59093999999999,1,lp2,,,
92.52408,1,2-3,,,
93.02403,1,lp3,,,
93.02403,4,2-3,,,
93.05736,2,2-3,,,
93.09069,3,2-3,,,
93.12402,5,1-2,,,
93.95727,4,w3,,,
93.9906,2,w3,,,
94.02393,3,w3,,,
94.05726,5,w2,,,
94.15724999999999,1,j3-4,,,
94.15724999999999,5,2-3,,,
94.19058,3,3-4,,,
94.22390999999999,2,3-4,,,
94.25724,4,3-4,,,
94.49055,1,lp4,,,
95.09049,5,w3,,,
95.12382,3,w4,,,
95.15715,2,w4,,,
95.19048,4,w4,,,
95.19048,1,j4-1,,,
96.02373,2,4-1,,,
96.02373,3,4-1,,,
96.02373,4,4-1,,,
96.02373,5,3-4,,,
96.02373,1,1-2,l1,,
96.25703999999999,2,lp1,,,
96.25703999999999,3,lp1,,,
96.25703999999999,4,lp1,,,
96.25703999999999,5,lp4,,,
96.95697,1,w2,,,
96.99029999999999,1,2-3,lb0,,
97.22361,1,lp3,,,
98.65679999999999,2,1-2,,,
98.65679999999999,3,1-2,,,
98.65679999999999,4,1-2,,,
98.65679999999999,5,4-1,,,
98.65679999999999,1,3-4,r1,,
98.89010999999999,2,lp2,,,
98.89010999999999,3,lp2,,,
98.89010999999999,4,lp2,,,
98.89010999999999,5,lp1,,,
98.89010999999999,1,lp4,,,
99.79002,1,4-1,rb0,,
100.02333,1,lp1,,,
101.05655999999999,MOT_mc_stage_color_00,b-flash,,
101.05655999999999,2,sp2-3,lb0,,
101.05655999999999,3,sp2-3,rb0,,
101.05655999999999,4,sp2-3,lb0,,
101.05655999999999,5,sp1-2,rb0,,
101.05655999999999,1,1-2,,,
101.28987,1,lp2,,,
101.95647,1,sj2,,,
101.95647,2,sj3,,,
101.95647,3,sj3,,,
102.18978,1,j2-3,,,
102.18978,4,sj3,,,
102.18978,5,sj2,,,
102.45642,3,w3,,,
102.45642,2,w3,,,
102.68973,5,w2,,,
102.68973,4,w3,,,
102.68973,1,lp3,,,
103.92294,1,3-4,,,
104.15625,1,lp4,,,
106.68933,1,4-1,,,
106.68933,2,3-4,l1,,
106.68933,3,3-4,l1,,
106.68933,4,3-4,l1,,
106.68933,5,2-3,l1,,
106.92264,1,lp1,,,
106.9893,2,4-1,,,
106.9893,3,4-1,,,
106.9893,4,4-1,,,
106.9893,5,3-4,,,
107.3226,2,1-2,l2,,
107.3226,3,1-2,l2,,
107.3226,4,1-2,l2,,
107.3226,5,4-1,l2,,
108.08919,2,2-3,lb1,,
108.08919,3,2-3,lb1,,
108.08919,4,2-3,lb1,,
108.08919,5,1-2,lb1,,
108.38915999999999,2,3-4,,,
108.38915999999999,3,3-4,,,
108.38915999999999,4,3-4,,,
108.38915999999999,5,2-3,,,
108.72246,2,4-1,lb0,,
108.72246,3,4-1,lb0,,
108.72246,4,4-1,lb0,,
108.72246,5,3-4,lb0,,
109.42239,2,1-2,r1,,
109.42239,3,1-2,l1,,
109.42239,4,1-2,r1,,
109.42239,5,4-1,l1,,
109.42239,1,j1-2,,,
109.75569,1,lp2,,,
110.35562999999999,5,w1,,,
110.35562999999999,4,w2,,,
110.35562999999999,3,w2,,,
110.35562999999999,2,w2,,,
111.58883999999999,2,j2-3,,,
111.58883999999999,3,j2-3,,,
111.58883999999999,4,2-3,,f0,
111.58883999999999,5,1-2,,f0,
111.58883999999999,1,j2-3,,,
111.92214,1,lp3,,,
112.52207999999999,5,w2,,,
112.52207999999999,4,w3,,,
112.6554,3,w3,,,
112.6554,2,w3,,,
114.02193,1,3-4,,,
114.25524,1,lp4,,,
115.52177999999999,1,sj4,,,
116.02172999999999,1,w4,,,
116.82164999999999,2,3-4,,,
116.82164999999999,3,3-4,,,
116.82164999999999,4,3-4,,,
116.82164999999999,5,2-3,,,
116.82164999999999,1,j4-1,,,
117.75488999999999,5,w3,,,
117.75488999999999,4,w4,,,
117.75488999999999,3,w4,,,
117.75488999999999,2,w4,,,
117.88821,1,w1,,,
117.92154,1,j1-2,,,
118.02153,2,4-1,,,
118.02153,3,4-1,,,
118.02153,4,4-1,,,
118.02153,5,3-4,,,
118.25484,1,lp2,,,
118.95477,5,w4,,,
118.95477,4,w1,,,
118.95477,3,w1,,,
118.95477,2,w1,,,
120.65459999999999,1,2-3,,,
120.88790999999999,1,lp3,,,
122.02113,1,3-4,,,
122.25443999999999,2,1-2,,,
122.25443999999999,3,1-2,,,
122.25443999999999,4,1-2,,,
122.25443999999999,5,4-1,,,
122.25443999999999,1,lp4,,,
123.18768,5,w1,,,
123.18768,4,w2,,,
123.18768,3,w2,,,
123.18768,2,w2,,,
127.08729,5,sj1,,,
127.18728,3,sj2,,,
127.28726999999999,1,sj4,,,
127.38726,2,sj2,,,
127.48724999999999,4,sj2,,,
127.58724,5,w1,,,
127.68723,3,w2,,,
127.75389,1,4-1,,,
127.75389,2,2-3,,,
127.75389,3,2-3,,,
127.75389,4,2-3,,,
127.75389,5,1-2,,,
128.68713,5,w2,,,
128.68713,4,w3,,,
128.68713,3,w3,,,
128.68713,2,w3,,,
128.68713,1,w1,,,
132.3201,MOT_mc_speaker_00,stay,,
