0.03333,MOT_mc_bg_black_00,seat100-0,,
1.63317,MOT_mc_stage_color_00,y-flash,,
1.63317,MOT_mc_bg_black_00,b80-65,,
1.63317,MOT_mc_light_up_00,l1,,
1.63317,MOT_mc_light_center_00,l1,,
1.63317,MOT_mc_light_under_00,l1,,
1.63317,MOT_mc_speaker_00,temp1,,
42.029129999999995,MOT_mc_light_ce_00,l1,,
42.029129999999995,1,3-4,l1,,
42.09579,2,1-2,l1,,
42.09579,3,1-2,l1,,
42.09579,4,1-2,l1,,
42.09579,5,1-2,l1,,
42.52908,1,lp4,,,
42.62907,2,lp2,,,
42.62907,3,lp2,,,
42.62907,4,lp2,,,
42.62907,5,lp2,,,
43.09569,1,j4-1,,,
43.09569,2,j2-3,,,
43.09569,3,j2-3,,,
43.09569,4,j2-3,,,
43.09569,5,j2-3,,,
43.79562,1,1-2,lb0,,
43.86228,MOT_mc_stage_color_00,b-flash,,
43.86228,2,3-4,lb0,,
43.86228,3,3-4,lb0,,
43.86228,4,3-4,lb0,,
43.86228,5,3-4,lb0,,
44.29557,1,lp2,,,
44.36223,2,lp4,,,
44.36223,3,lp4,,,
44.36223,4,lp4,,,
44.36223,5,lp4,,,
44.92884,1,j2-3,,,
44.92884,2,j4-1,,,
44.92884,3,j4-1,,,
44.92884,4,j4-1,,,
44.92884,5,j4-1,,,
45.42879,1,j3-4,,,
45.79542,MOT_mc_stage_color_00,b-flash,,
45.79542,2,1-2,,,
45.79542,3,1-2,,,
45.79542,4,1-2,,,
45.79542,5,1-2,,,
45.79542,1,sj4,,,
46.16205,1,sp4-1,,,
46.72866,5,w2,,,
46.72866,4,w2,,,
46.72866,3,w2,,,
46.72866,2,w2,,,
46.861979999999996,1,1-2,,,
47.42859,1,sj2,,,
47.79522,1,j2-3,,,
48.29517,2,2-3,,,
48.29517,3,2-3,,,
48.29517,4,2-3,,,
48.29517,5,2-3,,,
48.29517,1,3-4,,,
48.6618,2,lp3,,,
48.6618,3,lp3,,,
48.6618,4,lp3,,,
48.6618,5,lp3,,,
48.6618,1,lp4,,,
48.928439999999995,2,3-4,,,
48.928439999999995,3,3-4,,,
48.928439999999995,4,3-4,,,
48.928439999999995,5,3-4,,,
48.928439999999995,1,4-1,,,
49.261739999999996,2,sj4,,,
49.261739999999996,3,sj4,,,
49.261739999999996,4,sj4,,,
49.261739999999996,5,sj4,,,
49.261739999999996,1,sj1,,,
49.761689999999994,5,w4,,,
49.761689999999994,4,w4,,,
49.761689999999994,3,w4,,,
49.761689999999994,2,w4,,,
49.761689999999994,1,w1,,,
49.761689999999994,MOT_mc_stage_color_00,b-flash,,
49.761689999999994,2,4-1,,,
49.761689999999994,3,4-1,,,
49.761689999999994,4,4-1,,,
49.761689999999994,5,4-1,,,
49.761689999999994,1,1-2,l1,,
50.19498,1,,lb0,,
50.69493,5,w1,,,
50.69493,4,w1,,,
50.69493,3,w1,,,
50.69493,2,w1,,,
50.69493,1,w2,,,
50.72826,1,,r1,,
51.22821,1,2-3,rb0,,
51.728159999999995,1,j3-4,,,
52.22811,1,j4-1,,,
52.72806,1,1-2,,,
52.79472,2,1-2,,,
52.79472,3,1-2,,,
52.86138,4,1-2,,,
52.86138,5,1-2,,,
53.26134,1,j2-3,,,
53.327999999999996,2,j2-3,,,
53.327999999999996,3,j2-3,,,
53.394659999999995,4,j2-3,,,
53.394659999999995,5,j2-3,,,
53.89461,MOT_mc_stage_color_00,b-flash,,
53.89461,2,3-4,,,
53.89461,3,3-4,,,
53.89461,4,3-4,,,
53.89461,5,3-4,,,
53.89461,1,3-4,l1,,
54.3279,1,,lb0,,
54.82785,5,w4,,,
54.82785,4,w4,,,
54.82785,3,w4,,,
54.82785,2,w4,,,
54.82785,1,w4,,,
54.86118,1,,r1,,
55.361129999999996,1,4-1,rb0,,
55.861079999999994,1,j1-2,,,
56.36103,1,j2-3,,,
56.86098,1,3-4,,,
56.92764,2,4-1,,,
56.92764,3,4-1,,,
56.994299999999996,4,4-1,,,
56.994299999999996,5,4-1,,,
57.394259999999996,1,j4-1,,,
57.460919999999994,2,j1-2,,,
57.460919999999994,3,j1-2,,,
57.52758,4,j1-2,,,
57.52758,5,j1-2,,,
57.92754,MOT_mc_stage_color_00,b-flash,,
57.92754,MOT_mc_bg_black_00,b20-65,,
57.92754,MOT_mc_light_up_00,l1,,
57.92754,MOT_mc_light_center_00,l1,,
57.92754,1,1-2,r1,,
57.92754,2,2-3,r1,,
57.92754,3,2-3,r1,,
57.92754,4,2-3,r1,,
57.92754,5,2-3,r1,,
58.39416,1,lp2,,,
58.39416,2,lp3,,,
58.39416,3,lp3,,,
58.39416,4,lp3,,,
58.39416,5,lp3,,,
58.46082,MOT_mc_bg_black_00,b65-45,,
59.72736,1,2-3,r2,,
59.72736,2,3-4,r2,,
59.72736,3,3-4,r2,,
59.72736,4,3-4,r2,,
59.72736,5,3-4,r2,,
60.12732,1,lp3,,,
60.12732,2,lp4,,,
60.12732,3,lp4,,,
60.12732,4,lp4,,,
60.12732,5,lp4,,,
62.09379,1,3-4,rb1,,
62.09379,2,4-1,rb1,,
62.09379,3,4-1,rb1,,
62.09379,4,4-1,rb1,,
62.09379,5,4-1,rb1,,
62.52708,1,lp4,,,
62.52708,2,lp1,,,
62.52708,3,lp1,,,
62.52708,4,lp1,,,
62.52708,5,lp1,,,
63.893609999999995,1,4-1,rb0,,
63.893609999999995,2,1-2,rb0,,
63.893609999999995,3,1-2,rb0,,
63.893609999999995,4,1-2,rb0,,
63.893609999999995,5,1-2,rb0,,
64.3269,1,lp1,,,
64.3269,2,lp2,,,
64.3269,3,lp2,,,
64.3269,4,lp2,,,
64.3269,5,lp2,,,
64.79352,1,1-2,l1,,
64.79352,2,2-3,l1,,
64.79352,3,2-3,l1,,
64.79352,4,2-3,l1,,
64.79352,5,2-3,l1,,
65.42679,1,,lb0,,
65.42679,2,,lb0,,
65.42679,3,,lb0,,
65.42679,4,,lb0,,
65.42679,5,,lb0,,
65.72676,5,w3,,,
65.72676,4,w3,,,
65.72676,3,w3,,,
65.72676,2,w3,,,
65.72676,1,w2,,,
65.89341,1,2-3,r1,,
65.89341,2,3-4,r1,,
65.89341,3,3-4,r1,,
65.89341,4,3-4,r1,,
65.89341,5,3-4,r1,,
66.3267,1,lp3,,,
66.3267,2,lp4,,,
66.3267,3,lp4,,,
66.3267,4,lp4,,,
66.3267,5,lp4,,,
67.89321,1,3-4,r2,,
67.89321,2,4-1,r2,,
67.89321,3,4-1,r2,,
67.89321,4,4-1,r2,,
67.89321,5,4-1,r2,,
68.25984,1,lp4,,,
68.25984,2,lp1,,,
68.25984,3,lp1,,,
68.25984,4,lp1,,,
68.25984,5,lp1,,,
68.82645,1,4-1,rb1,,
68.82645,2,1-2,rb1,,
68.82645,3,1-2,rb1,,
68.82645,4,1-2,rb1,,
68.82645,5,1-2,rb1,,
69.29307,1,,rb0,,
69.29307,2,,rb0,,
69.29307,3,,rb0,,
69.29307,4,,rb0,,
69.29307,5,,rb0,,
69.72636,MOT_mc_stage_color_00,r-flash,,
69.75968999999999,5,w2,,,
69.75968999999999,4,w2,,,
69.75968999999999,3,w2,,,
69.75968999999999,2,w2,,,
69.75968999999999,1,w1,,,
69.79302,1,1-2,,,
69.79302,2,2-3,,,
69.79302,3,2-3,,,
69.79302,4,2-3,,,
69.79302,5,2-3,,,
70.19297999999999,1,j2-3,,,
70.19297999999999,2,j3-4,,,
70.19297999999999,3,j3-4,,,
70.19297999999999,4,j3-4,,,
70.19297999999999,5,j3-4,,,
70.79292,1,3-4,,,
71.09289,MOT_mc_stage_color_00,r-flash,,
71.09289,2,j4-1,,,
71.09289,3,j4-1,,,
71.09289,4,j4-1,,,
71.09289,5,j4-1,,,
71.59284,1,4-1,,,
71.59284,2,1-2,,,
71.59284,3,1-2,,,
71.59284,4,1-2,,,
71.59284,5,1-2,,,
71.9928,1,lp1,,,
71.9928,2,lp2,,,
71.9928,3,lp2,,,
71.9928,4,lp2,,,
71.9928,5,lp2,,,
72.65939999999999,1,j1-2,,,
72.95936999999999,MOT_mc_stage_color_00,r-flash,,
72.95936999999999,2,j2-3,,,
72.95936999999999,3,j2-3,,,
72.95936999999999,4,j2-3,,,
72.95936999999999,5,j2-3,,,
73.49265,1,2-3,,b0,
73.49265,2,3-4,,b-1,
73.49265,3,3-4,,b-1,
73.49265,4,3-4,,b-1,
73.49265,5,3-4,,b-1,
73.89260999999999,1,j3-4,,,
73.89260999999999,2,j4-1,,,
73.89260999999999,3,j4-1,,,
73.89260999999999,4,j4-1,,,
73.89260999999999,5,j4-1,,,
74.32589999999999,MOT_mc_stage_color_00,r-flash,,
74.32589999999999,1,sj4,,,
74.32589999999999,2,sj1,,,
74.32589999999999,3,sj1,,,
74.32589999999999,4,sj1,,,
74.32589999999999,5,sj1,,,
74.69252999999999,1,sj4,,,
74.69252999999999,2,sj1,,,
74.69252999999999,3,sj1,,,
74.69252999999999,4,sj1,,,
74.69252999999999,5,sj1,,,
75.05915999999999,1,4-1,,f1,
75.05915999999999,2,1-2,,f0,
75.05915999999999,3,1-2,,f0,
75.05915999999999,4,1-2,,f0,
75.05915999999999,5,1-2,,f0,
75.42578999999999,1,j1-2,,,
75.42578999999999,2,j2-3,,,
75.42578999999999,3,j2-3,,,
75.42578999999999,4,j2-3,,,
75.42578999999999,5,j2-3,,,
75.85907999999999,MOT_mc_stage_color_00,r-flash,,
75.85907999999999,1,sp2-3,,,
75.85907999999999,2,sp3-4,,,
75.85907999999999,3,sp3-4,,,
75.85907999999999,4,sp3-4,,,
75.85907999999999,5,sp3-4,,,
76.85898,MOT_mc_stage_color_00,r-flash,,
76.85898,1,j3-4,,,
77.22561,2,hj4,,,
77.22561,3,hj4,,,
77.25894,4,hj4,,,
77.25894,5,hj4,,,
77.29227,1,hj4,,,
77.85888,MOT_mc_stage_color_00,r-flash,,
77.85888,MOT_mc_bg_black_00,b45-20,,
77.85888,MOT_mc_light_up_00,l4,,
77.85888,MOT_mc_light_center_00,l3,,
77.85888,2,,,,L0
77.85888,3,,,,L0
77.85888,4,,,,L0
77.85888,5,,,,L0
77.9922,1,4-1,l1,,
77.9922,2,4-1,l1,,
77.9922,3,4-1,l1,,
77.9922,4,4-1,l1,,
77.9922,5,4-1,l1,,
78.45882,1,lp1,,,
78.45882,2,lp1,,,
78.45882,3,lp1,,,
78.45882,4,lp1,,,
78.45882,5,lp1,,,
78.82545,1,1-2,l2,,
78.82545,2,1-2,l2,,
78.82545,3,1-2,l2,,
78.82545,4,1-2,l2,,
78.82545,5,1-2,l2,,
79.29207,1,lp2,,,
79.29207,2,lp2,,,
79.29207,3,lp2,,,
79.29207,4,lp2,,,
79.29207,5,lp2,,,
79.82535,1,sp2-3,,,
79.89201,2,sp2-3,,,
79.89201,3,sp2-3,,,
79.95867,MOT_mc_stage_color_00,r-flash,,
79.95867,4,sp2-3,,,
79.95867,5,sp2-3,,,
80.72525999999999,4,3-4,l3,,
80.72525999999999,2,3-4,l3,,
80.79191999999999,1,3-4,l3,,
80.85858,5,3-4,l3,,
80.85858,3,3-4,l3,,
81.42519,2,j4-1,,,
81.42519,3,j4-1,,,
81.42519,4,j4-1,,,
81.42519,5,j4-1,,,
81.42519,1,4-1,,,
82.02512999999999,1,1-2,lb2,,
82.02512999999999,2,1-2,lb2,,
82.02512999999999,3,1-2,lb2,,
82.02512999999999,4,1-2,lb2,,
82.02512999999999,5,1-2,lb2,,
82.09179,MOT_mc_stage_color_00,r-flash,,
82.49175,1,lp2,,,
82.49175,2,lp2,,,
82.49175,3,lp2,,,
82.49175,4,lp2,,,
82.49175,5,lp2,,,
83.05836,1,2-3,lb1,,
83.05836,2,2-3,lb1,,
83.05836,3,2-3,lb1,,
83.05836,4,2-3,lb1,,
83.05836,5,2-3,lb1,,
83.52498,1,lp3,,,
83.52498,2,lp3,,,
83.52498,3,lp3,,,
83.52498,4,lp3,,,
83.52498,5,lp3,,,
84.02493,1,sp3-4,,,
84.09159,2,sp3-4,,,
84.09159,3,sp3-4,,,
84.15825,4,sp3-4,,,
84.15825,5,sp3-4,,,
85.09149,4,4-1,lb0,,
85.09149,2,4-1,lb0,,
85.15814999999999,1,4-1,lb0,,
85.22480999999999,3,4-1,lb0,,
85.22480999999999,5,4-1,lb0,,
85.85808,1,hj1,,,
86.02472999999999,4,w1,,,
86.02472999999999,2,w1,,,
86.15805,5,w1,,,
86.15805,3,w1,,,
86.35803,2,j1-2,,,
86.35803,3,j1-2,,,
86.35803,4,j1-2,,,
86.35803,5,j1-2,,,
86.82464999999999,MOT_mc_stage_color_00,r-flash,,
86.82464999999999,1,1-2,,b0,
87.25793999999999,1,lp2,,,
87.42459,5,w2,,,
87.42459,4,w2,,,
87.42459,3,w2,,,
87.42459,2,w2,,,
87.45792,2,j2-3,,,
87.45792,3,j2-3,,,
87.45792,4,j2-3,,,
87.45792,5,j2-3,,,
87.45792,1,2-3,,f1,
87.95787,1,sp3-4,,,
88.52448,5,w3,,,
88.52448,4,w3,,,
88.52448,3,w3,,,
88.52448,2,w3,,,
88.59114,1,sj4,,,
88.92443999999999,2,hj3,,,
88.92443999999999,3,hj3,,,
88.92443999999999,4,hj3,,,
88.92443999999999,5,hj3,,,
88.92443999999999,1,hj4,,,
89.69103,MOT_mc_stage_color_00,r-flash,,
89.72435999999999,2,3-4,,,
89.72435999999999,3,3-4,,,
89.72435999999999,4,3-4,,,
89.72435999999999,5,3-4,,,
89.72435999999999,1,4-1,r1,,
90.12432,1,lp1,,,
90.6576,5,w4,,,
90.6576,4,w4,,,
90.6576,3,w4,,,
90.6576,2,w4,,,
90.75759,2,4-1,,,
90.75759,3,4-1,,,
90.75759,4,4-1,,,
90.75759,5,4-1,,,
90.75759,1,1-2,,,
91.32419999999999,1,j2-3,,,
91.69082999999999,5,w1,,,
91.69082999999999,4,w1,,,
91.69082999999999,3,w1,,,
91.69082999999999,2,w1,,,
91.85748,2,1-2,,b-1,
91.85748,3,1-2,,b-1,
91.85748,4,1-2,,b-1,
91.85748,5,1-2,,b-1,
91.85748,1,3-4,rb0,,
92.25744,1,j4-1,,,
92.79072,5,w2,,,
92.79072,4,w2,,,
92.79072,3,w2,,,
92.79072,2,2-3,,f0,
92.79072,3,2-3,,f0,
92.79072,4,2-3,,f0,
92.79072,5,2-3,,f0,
92.79072,1,1-2,,f2,
93.29066999999999,2,j3-4,,,
93.29066999999999,3,j3-4,,,
93.29066999999999,4,j3-4,,,
93.29066999999999,5,j3-4,,,
93.59064,1,lp2,,,
93.95727,MOT_mc_stage_color_00,r-flash,,
93.95727,1,2-3,l1,,
93.95727,2,4-1,l1,,
93.95727,3,4-1,l1,,
93.95727,4,4-1,l1,,
93.95727,5,4-1,l1,,
94.42389,1,lp3,,,
94.42389,2,lp1,,,
94.42389,3,lp1,,,
94.42389,4,lp1,,,
94.42389,5,lp1,,,
94.72386,1,3-4,l2,,
94.72386,2,1-2,l2,,
94.72386,3,1-2,l2,,
94.72386,4,1-2,l2,,
94.72386,5,1-2,l2,,
95.19048,1,lp4,,,
95.19048,2,lp2,,,
95.19048,3,lp2,,,
95.19048,4,lp2,,,
95.19048,5,lp2,,,
95.62377,1,sp4-1,,,
95.69042999999999,2,sp2-3,,,
95.69042999999999,3,sp2-3,,,
95.75708999999999,4,sp2-3,,,
95.75708999999999,5,sp2-3,,,
96.45702,4,3-4,l3,,
96.45702,2,3-4,l3,,
96.52368,1,1-2,l3,,
96.59034,5,3-4,l3,,
96.59034,3,3-4,l3,,
96.95697,1,j2-3,,,
97.3236,2,j4-1,,,
97.3236,3,j4-1,,,
97.3236,4,j4-1,,,
97.3236,5,j4-1,,,
97.45692,1,3-4,,,
97.92354,1,4-1,lb2,,
97.92354,2,1-2,lb2,,
97.92354,3,1-2,lb2,,
97.92354,4,1-2,lb2,,
97.92354,5,1-2,lb2,,
98.19018,MOT_mc_stage_color_00,r-flash,,
98.39016,1,lp1,,,
98.39016,2,lp2,,,
98.39016,3,lp2,,,
98.39016,4,lp2,,,
98.39016,5,lp2,,,
98.9901,1,1-2,lb1,,
98.9901,2,2-3,lb1,,
98.9901,3,2-3,lb1,,
98.9901,4,2-3,lb1,,
98.9901,5,2-3,lb1,,
99.45671999999999,1,lp2,,,
99.45671999999999,2,lp3,,,
99.45671999999999,3,lp3,,,
99.45671999999999,4,lp3,,,
