0.03333,MOT_mc_bg_black_00,seat100-0,,
2.36643,MOT_control_all,zoom01,,
20.56461,5,w1,,,
20.56461,4,w1,,,
20.56461,3,w2,,,
20.56461,2,w1,,,
20.56461,1,2-3,,,
20.56461,2,1-2,,,
20.56461,3,,lb0,,
20.56461,4,1-2,,,
20.56461,5,1-2,,,
21.06456,1,3-4,,,
21.06456,2,2-3,,,
21.06456,3,j2-3,,,
21.06456,4,2-3,,,
21.06456,5,2-3,,,
21.96447,MOT_control_all,zoom04,,
21.997799999999998,5,w3,,,
21.997799999999998,4,w3,,,
21.997799999999998,2,w3,,,
21.997799999999998,1,w4,,,
22.13112,3,w3,,,
22.831049999999998,3,,,b0,
22.831049999999998,MOT_all,cut04,,
23.031029999999998,MOT_control_all,zoom05,,
23.13102,1,4-1,,f1,
23.46432,1,1-2,,,
24.19758,1,2-3,,b0,
24.19758,2,3-4,,,
24.19758,3,3-4,,,
24.19758,4,3-4,,,
24.19758,5,3-4,,,
24.464219999999997,MOT_control_all,zoom06,,
24.9975,1,j3-4,,,
25.13082,5,w4,,,
25.13082,4,w4,,,
25.13082,3,w4,,,
25.13082,2,w4,,,
25.49745,2,j4-1,,,
25.49745,3,j4-1,,,
25.96407,4,j4-1,,,
25.96407,5,j4-1,,,
26.064059999999998,1,w4,,,
26.464019999999998,1,4-1,,,
26.464019999999998,2,1-2,,,
26.464019999999998,3,1-2,,,
26.464019999999998,4,1-2,,,
26.464019999999998,5,1-2,,,
26.9973,1,sp1-2,,,
27.39726,5,w2,,,
27.39726,4,w2,,,
27.39726,3,w2,,,
27.39726,2,w2,,,
27.497249999999998,2,sp2-3,,,
27.497249999999998,3,sp2-3,,,
27.497249999999998,MOT_all,cut05,,
27.9972,4,sp2-3,,,
27.9972,5,sp2-3,,,
28.497149999999998,1,2-3,,,
28.497149999999998,2,3-4,,,
28.497149999999998,3,3-4,,,
28.497149999999998,4,3-4,,,
28.497149999999998,5,3-4,,,
28.9971,4,,l1,,
28.9971,5,,r1,,
29.43039,5,w4,,,
29.43039,4,w4,,,
29.43039,3,w4,,,
29.43039,2,w4,,,
29.43039,1,w3,,,
29.497049999999998,2,,l1,,
29.497049999999998,3,,r1,,
29.997,1,3-4,,,
30.563609999999997,1,j4-1,,,
30.563609999999997,2,j4-1,,,
30.563609999999997,3,j4-1,,,
30.563609999999997,4,j4-1,,,
30.563609999999997,5,j4-1,,,
31.163549999999997,1,1-2,,,
31.163549999999997,2,1-2,,,
31.163549999999997,3,1-2,,,
31.63017,5,w1,,,
31.63017,4,w1,,,
31.9968,1,2-3,,,
31.9968,2,2-3,,,
31.9968,3,2-3,,,
31.9968,4,1-2,,,
31.9968,5,1-2,,,
32.76339,1,sj3,,,
32.76339,2,sj3,,,
32.76339,3,sj3,,,
32.76339,4,sj2,,,
32.76339,5,sj2,,,
33.26334,5,w2,,,
33.26334,4,w2,,,
33.26334,3,w3,,,
33.26334,2,w3,,,
33.26334,1,w3,,,
33.33,1,3-4,,,
33.33,4,2-3,,,
33.33,5,2-3,,,
33.79662,2,3-4,,,
33.79662,3,3-4,,,
34.263239999999996,5,w3,,,
34.263239999999996,4,w3,,,
34.263239999999996,1,w4,,,
34.296569999999996,1,4-1,,,
34.296569999999996,2,4-1,,,
34.296569999999996,3,4-1,,,
34.296569999999996,4,3-4,,,
34.296569999999996,5,3-4,,,
34.36323,MOT_control_all,zoom06_2,,
34.89651,1,j1-2,,,
34.89651,2,j1-2,,,
34.89651,3,j1-2,,,
34.89651,4,j4-1,,,
34.89651,5,j4-1,,,
35.496449999999996,4,,lb0,,
35.496449999999996,5,,rb0,,
35.929739999999995,2,,lb0,,
35.929739999999995,3,,rb0,,
35.96307,5,w1,,,
35.96307,4,w1,,,
35.96307,3,w2,,,
35.96307,2,w2,,,
35.96307,1,w2,,,
36.363029999999995,1,2-3,,,
36.89631,1,j3-4,,,
36.89631,2,j2-3,,,
36.89631,3,j2-3,,,
36.89631,4,j1-2,,,
36.89631,5,j1-2,,,
37.496249999999996,1,4-1,,,
37.962869999999995,5,w2,,,
37.962869999999995,4,w2,,,
37.962869999999995,3,w3,,,
37.962869999999995,2,w3,,,
37.9962,2,3-4,,,
37.9962,3,3-4,,,
38.42949,1,w1,,,
38.56281,4,2-3,,,
38.56281,5,2-3,,,
38.92944,3,w4,,,
38.92944,2,w4,,,
38.9961,1,1-2,,,
38.9961,2,4-1,,,
38.9961,3,4-1,,,
38.9961,4,3-4,,,
38.9961,5,3-4,,,
39.46272,1,2-3,,,
39.46272,4,4-1,,,
39.46272,5,4-1,,,
39.79602,2,1-2,,,
39.79602,3,1-2,,,
40.16265,1,hj3,,,
40.16265,2,hj2,,,
40.16265,3,hj2,,,
40.16265,4,hj1,,,
40.16265,5,hj1,,,
41.39586,5,w1,,,
41.39586,4,w1,,,
41.39586,3,w2,,,
41.39586,2,w2,,,
41.39586,1,w3,,,
41.595839999999995,MOT_control_all,zoom06_3,,
41.595839999999995,1,,,,Dbl
41.595839999999995,2,,,,Dbl
41.595839999999995,3,,,,Dbl
41.595839999999995,5,,,,Dbl
41.629169999999995,1,3-4,,,
41.629169999999995,2,2-3,,,
41.629169999999995,3,2-3,,,
41.629169999999995,4,1-2,,,
41.629169999999995,5,1-2,,,
41.962469999999996,MOT_control_all,zoom07,,
41.962469999999996,4,,,f1,
42.56241,5,w2,,,
42.56241,3,w3,,,
42.56241,2,w3,,,
42.56241,1,w4,,,
42.56241,4,2-3,,,
42.9957,4,,l1,,
43.46232,4,3-4,,,
43.69563,1,4-1,,,
43.69563,2,3-4,,,
43.69563,3,3-4,,,
43.69563,5,2-3,,,
44.09559,4,sj4,,,
44.59554,4,w4,,,
44.62887,5,w3,,,
44.62887,3,w4,,,
44.62887,2,w4,,,
44.62887,1,w1,,,
44.6622,1,sp1-2,,,
44.6622,2,sp4-1,,,
44.6622,3,sp4-1,,,
44.6622,4,sp4-1,,,
44.6622,5,sp3-4,,,
45.42879,1,2-3,,,
45.42879,2,1-2,,,
45.42879,3,1-2,,,
45.42879,4,j1-2,,,
45.42879,5,4-1,,,
46.16205,4,2-3,,,
46.36203,5,w1,,,
46.36203,3,w2,,,
46.36203,2,w2,,,
46.36203,1,w3,,,
46.69533,4,,lb0,,
47.09529,4,w3,,,
47.39526,4,3-4,,,
47.92854,1,3-4,,,
47.92854,2,2-3,,,
47.92854,3,2-3,,,
47.92854,4,4-1,,,
47.92854,5,1-2,,,
48.72846,4,sp1-2,,,
48.861779999999996,5,w2,,,
48.861779999999996,3,w3,,,
48.861779999999996,2,w3,,,
48.861779999999996,1,w4,,,
49.295069999999996,1,j4-1,,,
49.295069999999996,2,j3-4,,,
49.295069999999996,3,j3-4,,,
49.295069999999996,4,hj2,,,
49.295069999999996,5,j2-3,,,
49.49505,MOT_control_all,zoom08,,
49.761689999999994,4,,,,Dbl
49.761689999999994,5,,,,Dbl_out
49.995,1,1-2,,,
49.995,2,4-1,,,
49.995,3,4-1,,,
49.995,4,,,b0,
49.995,5,,,f1,
50.36163,5,w3,,,
50.528279999999995,4,w2,,,
50.894909999999996,5,j3-4,,,
50.928239999999995,3,w1,,,
50.928239999999995,2,w1,,,
50.928239999999995,1,w2,,,
51.26154,1,2-3,,,
51.26154,2,1-2,,,
51.26154,3,1-2,,,
51.26154,4,2-3,,,
51.62817,1,3-4,,,
51.62817,2,2-3,,,
51.62817,3,2-3,,,
51.62817,4,3-4,,,
51.96147,5,w4,,,
52.02813,5,,r1,,
52.561409999999995,4,w4,,,
52.561409999999995,3,w3,,,
52.561409999999995,2,w3,,,
52.561409999999995,1,w4,,,
52.82805,1,4-1,,,
52.82805,2,3-4,,,
52.82805,3,3-4,,,
52.82805,4,4-1,,,
52.82805,5,4-1,,,
53.26134,5,sj1,,,
53.6613,1,1-2,,,
53.6613,2,4-1,,,
53.6613,3,4-1,,,
53.6613,4,1-2,,,
53.761289999999995,5,w1,,,
54.3279,1,2-3,,,
54.3279,2,1-2,,,
54.3279,3,1-2,,,
54.3279,4,2-3,,,
54.3279,5,1-2,,,
55.26114,5,w2,,,
55.26114,4,w3,,,
55.26114,3,w2,,,
55.26114,2,w2,,,
55.26114,1,w3,,,
55.427789999999995,1,sp3-4,,,
55.427789999999995,2,sp2-3,,,
55.427789999999995,3,sp2-3,,,
55.427789999999995,4,sp3-4,,,
55.427789999999995,5,,rb0,,
56.161049999999996,1,4-1,,,
56.161049999999996,2,3-4,,,
56.161049999999996,3,3-4,,,
56.161049999999996,4,4-1,,,
56.161049999999996,5,2-3,,,
57.09429,5,w3,,,
57.09429,4,w1,,,
57.09429,3,w4,,,
57.09429,2,w4,,,
57.09429,1,w1,,,
57.16095,5,3-4,,,
57.6609,1,j1-2,,,
57.6609,2,j4-1,,,
57.6609,3,j4-1,,,
57.6609,4,j1-2,,,
57.6609,5,hj4,,,
58.06086,MOT_control_all,zoom09,,
58.49415,1,2-3,,,
58.49415,2,,,f1,
58.49415,3,1-2,,,
58.49415,4,2-3,,,
58.49415,5,4-1,,b0,
58.49415,5,,,,Dbl
58.49415,2,,,,Dbl_out
58.72746,2,w1,,,
59.427389999999995,5,w1,,,
59.427389999999995,4,w3,,,
59.427389999999995,3,w2,,,
59.427389999999995,1,w3,,,
59.494049999999994,1,3-4,,,
59.494049999999994,2,,l1,,
59.494049999999994,3,2-3,,,
59.494049999999994,4,3-4,,,
59.494049999999994,5,1-2,,,
60.42729,5,w2,,,
60.42729,4,w4,,,
60.42729,3,w3,,,
60.42729,1,w4,,,
60.42729,2,1-2,,,
61.093889999999995,1,lp4,,,
61.093889999999995,2,,lb0,,
61.093889999999995,3,lp3,,,
61.093889999999995,4,lp4,,,
61.093889999999995,5,lp2,,,
61.36053,2,w2,,,
61.72716,1,4-1,,,
61.72716,2,2-3,,,
61.72716,3,3-4,,,
61.72716,4,4-1,,,
61.72716,5,2-3,,,
62.227109999999996,MOT_control_all,zoom10,,
62.59374,1,1-2,,,
62.59374,2,3-4,,b0,
62.59374,3,,,f1,
62.59374,4,1-2,,,
62.59374,5,3-4,,,
62.59374,2,,,,Dbl
62.59374,3,,,,Dbl_out
62.660399999999996,3,w4,,,
63.526979999999995,5,w4,,,
63.526979999999995,4,w2,,,
63.526979999999995,2,w4,,,
63.526979999999995,1,w2,,,
63.76029,3,4-1,,,
64.6602,3,,r1,,
64.6602,4,2-3,,,
64.6602,5,4-1,,,
64.69353,3,w1,,,
65.26013999999999,1,2-3,,,
65.26013999999999,2,4-1,,,
65.26013999999999,3,j1-2,,,
65.59344,5,w1,,,
65.59344,4,w3,,,
65.96007,1,3-4,,,
65.96007,2,1-2,,,
65.96007,3,,rb0,,
65.96007,4,3-4,,,
65.96007,5,1-2,,,
66.3267,3,w2,,,
66.36003,MOT_control_all,zoom11,,
66.72666,1,,,f1,
66.72666,2,2-3,,,
66.72666,3,2-3,,b0,
66.72666,4,4-1,,,
66.72666,5,2-3,,,
66.72666,3,,,,Dbl
66.72666,1,,,,Dbl_out
66.89331,1,w4,,,
67.6599,5,w3,,,
67.6599,4,w1,,,
67.6599,3,w3,,,
67.6599,2,w3,,,
67.82655,1,4-1,,,
68.15984999999999,1,,l1,,
68.15984999999999,2,3-4,,,
68.15984999999999,3,3-4,,,
68.15984999999999,4,1-2,,,
68.15984999999999,5,3-4,,,
68.75979,1,w1,,,
68.89311,1,1-2,,,
68.89311,2,lp4,,,
68.89311,3,lp4,,,
68.89311,4,lp2,,,
68.89311,5,lp4,,,
69.52638,1,,lb0,,
69.82634999999999,1,w2,,,
70.15965,1,hj2,,,
70.15965,2,j4-1,,,
70.15965,3,j4-1,,,
70.15965,4,j2-3,,,
70.15965,5,j4-1,,,
70.39296,MOT_control_all,zoom12,,
70.72626,1,2-3,,,
70.72626,2,1-2,,f1,
70.72626,3,1-2,,f1,
70.72626,4,3-4,,f1,
70.72626,5,1-2,,f1,
70.72626,2,,,,L0
70.72626,3,,,,L0
70.72626,4,,,,L0
70.72626,5,,,,L0
71.6595,5,w2,,,
71.6595,4,w4,,,
71.6595,3,w2,,,
71.6595,2,w2,,,
71.6595,1,w3,,,
71.82615,1,3-4,,,
71.82615,4,4-1,,,
71.82615,5,2-3,,,
72.19278,2,2-3,,,
72.19278,3,2-3,,,
72.59273999999999,1,4-1,,,
72.59273999999999,2,3-4,,,
72.59273999999999,3,3-4,,,
72.59273999999999,4,1-2,,,
72.59273999999999,5,3-4,,,
72.92604,MOT_control_all,zoom12_2,,
72.9927,1,1-2,,,
72.9927,2,4-1,,,
72.9927,3,4-1,,,
73.39265999999999,4,2-3,,,
73.39265999999999,5,4-1,,,
73.85928,1,2-3,,,
73.85928,2,1-2,,,
73.85928,3,1-2,,,
73.85928,4,3-4,,,
73.85928,5,1-2,,,
74.29257,1,sp3-4,,,
74.29257,2,sp2-3,,,
74.29257,3,sp2-3,,,
74.29257,4,sp4-1,,,
74.29257,5,sp2-3,,,
74.85918,1,j4-1,,,
74.85918,2,j3-4,,,
74.85918,3,j3-4,,,
74.85918,4,j1-2,,,
74.85918,5,j3-4,,,
74.95917,MOT_all,cut06,,
75.92573999999999,5,w4,,,
75.92573999999999,4,w2,,,
75.92573999999999,3,w4,,,
75.92573999999999,2,w4,,,
75.92573999999999,1,w1,,,
76.35902999999999,MOT_control_all,zoom12_3,,
76.39236,1,4-2,,,
76.39236,2,4-1,,,
76.39236,3,4-1,,,
76.39236,4,2-3,,,
76.39236,5,4-1,,,
77.39226,1,2-3,,,
77.39226,2,1-2,,,
77.39226,3,1-2,,,
77.39226,4,3-4,,,
77.39226,5,1-2,,,
77.95886999999999,2,,l1,,
77.95886999999999,3,,r1,,
77.95886999999999,4,,l1,,
77.95886999999999,5,,r1,,
78.32549999999999,5,w2,,,
78.32549999999999,4,w4,,,
78.32549999999999,3,w2,,,
78.32549999999999,2,w2,,,
78.32549999999999,1,w3,,,
78.35883,1,3-4,,,
78.35883,2,2-3,,,
78.35883,3,2-3,,,
78.35883,4,4-1,,,
78.35883,5,2-3,,,
78.79212,4,1-2,,,
78.79212,5,3-4,,,
79.29207,3,w3,,,
79.29207,2,w3,,,
79.29207,1,w4,,,
79.3254,1,4-1,,,
79.3254,2,3-4,,,
79.3254,3,3-4,,,
79.3254,4,2-3,,,
79.3254,5,4-1,,,
80.09199,2,,lb0,,
80.09199,3,,rb0,,
80.09199,4,,lb0,,
80.09199,5,,rb0,,
80.25864,5,w1,,,
80.25864,4,w3,,,
80.25864,3,w4,,,
80.25864,2,w4,,,
80.25864,1,w1,,,
80.55861,1,j1-2,,,
80.55861,2,j4-1,,,
80.55861,3,j4-1,,,
80.55861,4,j3-4,,,
80.55861,5,j1-2,,,
81.05856,1,2-3,,,
81.05856,2,1-2,,,
81.05856,3,1-2,,,
81.55851,1,3-4,,,
81.55851,2,2-3,,,
81.55851,3,2-3,,,
81.55851,4,4-1,,,
81.55851,5,2-3,,,
82.15845,1,sp4-1,,,
82.15845,2,sp3-4,,,
82.15845,3,sp3-4,,,
82.15845,4,sp1-2,,,
82.15845,5,sp3-4,,,
83.05836,1,hj1,,,
83.05836,2,hj4,,,
83.05836,3,hj4,,,
83.05836,4,hj2,,,
83.05836,5,hj4,,,
83.95827,1,1-2,,,
84.22491,2,4-1,,,
84.22491,3,4-1,,,
84.29157,5,w4,,,
84.29157,4,w2,,,
84.49154999999999,1,2-3,,,
84.49154999999999,4,2-3,,,
84.49154999999999,5,4-1,,,
84.82485,1,j3-4,,,
84.82485,2,j1-2,,,
84.82485,3,j1-2,,,
84.82485,4,j3-4,,,
84.82485,5,j1-2,,,
85.19148,MOT_control_all,zoom13,,
85.3248,1,,,b0,
85.3248,2,,,b0,
85.3248,3,,,b0,
85.3248,4,,,b0,
85.3248,5,2-3,,,
85.3248,2,,,,D20
85.3248,3,,,,D20
85.3248,4,,,,D20
85.3248,1,,,,D20
85.72475999999999,5,3-4,,,
85.89141,4,w4,,,
85.89141,3,w2,,,
85.89141,2,w2,,,
85.89141,1,w4,,,
86.25804,1,4-1,,,
86.25804,2,2-3,,,
86.25804,3,2-3,,,
86.25804,4,4-1,,,
86.25804,5,,r1,,
86.658,5,w4,,,
87.19127999999999,4,w1,,,
87.19127999999999,3,w3,,,
87.19127999999999,2,w3,,,
87.19127999999999,1,w1,,,
87.39126,1,lp1,,,
87.39126,2,lp3,,,
87.39126,3,lp3,,,
87.39126,4,lp1,,,
87.39126,5,,rb0,,
88.05785999999999,1,1-2,,,
88.05785999999999,2,3-4,,,
88.05785999999999,3,3-4,,,
88.05785999999999,4,1-2,,,
88.05785999999999,5,hj4,,,
88.9911,4,w2,,,
88.9911,3,w4,,,
88.9911,2,w4,,,
88.9911,1,w2,,,
88.9911,MOT_control_all,zoom14,,
89.22440999999999,1,2-3,,,
89.22440999999999,2,4-1,,,
89.22440999999999,3,4-1,,,
89.22440999999999,4,2-3,,f1,
89.22440999999999,5,,,b0,
89.22440999999999,4,,,,L0
89.22440999999999,5,,,,D20
89.29106999999999,5,w4,,,
90.15764999999999,4,w3,,,
90.15764999999999,3,w1,,,
90.15764999999999,2,w1,,,
90.15764999999999,1,w3,,,
90.25764,4,3-4,,,
91.19087999999999,4,w4,,,
91.39085999999999,1,3-4,,,
91.39085999999999,2,1-2,,,
91.39085999999999,3,1-2,,,
91.39085999999999,4,4-1,,,
91.39085999999999,5,4-1,,,
91.9908,4,1-2,,,
92.3241,5,w1,,,
92.3241,3,w2,,,
92.3241,2,w2,,,
92.3241,1,w4,,,
92.45742,1,4-1,,,
92.45742,2,2-3,,,
92.45742,3,2-3,,,
92.45742,4,sp2-3,,,
92.45742,5,1-2,,,
93.02403,1,1-2,,,
93.02403,2,3-4,,,
93.02403,3,3-4,,,
93.02403,4,j3-4,,,
93.02403,5,2-3,,,
93.42398999999999,MOT_control_all,zoom15,,
93.65729999999999,1,2-3,,f1,
93.65729999999999,2,4-1,,f1,
93.65729999999999,3,4-1,,f1,
93.65729999999999,5,,,f1,
93.65729999999999,2,,,,L0
93.65729999999999,3,,,,L0
93.65729999999999,5,,,,L0
93.65729999999999,1,,,,L0
93.95727,5,w3,,,
93.9906,4,4-1,,,
93.9906,5,3-4,,,
94.3239,1,3-4,,,
94.3239,2,1-2,,,
94.3239,3,1-2,,,
94.3239,4,1-2,,,
94.3239,5,4-1,,,
94.65719999999999,2,,l1,,
94.65719999999999,3,,r1,,
94.65719999999999,4,,l1,,
94.65719999999999,5,,r1,,
95.05716,1,4-1,,,
95.05716,2,2-3,,,
95.05716,3,2-3,,,
95.05716,4,2-3,,,
95.05716,5,1-2,,,
95.42379,5,j2-3,,,
95.69042999999999,3,j3-4,,,
95.95707,1,j1-2,,,
95.9904,4,w3,,,
95.9904,2,w3,,,
96.22371,2,j3-4,,,
96.49034999999999,5,w3,,,
96.49034999999999,4,j3-4,,,
96.75699,3,w4,,,
96.75699,1,2-3,,,
96.75699,2,4-1,,,
96.75699,3,4-1,,,
97.15695,4,4-1,,,
97.15695,5,3-4,,,
97.69023,3,w1,,,
97.69023,2,w1,,,
97.69023,1,w3,,,
97.69023,MOT_control_all,zoom16,,
97.82355,1,j3-4,,,
97.82355,2,,,b0,
97.82355,3,,,b0,
97.82355,4,,,b0,
97.82355,5,,,b0,
97.89021,2,,,,D20
97.89021,3,,,,D20
97.89021,4,,,,D20
97.89021,5,,,,D20
98.09018999999999,5,w4,,,
98.09018999999999,4,w1,,,
98.3235,1,,r1,,
98.3235,2,1-2,,,
98.3235,3,1-2,,,
98.3235,4,1-2,,,
98.3235,5,4-1,,,
98.75679,1,4-1,,,
99.25674,5,w1,,,
99.25674,4,w2,,,
99.25674,3,w2,,,
99.25674,2,w2,,,
99.32339999999999,1,,rb0,,
99.32339999999999,2,,lb0,,
99.32339999999999,3,,rb0,,
99.32339999999999,4,,lb0,,
99.32339999999999,5,,rb0,,
99.69003,1,w1,,,
99.72336,1,hj1,,,
99.72336,2,2-3,,,
99.72336,3,2-3,,,
99.72336,4,2-3,,,
99.72336,5,1-2,,,
100.62326999999999,1,1-2,,,
100.6566,5,w2,,,
100.6566,4,w3,,,
100.6566,3,w3,,,
100.6566,2,w3,,,
100.88991,2,3-4,,,
100.88991,3,3-4,,,
101.15655,4,3-4,,,
101.15655,5,2-3,,,
101.42318999999999,1,j2-3,,,
101.42318999999999,2,sj4,,,
101.42318999999999,3,sj4,,,
101.42318999999999,4,sj4,,,
101.42318999999999,5,sj3,,,
101.82315,MOT_control_all,zoom17,,
101.92313999999999,5,w3,,,
101.92313999999999,4,w4,,,
101.92313999999999,3,w4,,,
101.92313999999999,2,w4,,,
102.05646,1,,,b0,
102.05646,3,4-1,,f1,
102.05646,1,,,,D20
102.05646,3,,,,L0
102.48975,1,3-4,,,
102.48975,2,4-1,,,
102.48975,3,1-2,,,
102.48975,4,4-1,,,
102.48975,5,3-4,,,
102.9897,3,j2-3,,,
103.35633,1,4-1,,,
103.35633,2,1-2,,,
103.35633,4,1-2,,,
103.35633,5,4-1,,,
103.82294999999999,3,sp3-4,,,
104.28957,5,w1,,,
104.28957,4,w2,,,
104.28957,2,w2,,,
104.28957,1,w1,,,
104.48955,1,1-2,,,
104.48955,2,2-3,,,
104.48955,4,2-3,,,
104.48955,5,1-2,,,
104.92284,1,2-3,,,
104.92284,2,3-4,,,
104.92284,3,4-1,,,
104.92284,4,3-4,,,
104.92284,5,2-3,,,
105.62276999999999,MOT_control_all,zoom18,,
105.82275,2,4-1,,f1,
105.82275,3,,,b0,
105.82275,3,,,,D20
105.82275,2,,,,L0
105.85607999999999,5,w3,,,
105.85607999999999,4,w4,,,
105.85607999999999,3,w1,,,
105.85607999999999,1,w3,,,
106.65599999999999,1,3-4,,,
106.65599999999999,2,j1-2,,,
106.65599999999999,3,1-2,,,
106.65599999999999,4,4-1,,,
106.65599999999999,5,3-4,,,
107.08928999999999,1,sp4-1,,,
107.08928999999999,2,hj2,,,
107.08928999999999,3,sp2-3,,,
107.08928999999999,4,sp1-2,,,
107.08928999999999,5,sp4-1,,,
107.58923999999999,1,j1-2,,,
107.88920999999999,3,j3-4,,,
108.32249999999999,2,w2,,,
108.32249999999999,4,j2-3,,,
108.32249999999999,5,j1-2,,,
108.6558,1,w2,,,
108.88910999999999,MOT_control_all,zoom18_2,,
108.95577,3,w4,,,
109.15575,5,,,,L0
109.15575,3,,,,L0
109.15575,4,,,,L0
109.15575,1,,,,L0
109.28907,1,2-3,,f1,
109.28907,2,j2-3,,,
109.28907,3,4-1,,f1,
109.28907,4,3-4,,f1,
109.28907,5,2-3,,f1,
109.85567999999999,1,3-4,,,
109.85567999999999,2,3-4,,,
109.85567999999999,3,1-2,,,
109.85567999999999,4,4-1,,,
109.85567999999999,5,3-4,,,
110.25564,MOT_control_all,zoom19,,
110.42228999999999,1,sj4,,,
110.42228999999999,2,sj4,,,
110.42228999999999,3,sj2,,,
110.42228999999999,4,sj1,,,
110.42228999999999,5,sj4,,,
110.78891999999999,1,j4-1,,,
110.78891999999999,2,j4-1,,,
110.78891999999999,3,j2-3,,,
110.78891999999999,4,j1-2,,,
110.78891999999999,5,j4-1,,,
111.52217999999999,1,lp1,,,
111.52217999999999,2,lp1,,,
111.52217999999999,3,lp3,,,
111.52217999999999,4,lp2,,,
111.52217999999999,5,lp1,,,
114.3219,1,1-2,,,
114.3219,2,1-2,,,
114.3219,3,3-4,,,
114.3219,4,2-3,,,
114.3219,5,1-2,,,
114.78851999999999,1,2-3,,,
114.78851999999999,4,3-4,,,
114.78851999999999,5,2-3,,,
115.25514,3,w4,,,
115.25514,2,w2,,,
115.3218,2,2-3,,,
115.3218,3,4-1,,,
115.72175999999999,5,w3,,,
115.72175999999999,4,w4,,,
115.72175999999999,1,w3,,,
115.82175,1,lp3,,,
115.82175,2,lp3,,,
115.82175,3,lp1,,,
115.82175,4,lp4,,,
115.82175,5,lp3,,,
116.655,1,3-4,,,
116.655,2,3-4,,,
116.655,3,1-2,,,
116.655,4,4-1,,,
116.655,5,3-4,,,
117.48825,4,sp1-2,,,
117.48825,5,sp4-1,,,
117.58824,3,w2,,,
117.58824,2,w4,,,
117.58824,1,w4,,,
117.98819999999999,2,sp4-1,,,
117.98819999999999,3,sp2-3,,,
118.3215,1,sp4-1,,,
118.72146,1,1-2,,,
118.72146,2,1-2,,,
118.72146,3,3-4,,,
118.72146,4,2-3,,,
118.72146,5,1-2,,,
119.15474999999999,1,2-3,,,
119.15474999999999,2,2-3,,,
119.15474999999999,3,4-1,,,
119.15474999999999,4,3-4,,,
119.15474999999999,5,2-3,,,
120.08798999999999,5,w3,,,
120.08798999999999,4,w4,,,
120.08798999999999,3,w1,,,
120.08798999999999,2,w3,,,
120.08798999999999,1,w3,,,
124.38756,1,3-4,,b0,
124.38756,2,3-4,,b0,
124.38756,3,1-2,,b0,
124.38756,4,4-1,,b0,
124.38756,5,3-4,,b0,
125.32079999999999,5,w4,,,
